試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,2,,永山佳奈,3,■,■,nan,□,nan,3,0,1,0.0,-33.3,-,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0,0,-,1
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,3,,大島陽子,5,■,■,■,■,■,30,13,4,43.3,30.0,2.60,2,1,1,50.0,3,0.60,14,1,3,1,8.9,7,6,0,85.7,17
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,4,,加納麻美,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,6,,足立留美,5,■,■,■,■,■,34,12,2,35.3,29.4,2.40,1,0,0,0.0,4,0.80,15,0,2,3,5.0,18,11,0,61.1,16
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,9,L,熊倉由美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,47,41,0,87.2,0
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,10,,金田智子,5,■,■,■,■,■,41,16,3,39.0,31.7,3.20,0,0,0,-,2,0.40,14,0,3,2,3.6,4,2,0,50.0,18
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,11,,山下祐美子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,13,,久坂理恵子,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,14,,鈴木洋美,5,■,■,■,■,■,43,19,1,44.2,41.9,3.80,1,0,0,0.0,3,0.60,12,0,6,2,4.2,21,17,0,81.0,22
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,16,,南井順子,4,nan,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,19,0,0,2,2.6,0,0,0,-,1
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,18,,内藤香菜子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,20,,松崎聖子,5,■,■,■,■,■,29,11,2,37.9,31.0,2.20,0,0,0,-,0,-,17,0,5,1,1.5,7,4,0,57.1,11
1999-12-26,イトーヨーカドープリオール,日立ベルフィーユ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,181,71,13,39.2,32.0,14.20,4,1,1,25.0,14,2.80,102,1,19,13,4.2,104,81,0,77.9,86
