試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-15,大同特殊鋼レッドスター,1,,伊澤啓生,4,■,■,■,■,nan,35,18,2,0.5142857142857142,0.45714285714285713,4.50,5,4,0,80.0,0,-,15,0,2,2,0.0,33,23,8,81.8
2020-02-15,大同特殊鋼レッドスター,2,,渡邊和馬,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,3,,吉田魁成,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,4,,田中尚,4,■,■,■,■,nan,20,9,0,0.45,0.45,2.25,0,0,0,-,3,0.75,14,1,2,2,7.1,1,1,0,100.0
2020-02-15,大同特殊鋼レッドスター,5,,平野晃多,4,■,■,■,■,nan,11,6,1,0.5454545454545454,0.45454545454545453,1.50,0,0,0,-,2,0.50,13,0,0,3,5.8,1,1,0,100.0
2020-02-15,大同特殊鋼レッドスター,7,,津田大地,3,nan,□,□,□,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,3,0,0,0,0.0,4,0,3,37.5
2020-02-15,大同特殊鋼レッドスター,9,,長谷川優太,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,0,0,0,-,1,0.25,11,0,1,1,0.0,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,10,,二五田大輔,4,■,■,■,■,nan,25,9,3,0.36,0.24,2.25,5,1,1,20.0,0,-,18,0,1,5,5.6,30,13,6,53.3
2020-02-15,大同特殊鋼レッドスター,11,L,嶋田希隆,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,12,L,備一真,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,6,61.1
2020-02-15,大同特殊鋼レッドスター,17,,舩倉拓登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,18,,寺尾壮太,4,■,■,■,■,nan,33,12,4,0.36363636363636365,0.24242424242424243,3.00,11,3,3,27.3,3,0.75,11,0,2,1,-2.3,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,19,,宮原博明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,20,,木村拓哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,大同特殊鋼レッドスター,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,129,57,10,0.4418604651162791,0.3643410852713178,14.25,21,8,4,38.1,9,2.25,89,1,9,16,3.1,87,46,23,66.1
