試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,大同特殊鋼レッドスター,1,,伊澤啓生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,2,,渡邊和馬,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,3,,吉田魁成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,4,,田中尚,4,nan,□,■,■,■,14,10,1,0.7142857142857143,0.6428571428571429,2.50,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,5,,平野晃多,5,■,■,■,■,■,13,6,0,0.46153846153846156,0.46153846153846156,1.20,0,0,0,-,5,1.00,11,0,1,1,0.0,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,6,,後藤万澄,2,■,■,nan,nan,nan,7,3,3,0.42857142857142855,0.0,1.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,7,,津田大地,5,■,■,■,■,■,22,11,2,0.5,0.4090909090909091,2.20,4,2,1,50.0,0,-,18,3,0,6,25.0,17,10,3,67.6
2020-02-02,大同特殊鋼レッドスター,9,,長谷川優太,4,nan,□,■,■,■,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,11,2,4,2,13.6,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,10,,二五田大輔,5,■,■,■,■,■,45,15,3,0.3333333333333333,0.26666666666666666,3.00,6,2,1,33.3,0,-,19,0,2,2,0.0,41,14,15,52.4
2020-02-02,大同特殊鋼レッドスター,11,L,嶋田希隆,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,12,L,備一真,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,6,7,63.3
2020-02-02,大同特殊鋼レッドスター,17,,舩倉拓登,5,■,■,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,18,,寺尾壮太,5,■,■,■,■,■,33,12,2,0.36363636363636365,0.30303030303030304,2.40,14,3,1,21.4,0,-,19,1,1,8,14.5,1,1,0,100.0
2020-02-02,大同特殊鋼レッドスター,20,,木村拓哉,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,2,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-02,大同特殊鋼レッドスター,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,137,58,11,0.4233576642335766,0.34306569343065696,11.60,26,7,3,26.9,5,1.00,103,6,8,26,10.2,74,31,25,58.8
