試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-25,大同特殊鋼レッドスター,1,,伊澤啓生,1,■,nan,nan,nan,nan,8,2,0,0.25,0.25,2.00,1,0,0,0.0,1,1.00,3,0,1,0,-8.3,8,6,1,81.2
2020-01-25,大同特殊鋼レッドスター,2,,渡邊和馬,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,3,,吉田魁成,4,nan,□,■,■,■,7,5,0,0.7142857142857143,0.7142857142857143,1.25,0,0,0,-,0,-,12,0,0,2,4.2,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,4,,田中尚,5,■,■,■,■,■,18,9,0,0.5,0.5,1.80,0,0,0,-,3,0.60,13,0,1,3,3.8,3,3,0,100.0
2020-01-25,大同特殊鋼レッドスター,6,,後藤万澄,3,■,■,nan,□,nan,9,4,1,0.4444444444444444,0.3333333333333333,1.33,0,0,0,-,0,-,9,0,1,0,-2.8,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,8,,藤元公貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,9,,長谷川優太,2,■,■,nan,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,8,0,0,0,0.0,1,0,0,0.0
2020-01-25,大同特殊鋼レッドスター,10,,二五田大輔,5,■,■,■,■,■,42,20,5,0.47619047619047616,0.35714285714285715,4.00,7,2,2,28.6,3,0.60,19,0,0,4,5.3,22,11,5,61.4
2020-01-25,大同特殊鋼レッドスター,11,,嶋田希隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,12,L,備一真,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,26,5,86.4
2020-01-25,大同特殊鋼レッドスター,17,,舩倉拓登,3,nan,nan,■,■,■,2,2,0,1.0,1.0,0.67,0,0,0,-,1,0.33,6,0,1,0,-4.2,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,18,,寺尾壮太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,19,,宮原博明,4,nan,■,■,■,■,25,10,2,0.4,0.32,2.50,4,2,1,50.0,4,1.00,15,0,1,0,-1.7,21,8,5,50.0
2020-01-25,大同特殊鋼レッドスター,20,,木村拓哉,5,■,■,■,■,■,30,13,4,0.43333333333333335,0.3,2.60,9,3,1,33.3,1,0.20,20,1,2,5,8.8,0,0,0,-
2020-01-25,大同特殊鋼レッドスター,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,142,66,12,0.4647887323943662,0.38028169014084506,13.20,21,7,4,33.3,13,2.60,107,1,7,16,3.0,88,54,16,70.5
