試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,1,,竹田沙希,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,3,0,100.0,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,2,,熊本比奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,3,,高橋沙織,5,■,■,■,■,■,40,14,4,35.0,25.0,2.80,8,4,1,50.0,1,0.20,24,2,1,13,20.2,17,2,0,11.8,17
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,4,,藤田夏未,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,0,-,13,0,0,7,13.5,0,0,0,-,2
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,5,,平松美有紀,5,■,■,■,■,■,15,3,3,20.0,0.0,0.60,0,0,0,-,2,0.40,10,0,2,4,10.0,1,0,0,0.0,5
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,6,,衛藤智美,5,■,■,■,■,■,6,2,1,33.3,16.7,0.40,0,0,0,-,1,0.20,11,0,1,4,9.1,1,1,0,100.0,3
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,7,,竹内彩,1,□,nan,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,3,0,0,0.0,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,11,,竹内あか里,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,12,,山田真里,4,■,nan,■,■,■,11,2,1,18.2,9.1,0.50,0,0,0,-,0,-,15,0,0,8,13.3,33,9,0,27.3,2
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,13,,村永奈央,3,nan,■,□,nan,□,5,1,0,20.0,20.0,0.33,0,0,0,-,0,-,4,0,0,1,6.2,16,6,0,37.5,1
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,15,L,佐藤澪,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,11,0,57.9,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,17,,ポリーナラヒモワ,5,■,■,■,■,■,75,42,5,56.0,49.3,8.40,32,17,2,53.1,1,0.20,18,4,4,8,32.2,0,0,0,-,47
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,18,,比金桃子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,19,L,志智真梨奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,トヨタ車体クインシーズ,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,156,66,15,42.3,32.7,13.20,40,21,3,52.5,5,1.00,98,6,8,47,17.5,93,32,0,34.4,77
