名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
下井優輝,2018-02,ヴィアティン三重,6,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
下町浩二,2017-11,奈良ドリーマーズ,4,44,13,28,15,1,53.6,50.0,0,0,0,3,21,0,0,5,1,1,0,,1.15,0.23,6.0,100.0
下町浩二,2017-12,奈良ドリーマーズ,4,24,7,17,7,0,41.2,41.2,0,0,0,2,19,0,0,3,4,3,0,,1.0,0.29,3.9,75.0
下町浩二,2018-01,奈良ドリーマーズ,4,7,29,72,28,8,38.9,27.8,0,0,0,14,98,1,3,33,3,1,1,,0.97,0.48,8.7,50.0
下町浩二,2018-02,奈良ドリーマーズ,4,10,17,44,21,4,47.7,38.6,0,0,0,4,43,2,2,5,1,0,1,,1.24,0.24,6.4,50.0
中川郁也,2017-12,近畿クラブスフィーダ,32,24,5,8,3,0,37.5,37.5,0,0,0,0,8,1,0,0,0,0,0,,0.6,0.0,12.5,
中川郁也,2018-01,近畿クラブスフィーダ,32,2,6,13,5,0,38.5,38.5,0,0,0,2,18,2,0,1,1,1,0,,0.83,0.33,12.5,100.0
中川郁也,2018-02,近畿クラブスフィーダ,32,4,5,5,1,0,20.0,20.0,0,0,0,0,5,0,1,0,0,0,0,,0.2,0.0,-5.0,
中村修平,2017-11,ヴォレアス北海道,6,44,12,8,3,0,37.5,37.5,0,0,0,4,33,4,7,8,0,0,0,,0.25,0.33,12.9,
中村修平,2017-12,ヴォレアス北海道,6,48,13,8,4,0,50.0,50.0,0,0,0,1,54,3,8,19,0,0,0,,0.31,0.08,10.6,
中村修平,2018-01,ヴォレアス北海道,6,4,14,12,8,0,66.7,66.7,0,0,0,0,48,0,9,9,1,0,0,,0.57,0.0,0.0,0.0
中村修平,2018-02,ヴォレアス北海道,6,12,10,9,6,0,66.7,66.7,0,0,0,1,28,4,8,5,0,0,0,,0.6,0.1,11.6,
中村有登,2017-11,ヴィアティン三重,19,22,8,73,32,9,43.8,31.5,10,7,2,3,27,3,3,8,0,0,0,70.0,4.0,0.38,15.7,
中村有登,2017-12,ヴィアティン三重,19,48,16,138,54,11,39.1,31.2,33,15,5,1,60,6,2,26,1,1,0,45.5,3.38,0.06,20.0,100.0
中村有登,2018-01,ヴィアティン三重,19,8,31,212,86,15,40.6,33.5,37,18,6,11,107,7,17,33,0,0,0,48.6,2.77,0.35,10.3,
中村有登,2018-02,ヴィアティン三重,19,8,11,74,33,6,44.6,36.5,10,3,2,3,42,1,9,16,0,0,0,30.0,3.0,0.27,6.5,
中村郁弥,2017-12,近畿クラブスフィーダ,26,24,3,6,4,1,66.7,50.0,0,0,0,1,8,0,0,2,0,0,0,,1.33,0.33,6.2,
中村郁弥,2018-01,近畿クラブスフィーダ,26,2,4,4,3,0,75.0,75.0,0,0,0,4,9,0,1,2,1,0,1,,0.75,1.0,2.8,50.0
中村郁弥,2018-02,近畿クラブスフィーダ,26,4,5,2,1,1,50.0,0.0,0,0,0,0,5,0,1,2,0,0,0,,0.2,0.0,5.0,
中村龍哉,2017-11,東京ヴェルディ,20,11,3,9,3,0,33.3,33.3,0,0,0,0,7,0,1,0,1,1,0,,1.0,0.0,-3.6,100.0
中村龍哉,2017-12,東京ヴェルディ,20,36,4,17,6,2,35.3,23.5,3,1,0,0,9,0,2,1,1,0,1,33.3,1.5,0.0,-2.8,50.0
中村龍哉,2018-01,東京ヴェルディ,20,5,10,13,10,1,76.9,69.2,0,0,0,1,21,2,5,8,0,0,0,,1.0,0.1,13.1,
中村龍哉,2018-02,東京ヴェルディ,20,8,10,22,13,2,59.1,50.0,0,0,0,6,18,2,7,5,0,0,0,,1.3,0.6,8.3,
中林海人,2017-11,兵庫デルフィーノ,17,44,14,0,0,0,,,0,0,0,0,11,0,4,2,69,11,23,,0.0,0.0,-4.5,32.6
中林海人,2017-12,兵庫デルフィーノ,17,48,3,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
中沢文也,2018-02,長野GaRons,21,4,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,,0.0,0.0,-25.0,100.0
中田快,2017-11,東京ヴェルディ,21,22,3,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,,0.0,0.0,0.0,
中田快,2017-12,東京ヴェルディ,21,24,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
中田雄大,2017-11,近畿クラブスフィーダ,12,44,14,1,0,0,0.0,0.0,0,0,0,1,41,0,3,15,1,0,0,,0.0,0.07,7.3,0.0
中田雄大,2018-01,近畿クラブスフィーダ,12,4,12,4,3,0,75.0,75.0,0,0,0,0,44,0,3,7,1,0,0,,0.25,0.0,2.3,0.0
中田雄大,2018-02,近畿クラブスフィーダ,12,8,13,4,1,0,25.0,25.0,1,1,0,1,49,1,2,9,0,0,0,100.0,0.08,0.08,5.6,
中野壮一朗,2017-11,千葉ZELVA,6,44,15,44,21,3,47.7,40.9,0,0,0,19,45,2,1,12,0,0,0,,1.4,1.27,10.6,
中野壮一朗,2017-12,千葉ZELVA,6,48,17,52,17,3,32.7,26.9,0,0,0,14,53,3,3,9,0,0,0,,1.0,0.82,8.5,
中野壮一朗,2018-01,千葉ZELVA,6,4,17,40,20,6,50.0,35.0,0,0,0,23,58,0,4,7,6,2,3,,1.18,1.35,1.3,58.3
中野壮一朗,2018-02,千葉ZELVA,6,10,21,41,18,2,43.9,39.0,0,0,0,16,75,0,9,16,4,2,1,,0.86,0.76,2.3,62.5
中野将太,2018-01,兵庫デルフィーノ,21,5,16,0,0,0,,,0,0,0,0,0,0,0,0,113,73,20,,0.0,0.0,,73.5
中野将太,2018-02,兵庫デルフィーノ,21,10,17,0,0,0,,,0,0,0,0,0,0,0,0,129,64,40,,0.0,0.0,,65.1
丹下雅行,2018-02,奈良ドリーマーズ,8,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
久堀雄世,2017-11,奈良ドリーマーズ,14,44,8,21,6,3,28.6,14.3,0,0,0,3,13,0,3,3,0,0,0,,0.75,0.38,0.0,
久堀雄世,2017-12,奈良ドリーマーズ,14,24,1,4,0,1,0.0,-25.0,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
久堀雄世,2018-01,奈良ドリーマーズ,14,7,18,2,1,0,50.0,50.0,0,0,0,0,3,0,0,1,0,0,0,,0.06,0.0,8.3,
久堀雄世,2018-02,奈良ドリーマーズ,14,10,11,21,6,2,28.6,19.0,0,0,0,0,14,0,0,5,0,0,0,,0.55,0.0,8.9,
亀田吉彦,2017-11,ヴィアティン三重,18,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
亀田吉彦,2017-12,ヴィアティン三重,18,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
亀田吉彦,2018-01,ヴィアティン三重,18,1,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上浩太,2017-11,兵庫デルフィーノ,5,11,3,0,0,0,,,0,0,0,0,0,0,0,0,6,4,0,,0.0,0.0,,66.7
井上浩太,2017-12,兵庫デルフィーノ,5,48,11,3,0,2,0.0,-66.7,0,0,0,5,22,0,1,7,1,0,0,,0.0,0.45,6.8,0.0
井上浩太,2018-01,兵庫デルフィーノ,5,3,9,9,4,1,44.4,33.3,0,0,0,4,25,1,3,8,2,0,0,,0.44,0.44,9.0,0.0
井上浩太,2018-02,兵庫デルフィーノ,5,8,12,10,5,1,50.0,40.0,0,0,0,1,41,3,5,13,1,0,0,,0.42,0.08,12.2,0.0
井口拓也,2017-12,ヴィアティン三重,2,48,12,1,0,0,0.0,0.0,0,0,0,0,17,0,1,3,9,1,2,,0.0,0.0,2.9,22.2
井口拓也,2018-01,ヴィアティン三重,2,7,25,4,3,0,75.0,75.0,0,0,0,0,18,0,1,6,79,31,20,,0.12,0.0,6.9,51.9
井口拓也,2018-02,ヴィアティン三重,2,6,9,0,0,0,,,0,0,0,0,3,0,0,0,44,11,16,,0.0,0.0,0.0,43.2
今村雄登,2017-11,兵庫デルフィーノ,1,33,7,4,1,0,25.0,25.0,1,0,0,2,15,1,4,4,1,0,0,0.0,0.14,0.29,6.7,0.0
今村雄登,2017-12,兵庫デルフィーノ,1,48,11,2,1,0,50.0,50.0,0,0,0,2,23,0,0,3,0,0,0,,0.09,0.18,3.3,
今村雄登,2018-01,兵庫デルフィーノ,1,5,15,4,2,0,50.0,50.0,0,0,0,1,39,0,5,9,1,0,0,,0.13,0.07,2.6,0.0
今村雄登,2018-02,兵庫デルフィーノ,1,10,8,1,1,0,100.0,100.0,0,0,0,0,12,0,2,3,0,0,0,,0.12,0.0,2.1,
今田善仁,2017-11,きんでんトリニティーブリッツ,4,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今田善仁,2018-01,きんでんトリニティーブリッツ,4,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
仲村鴻輝,2017-11,兵庫デルフィーノ,13,44,4,6,2,2,33.3,0.0,0,0,0,0,2,0,0,1,0,0,0,,0.5,0.0,12.5,
仲村鴻輝,2017-12,兵庫デルフィーノ,13,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
仲村鴻輝,2018-01,兵庫デルフィーノ,13,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
仲村鴻輝,2018-02,兵庫デルフィーノ,13,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤優介,2017-11,東京トヨペットグリーンスパークル,1,22,4,1,0,1,0.0,-100.0,1,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,50.0
伊藤優介,2017-12,東京トヨペットグリーンスパークル,1,48,7,40,12,4,30.0,20.0,13,3,4,1,14,0,1,4,8,1,3,23.1,1.71,0.14,5.4,31.2
伊藤優介,2018-01,東京トヨペットグリーンスパークル,1,6,11,58,16,4,27.6,20.7,3,1,0,4,24,0,2,7,2,1,1,33.3,1.45,0.36,5.2,75.0
伊藤優介,2018-02,東京トヨペットグリーンスパークル,1,12,3,10,0,2,0.0,-20.0,0,0,0,2,9,0,0,0,2,1,0,,0.0,0.67,0.0,50.0
佐々木博秋,2018-01,ヴォレアス北海道,13,3,8,52,24,2,46.2,42.3,13,5,1,1,26,3,6,11,33,14,10,38.5,3.0,0.12,16.3,57.6
佐々木博秋,2018-02,ヴォレアス北海道,13,12,21,111,53,9,47.7,39.6,18,9,3,16,94,5,15,17,153,77,53,50.0,2.52,0.76,5.9,67.6
佐藤優弥,2017-11,東京ヴェルディ,22,22,6,20,8,0,40.0,40.0,3,1,0,0,11,1,2,2,18,9,4,33.3,1.33,0.0,9.1,61.1
佐藤優弥,2017-12,東京ヴェルディ,22,48,10,63,28,3,44.4,39.7,2,1,0,0,32,2,3,5,38,19,14,50.0,2.8,0.0,7.8,68.4
佐藤優弥,2018-01,東京ヴェルディ,22,5,7,23,8,4,34.8,17.4,0,0,0,1,11,2,2,3,35,11,19,,1.14,0.14,20.5,58.6
佐藤優弥,2018-02,東京ヴェルディ,22,8,4,14,5,1,35.7,28.6,1,0,1,0,6,1,2,1,23,9,7,0.0,1.25,0.0,12.5,54.3
倉内哲,2017-11,ヴォレアス北海道,18,44,2,6,3,2,50.0,16.7,0,0,0,1,5,0,0,1,0,0,0,,1.5,0.5,5.0,
倉内哲,2017-12,ヴォレアス北海道,18,48,7,25,13,0,52.0,52.0,0,0,0,4,26,0,2,7,0,0,0,,1.86,0.57,4.8,
倉内哲,2018-01,ヴォレアス北海道,18,4,6,16,8,1,50.0,43.8,0,0,0,5,21,1,3,3,0,0,0,,1.33,0.83,4.8,
倉内哲,2018-02,ヴォレアス北海道,18,12,11,37,19,1,51.4,48.6,0,0,0,8,43,1,3,9,1,0,1,,1.73,0.73,5.8,50.0
倉田真,2017-11,東京ヴェルディ,7,44,15,115,44,7,38.3,32.2,32,12,3,1,67,7,7,22,19,11,4,37.5,2.93,0.07,16.0,68.4
倉田真,2017-12,東京ヴェルディ,7,24,2,6,3,0,50.0,50.0,2,1,0,0,8,0,2,2,3,1,1,50.0,1.5,0.0,0.0,50.0
倉田真,2018-01,東京ヴェルディ,7,5,19,163,79,12,48.5,41.1,39,17,5,2,93,11,11,29,46,23,6,43.6,4.16,0.11,16.7,56.5
倉田真,2018-02,東京ヴェルディ,7,10,13,75,31,9,41.3,29.3,23,6,4,2,48,3,4,13,41,8,20,26.1,2.38,0.15,10.9,43.9
内園徹,2017-11,きんでんトリニティーブリッツ,9,44,9,0,0,0,,,0,0,0,0,19,1,2,7,0,0,0,,0.0,0.0,11.8,
内園徹,2017-12,きんでんトリニティーブリッツ,9,48,10,0,0,0,,,0,0,0,0,14,0,1,3,2,1,0,,0.0,0.0,3.6,50.0
内園徹,2018-01,きんでんトリニティーブリッツ,9,4,16,0,0,0,,,0,0,0,0,20,1,7,3,0,0,0,,0.0,0.0,0.0,
内園徹,2018-02,きんでんトリニティーブリッツ,9,12,18,0,0,0,,,0,0,0,0,26,2,4,6,15,8,4,,0.0,0.0,9.6,66.7
冷水亮,2017-11,千葉ZELVA,14,22,8,0,0,0,,,0,0,0,0,0,0,0,0,46,21,14,,0.0,0.0,,60.9
冷水亮,2017-12,千葉ZELVA,14,36,6,0,0,0,,,0,0,0,0,0,0,0,0,35,14,13,,0.0,0.0,,58.6
冷水亮,2018-01,千葉ZELVA,14,5,20,0,0,0,,,0,0,0,0,0,0,0,0,122,62,25,,0.0,0.0,,61.1
冷水亮,2018-02,千葉ZELVA,14,10,9,0,0,0,,,0,0,0,0,0,0,0,0,68,22,23,,0.0,0.0,,49.3
前川将太,2018-01,ヴィアティン三重,11,6,20,53,26,4,49.1,41.5,3,1,1,4,35,5,6,12,53,29,16,33.3,1.3,0.2,18.6,69.8
前川将太,2018-02,ヴィアティン三重,11,4,6,12,7,0,58.3,58.3,0,0,0,1,4,0,1,2,8,3,4,,1.17,0.17,6.2,62.5
加藤伊織,2017-11,ヴォレアス北海道,9,44,12,38,15,3,39.5,31.6,2,0,0,6,38,0,9,5,4,1,0,0.0,1.25,0.5,-2.6,25.0
加藤伊織,2017-12,ヴォレアス北海道,9,48,7,13,5,0,38.5,38.5,0,0,0,4,27,3,6,3,2,1,0,,0.71,0.57,8.3,50.0
加藤伊織,2018-01,ヴォレアス北海道,9,4,10,19,9,1,47.4,42.1,0,0,0,8,30,0,7,7,2,2,0,,0.9,0.8,0.0,100.0
加藤伊織,2018-02,ヴォレアス北海道,9,12,10,22,10,2,45.5,36.4,0,0,0,12,40,4,3,1,2,1,0,,1.0,1.2,8.8,50.0
北崎文弥,2017-11,東京トヨペットグリーンスパークル,18,22,7,43,22,8,51.2,32.6,8,4,2,1,24,0,1,6,4,1,0,50.0,3.14,0.14,5.2,25.0
北崎文弥,2017-12,東京トヨペットグリーンスパークル,18,24,7,66,25,8,37.9,25.8,12,3,1,4,22,0,3,5,1,0,0,25.0,3.57,0.57,2.3,0.0
北崎文弥,2018-01,東京トヨペットグリーンスパークル,18,4,13,147,62,13,42.2,33.3,31,14,7,3,54,2,6,6,6,2,2,45.2,4.77,0.23,3.7,50.0
北崎文弥,2018-02,東京トヨペットグリーンスパークル,18,10,21,171,75,14,43.9,35.7,24,8,6,8,62,1,4,13,5,1,1,33.3,3.57,0.38,5.2,30.0
北村將,2017-11,近畿クラブスフィーダ,4,44,9,29,13,1,44.8,41.4,0,0,0,0,24,2,0,6,49,16,14,,1.44,0.0,14.6,46.9
北村將,2018-01,近畿クラブスフィーダ,4,4,10,43,12,3,27.9,20.9,0,0,0,0,17,0,0,2,43,27,5,,1.2,0.0,2.9,68.6
北村將,2018-02,近畿クラブスフィーダ,4,4,6,10,4,2,40.0,20.0,1,0,0,0,9,0,0,1,23,15,5,0.0,0.67,0.0,2.8,76.1
北沢健,2017-11,長野GaRons,16,44,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
北沢健,2017-12,長野GaRons,16,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北沢健,2018-01,長野GaRons,16,4,1,1,0,0,0.0,0.0,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
北沢健,2018-02,長野GaRons,16,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北田陽季,2018-01,ヴィアティン三重,23,4,9,32,13,4,40.6,28.1,6,3,1,2,8,0,3,0,3,2,0,50.0,1.44,0.22,-9.4,66.7
北田陽季,2018-02,ヴィアティン三重,23,8,9,40,21,4,52.5,42.5,10,4,2,1,26,4,7,6,4,1,1,40.0,2.33,0.11,14.4,37.5
南本大貴,2017-11,奈良ドリーマーズ,18,44,15,3,1,0,33.3,33.3,0,0,0,0,56,2,3,26,2,0,0,,0.07,0.0,13.8,0.0
南本大貴,2017-12,奈良ドリーマーズ,18,24,7,3,2,0,66.7,66.7,0,0,0,2,25,4,3,9,1,0,0,,0.29,0.29,22.0,0.0
南本大貴,2018-01,奈良ドリーマーズ,18,7,29,5,2,0,40.0,40.0,1,0,0,0,94,2,20,28,2,0,0,0.0,0.07,0.0,4.3,0.0
南本大貴,2018-02,奈良ドリーマーズ,18,10,17,2,1,0,50.0,50.0,0,0,0,0,71,6,9,16,0,0,0,,0.06,0.0,10.9,
古家康隆,2017-11,千葉ZELVA,13,44,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古家康隆,2018-01,千葉ZELVA,13,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古家康隆,2018-02,千葉ZELVA,13,10,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
古牧佑太,2017-11,奈良ドリーマーズ,12,44,8,8,1,0,12.5,12.5,0,0,0,5,8,0,1,0,0,0,0,,0.12,0.62,-3.1,
古牧佑太,2017-12,奈良ドリーマーズ,12,24,5,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古牧佑太,2018-01,奈良ドリーマーズ,12,7,8,3,1,1,33.3,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.12,0.0,,
古牧佑太,2018-02,奈良ドリーマーズ,12,6,4,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.25,,
古田史郎,2017-11,ヴォレアス北海道,4,44,14,88,48,11,54.5,42.0,24,12,7,9,52,2,14,20,0,0,0,50.0,3.43,0.64,6.7,
古田史郎,2017-12,ヴォレアス北海道,4,48,15,111,58,6,52.3,46.8,35,18,3,9,67,10,16,18,0,0,0,51.4,3.87,0.6,15.7,
古田史郎,2018-02,ヴォレアス北海道,4,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉岡佳徳,2017-11,千葉ZELVA,10,44,7,0,0,0,,,0,0,0,0,15,0,0,2,0,0,0,,0.0,0.0,3.3,
吉岡佳徳,2017-12,千葉ZELVA,10,48,7,0,0,0,,,0,0,0,0,13,0,0,1,0,0,0,,0.0,0.0,1.9,
吉岡佳徳,2018-01,千葉ZELVA,10,5,11,1,1,0,100.0,100.0,0,0,0,0,23,0,3,4,1,0,0,,0.09,0.0,1.1,0.0
吉岡佳徳,2018-02,千葉ZELVA,10,6,9,0,0,0,,,0,0,0,0,13,0,1,0,0,0,0,,0.0,0.0,-1.9,
吉田大輝,2017-11,ヴィアティン三重,13,22,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉田大輝,2017-12,ヴィアティン三重,13,24,1,4,1,0,25.0,25.0,0,0,0,0,3,0,0,0,0,0,0,,1.0,0.0,0.0,
吉田大輝,2018-01,ヴィアティン三重,13,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田裕哉,2017-12,近畿クラブスフィーダ,21,24,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉田裕哉,2018-01,近畿クラブスフィーダ,21,2,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和治裕太,2017-11,きんでんトリニティーブリッツ,17,44,11,80,34,9,42.5,31.2,23,9,5,3,37,0,10,8,1,0,0,39.1,3.09,0.27,-1.4,0.0
和治裕太,2017-12,きんでんトリニティーブリッツ,17,48,14,89,39,16,43.8,25.8,27,10,10,2,54,5,13,12,0,0,0,37.0,2.79,0.14,8.8,
和治裕太,2018-01,きんでんトリニティーブリッツ,17,4,18,177,80,22,45.2,32.8,53,26,7,8,57,2,14,17,3,1,0,49.1,4.44,0.44,4.8,33.3
和治裕太,2018-02,きんでんトリニティーブリッツ,17,12,21,173,73,30,42.2,24.9,65,20,20,7,85,10,20,22,0,0,0,30.8,3.48,0.33,12.4,
土倉進太郎,2018-01,長野GaRons,13,4,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
土倉進太郎,2018-02,長野GaRons,13,12,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
坂口舜,2018-01,長野GaRons,10,2,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂口舜,2018-02,長野GaRons,10,12,8,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.12,,
塩大地,2017-11,きんでんトリニティーブリッツ,6,44,12,39,29,2,74.4,69.2,0,0,0,6,29,3,4,7,2,2,0,,2.42,0.5,12.9,100.0
塩大地,2017-12,きんでんトリニティーブリッツ,6,48,11,50,29,4,58.0,50.0,1,0,1,3,20,0,3,7,3,3,0,0.0,2.64,0.27,5.0,100.0
塩大地,2018-01,きんでんトリニティーブリッツ,6,4,17,61,30,7,49.2,37.7,0,0,0,13,32,2,10,3,3,2,0,,1.76,0.76,0.8,66.7
塩大地,2018-02,きんでんトリニティーブリッツ,6,10,14,56,28,7,50.0,37.5,0,0,0,8,39,2,7,9,1,1,0,,2.0,0.57,6.4,100.0
壇亮太,2017-11,兵庫デルフィーノ,3,33,12,65,30,11,46.2,29.2,13,3,5,5,43,0,10,9,0,0,0,23.1,2.5,0.42,-0.6,
壇亮太,2017-12,兵庫デルフィーノ,3,48,14,80,30,11,37.5,23.8,13,5,4,6,28,0,8,5,2,2,0,38.5,2.14,0.43,-2.7,100.0
壇亮太,2018-01,兵庫デルフィーノ,3,5,16,43,14,12,32.6,4.7,3,2,1,2,24,1,9,3,3,1,0,66.7,0.88,0.12,-2.1,33.3
壇亮太,2018-02,兵庫デルフィーノ,3,8,13,30,12,5,40.0,23.3,4,1,2,3,17,0,3,1,1,0,1,25.0,0.92,0.23,-2.9,50.0
夏目真吾,2017-11,長野GaRons,5,44,13,0,0,0,,,0,0,0,0,0,0,0,0,64,40,14,,0.0,0.0,,73.4
夏目真吾,2017-12,長野GaRons,5,48,15,0,0,0,,,0,0,0,0,0,0,0,0,90,53,22,,0.0,0.0,,71.1
夏目真吾,2018-01,長野GaRons,5,4,8,0,0,0,,,0,0,0,0,0,0,0,0,33,18,10,,0.0,0.0,,69.7
夏目真吾,2018-02,長野GaRons,5,12,23,0,0,0,,,0,0,0,0,0,0,0,0,125,57,45,,0.0,0.0,,63.6
大井手脩輔,2017-11,千葉ZELVA,9,44,12,41,12,3,29.3,22.0,0,0,0,1,28,0,3,4,64,23,18,,1.0,0.08,0.9,50.0
大井手脩輔,2017-12,千葉ZELVA,9,48,7,13,5,0,38.5,38.5,0,0,0,1,20,1,3,5,15,9,2,,0.71,0.14,7.5,66.7
