試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2017-11-18,2017-11,11,兵庫デルフィーノ,10,,奥長勝之,4,■,■,■,□,,27,7,2,0.25925925925925924,0.1851851851851852,1.75,2,0,0,0.0,0,-,11,1,3,0,2.3,32,10,10,46.9
2017-11-18,2017-11,11,兵庫デルフィーノ,11,L,野里正幸,2,,,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,5,6,47.1
2017-11-18,2017-11,11,兵庫デルフィーノ,13,,仲村鴻輝,3,□,,□,■,,6,2,2,0.3333333333333333,0.0,0.67,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2017-11-18,2017-11,11,兵庫デルフィーノ,15,,上野素希,4,■,■,■,■,,39,21,3,0.5384615384615384,0.4615384615384616,5.25,3,1,1,33.3,1,0.25,14,1,1,4,12.5,8,1,2,25.0
2017-11-18,2017-11,11,兵庫デルフィーノ,16,,森本寛司,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,兵庫デルフィーノ,17,L,中林海人,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,4,6,30.4
2017-11-18,2017-11,11,兵庫デルフィーノ,18,,松井孝介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,兵庫デルフィーノ,19,,竹内敦彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,兵庫デルフィーノ,20,,白川雅貴,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,1,0.25,19,1,1,8,14.5,0,0,0,-
2017-11-18,2017-11,11,兵庫デルフィーノ,33,,岩本正吾,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,1,,渡邉稜,4,■,■,■,■,,18,12,0,0.6666666666666666,0.6666666666666666,3.00,0,0,0,-,1,0.25,10,0,2,2,0.0,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,2,,松橋拓也,4,■,■,■,■,,12,7,1,0.5833333333333334,0.5,1.75,0,0,0,-,2,0.50,19,2,2,7,17.1,15,10,3,76.7
2017-11-18,2017-11,11,長野GaRons,4,,山崎幸一郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,5,L,夏目真吾,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,16,2,89.5
2017-11-18,2017-11,11,長野GaRons,6,,浅岡一志,4,■,■,■,■,,12,6,1,0.5,0.4166666666666667,1.50,1,0,0,0.0,0,-,15,1,4,4,6.7,2,1,1,75.0
2017-11-18,2017-11,11,長野GaRons,7,,清水一生,4,■,■,■,■,,23,15,3,0.6521739130434783,0.5217391304347826,3.75,7,4,3,57.1,2,0.50,20,0,0,8,10.0,3,2,0,66.7
2017-11-18,2017-11,11,長野GaRons,8,,岩井克樹,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,11,,青木宏門,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,12,L,浅岡真太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,14,,春日椋,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,9,0,2,3,2.8,1,0,0,0.0
2017-11-18,2017-11,11,長野GaRons,16,,北沢健,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,17,,田中優羽,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,18,,濱田翔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,長野GaRons,20,,藤井啓太,4,■,■,■,■,,29,20,4,0.6896551724137931,0.5517241379310345,5.00,1,0,0,0.0,0,-,19,1,5,5,5.3,25,19,3,82.0
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,1,,伊藤優介,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,3,,石原二生,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,4,,宇野佑樹,2,,,□,■,,4,1,0,0.25,0.25,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,5,,岩阪健太郎,4,■,■,■,■,,5,3,1,0.6,0.4,0.75,0,0,0,-,5,1.25,14,0,1,1,0.0,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,6,,大貫智博,3,■,■,■,,,5,2,0,0.4,0.4,0.67,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,8,,西片圭佑,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,9,,大楽祥生,4,■,■,■,■,,21,10,1,0.4761904761904762,0.42857142857142855,2.50,4,1,1,25.0,1,0.25,12,0,3,3,0.0,27,6,6,33.3
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,14,,槌尾健,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,15,,持冨光一,4,■,■,■,■,,5,0,2,0.0,-0.4,-,2,0,1,0.0,0,-,11,0,2,1,-2.3,1,1,0,100.0
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,16,,松本敬三,4,■,■,■,■,,25,11,3,0.44,0.32,2.75,2,0,0,0.0,0,-,9,0,2,0,-5.6,22,14,2,68.2
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,18,,北崎文弥,4,■,■,■,■,,25,12,4,0.48,0.32,3.00,5,2,1,40.0,0,-,16,0,1,3,3.1,2,1,0,50.0
2017-11-18,2017-11,11,東京トヨペットグリーンスパークル,19,L,高木裕史,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,13,6,57.1
2017-11-18,2017-11,11,千葉ZELVA,1,,浅野晶,3,■,■,■,,,36,13,2,0.3611111111111111,0.3055555555555556,4.33,6,3,0,50.0,2,0.67,12,1,0,2,12.5,3,0,2,33.3
2017-11-18,2017-11,11,千葉ZELVA,2,,市川一樹,3,■,■,■,,,19,7,2,0.3684210526315789,0.2631578947368421,2.33,0,0,0,-,0,-,9,0,2,1,-2.8,17,12,5,85.3
2017-11-18,2017-11,11,千葉ZELVA,3,,藤原裕和,2,■,■,,,,4,2,0,0.5,0.5,1.00,0,0,0,-,1,0.50,17,2,0,2,14.7,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,5,,荒木優,3,■,■,■,,,2,2,0,1.0,1.0,0.67,0,0,0,-,4,1.33,9,0,2,1,-2.8,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,6,,中野壮一朗,3,■,■,■,,,13,6,2,0.4615384615384616,0.3076923076923077,2.00,0,0,0,-,5,1.67,11,1,1,3,13.6,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,7,,齋藤貴紀,2,□,,■,,,6,2,1,0.3333333333333333,0.16666666666666666,1.00,0,0,0,-,0,-,4,0,2,0,-12.5,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,9,,大井手脩輔,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,1,37.5
2017-11-18,2017-11,11,千葉ZELVA,10,,吉岡佳徳,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,11,,関根翔太,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,12,,大町和幸,3,■,■,■,,,23,9,0,0.39130434782608703,0.39130434782608703,3.00,1,0,0,0.0,1,0.33,13,1,1,3,11.5,8,3,4,62.5
2017-11-18,2017-11,11,千葉ZELVA,13,L,古家康隆,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,14,L,冷水亮,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,11,8,65.2
2017-11-18,2017-11,11,千葉ZELVA,17,,上田日登,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,千葉ZELVA,19,,柳澤利樹,1,,□,,,,3,1,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,1,,渡邊徹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,3,,西原康平,3,■,■,■,,,29,9,1,0.3103448275862069,0.27586206896551724,3.00,5,2,0,40.0,1,0.33,8,0,1,1,0.0,23,8,13,63.0
2017-11-18,2017-11,11,奈良ドリーマーズ,4,,下町浩二,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,5,,石渡瑛法,3,■,■,■,,,28,8,1,0.2857142857142857,0.25,2.67,2,0,0,0.0,3,1.00,10,0,3,0,-7.5,17,5,10,58.8
2017-11-18,2017-11,11,奈良ドリーマーズ,6,,岩田晃祐,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,10,L,足立龍,2,,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,3,4,55.6
2017-11-18,2017-11,11,奈良ドリーマーズ,12,,古牧佑太,2,,□,■,,,6,0,0,0.0,0.0,-,0,0,0,-,1,0.50,5,0,1,0,-5.0,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,13,,村元和人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,14,,久堀雄世,2,■,■,,,,7,3,0,0.42857142857142855,0.42857142857142855,1.50,0,0,0,-,1,0.50,4,0,1,0,-6.2,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,15,,上竣,3,■,■,■,,,33,14,2,0.42424242424242425,0.3636363636363637,4.67,6,3,1,50.0,0,-,12,0,3,1,-4.2,0,0,0,-
2017-11-18,2017-11,11,奈良ドリーマーズ,16,L,小寺秀哉,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,4,6,41.2
2017-11-18,2017-11,11,奈良ドリーマーズ,17,,碩幸輝,3,■,■,■,,,7,3,0,0.42857142857142855,0.42857142857142855,1.00,0,0,0,-,0,-,10,0,0,2,5.0,2,0,2,50.0
2017-11-18,2017-11,11,奈良ドリーマーズ,18,,南本大貴,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,13,0,0,4,7.7,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,2,,山口功太郎,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,3,,田城貴之,3,■,■,■,,,9,4,1,0.4444444444444444,0.3333333333333333,1.33,0,0,0,-,0,-,12,0,3,5,4.2,1,0,1,50.0
2017-11-18,2017-11,11,ヴォレアス北海道,4,,古田史郎,3,■,■,■,,,27,17,1,0.6296296296296297,0.5925925925925926,5.67,5,3,0,60.0,2,0.67,8,0,3,1,-6.2,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,5,,家近滉一,3,■,■,■,,,10,3,1,0.3,0.2,1.00,0,0,0,-,3,1.00,9,0,2,1,-2.8,22,11,1,52.3
2017-11-18,2017-11,11,ヴォレアス北海道,6,,中村修平,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,2,0.67,18,1,3,7,11.1,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,7,,関根俊哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,8,,野坂尚哉,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,9,,加藤伊織,3,■,■,■,,,10,5,0,0.5,0.5,1.67,0,0,0,-,4,1.33,8,0,3,0,-9.4,2,0,0,0.0
2017-11-18,2017-11,11,ヴォレアス北海道,10,L,白石啓丈,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,2,80.0
2017-11-18,2017-11,11,ヴォレアス北海道,11,L,藤村昇太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,12,,山本大希,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,16,,杉谷祐磨,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,18,,倉内哲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴォレアス北海道,19,,陳建禎,3,■,■,■,,,17,9,1,0.5294117647058824,0.4705882352941176,3.00,1,1,0,100.0,0,-,20,1,1,7,12.5,17,13,2,82.4
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,1,,岡本侑,3,■,■,■,,,22,9,3,0.4090909090909091,0.2727272727272727,3.00,2,1,0,50.0,0,-,18,2,3,7,16.7,21,8,7,54.8
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,2,,尾松航洋,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,3,L,長濱裕,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,12,5,63.0
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,5,L,大賀惠介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,6,,塩大地,3,■,■,■,,,10,9,0,0.9,0.9,3.00,0,0,0,-,1,0.33,4,0,1,0,-6.2,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,7,,田畑翔伍,3,■,■,□,,,7,1,2,0.14285714285714285,-0.14285714285714285,0.33,0,0,0,-,0,-,2,0,1,0,-12.5,7,1,1,21.4
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,9,,内園徹,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,10,,福吉慎也,2,■,■,,,,10,2,2,0.2,0.0,1.00,2,0,0,0.0,1,0.50,5,1,1,0,15.0,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,11,,毛利光生,3,■,■,■,,,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,1,0.33,13,1,3,2,5.8,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,12,,新谷俊揮,3,□,□,■,,,9,5,1,0.5555555555555556,0.4444444444444444,1.67,1,0,0,0.0,0,-,7,0,2,2,0.0,9,3,2,44.4
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,13,,平田英貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,15,,小野義隆,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,17,,和治裕太,2,,□,■,,,17,4,1,0.2352941176470588,0.17647058823529413,2.00,2,0,0,0.0,0,-,7,0,2,1,-3.6,0,0,0,-
2017-11-18,2017-11,11,きんでんトリニティーブリッツ,19,,黒木隆生,3,■,■,■,,,12,6,2,0.5,0.3333333333333333,2.00,0,0,0,-,2,0.67,7,0,0,2,7.1,0,0,0,-
2017-11-18,2017-11,11,東京ヴェルディ,2,L,浅岡遥太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,1,4,42.9
2017-11-18,2017-11,11,東京ヴェルディ,3,L,早瀬省吾,4,,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,16,3,72.9
2017-11-18,2017-11,11,東京ヴェルディ,4,,宮田航輔,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2017-11-18,2017-11,11,東京ヴェルディ,5,,田尻信太郎,5,■,■,■,■,■,6,3,0,0.5,0.5,0.60,0,0,0,-,1,0.20,15,1,3,5,10.0,1,0,0,0.0
2017-11-18,2017-11,11,東京ヴェルディ,7,,倉田真,5,■,■,■,■,■,33,7,1,0.21212121212121213,0.18181818181818185,1.40,11,1,0,9.1,0,-,24,4,1,11,27.1,8,6,0,75.0
2017-11-18,2017-11,11,東京ヴェルディ,8,,清水久雄,5,□,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,1,1,3,15.0,0,0,0,-
2017-11-18,2017-11,11,東京ヴェルディ,10,,三浦拓也,4,■,■,,□,□,12,4,2,0.3333333333333333,0.16666666666666666,1.00,0,0,0,-,0,-,8,0,0,0,0.0,21,12,5,69.0
2017-11-18,2017-11,11,東京ヴェルディ,11,,奥田晃,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,東京ヴェルディ,12,,榎本京祐,5,■,■,■,■,■,13,6,0,0.4615384615384616,0.4615384615384616,1.20,0,0,0,-,1,0.20,9,0,2,2,0.0,1,0,1,50.0
2017-11-18,2017-11,11,東京ヴェルディ,15,,工藤巧,4,,□,■,■,■,27,14,2,0.5185185185185185,0.4444444444444444,3.50,6,3,0,50.0,0,-,10,0,1,4,7.5,2,0,0,0.0
2017-11-18,2017-11,11,東京ヴェルディ,16,,長澤朔,4,,■,■,■,■,8,3,2,0.375,0.125,0.75,0,0,0,-,1,0.25,6,0,1,3,8.3,1,0,1,50.0
2017-11-18,2017-11,11,東京ヴェルディ,18,,荻野翼,1,■,,,,,4,1,1,0.25,0.0,1.00,0,0,0,-,1,1.00,1,0,1,0,-25.0,0,0,0,-
2017-11-18,2017-11,11,東京ヴェルディ,22,,佐藤優弥,4,□,,■,■,■,20,8,0,0.4,0.4,2.00,3,1,0,33.3,0,-,9,1,1,2,13.9,18,9,4,61.1
2017-11-18,2017-11,11,東京ヴェルディ,25,,與崎風人,2,■,■,,,,17,6,0,0.35294117647058826,0.35294117647058826,3.00,4,1,0,25.0,1,0.50,4,0,1,1,0.0,1,1,0,100.0
2017-11-18,2017-11,11,ヴィアティン三重,1,,田中一彰,5,■,■,■,■,■,25,17,4,0.68,0.52,3.40,2,1,0,50.0,1,0.20,18,1,4,4,5.6,21,4,6,33.3
2017-11-18,2017-11,11,ヴィアティン三重,3,,野垣昂大,5,■,■,■,■,■,2,1,0,0.5,0.5,0.20,0,0,0,-,0,-,15,0,4,5,1.7,1,0,0,0.0
2017-11-18,2017-11,11,ヴィアティン三重,4,,石川和樹,4,□,□,□,□,,5,0,1,0.0,-0.2,-,2,0,1,0.0,0,-,3,0,1,1,0.0,1,0,0,0.0
2017-11-18,2017-11,11,ヴィアティン三重,5,,岸康太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,6,,下井優輝,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,7,,長屋裕介,5,■,■,■,■,■,16,4,0,0.25,0.25,0.80,0,0,0,-,0,-,11,0,0,1,2.3,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,8,,長谷川博紀,5,■,■,■,■,■,13,5,2,0.38461538461538464,0.2307692307692308,1.00,0,0,0,-,6,1.20,12,0,1,1,0.0,1,1,0,100.0
2017-11-18,2017-11,11,ヴィアティン三重,9,L,打田淑人,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2017-11-18,2017-11,11,ヴィアティン三重,13,,吉田大輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,17,L,高野悠真,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,16,6,54.3
2017-11-18,2017-11,11,ヴィアティン三重,18,,亀田吉彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,19,,中村有登,5,■,■,■,■,■,52,23,6,0.4423076923076923,0.3269230769230769,4.60,7,5,1,71.4,2,0.40,16,1,1,5,12.5,0,0,0,-
2017-11-18,2017-11,11,ヴィアティン三重,20,,落合一輝,5,■,■,■,■,■,23,8,4,0.3478260869565217,0.17391304347826084,1.60,4,1,0,25.0,2,0.40,20,2,3,0,6.2,24,9,6,50.0
2017-11-19,2017-11,11,近畿クラブスフィーダ,1,,山本映樹,3,■,■,■,,,19,7,2,0.3684210526315789,0.2631578947368421,2.33,1,1,0,100.0,1,0.33,9,1,1,3,16.7,0,0,0,-
2017-11-19,2017-11,11,近畿クラブスフィーダ,2,,梶野喜宏,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2017-11-19,2017-11,11,近畿クラブスフィーダ,3,,河戸俊亮,3,■,■,■,,,9,5,1,0.5555555555555556,0.4444444444444444,1.67,0,0,0,-,3,1.00,5,0,1,1,0.0,0,0,0,-
2017-11-19,2017-11,11,近畿クラブスフィーダ,4,,北村將,3,□,■,■,,,7,3,0,0.42857142857142855,0.42857142857142855,1.00,0,0,0,-,0,-,7,1,0,2,21.4,15,6,4,53.3
2017-11-19,2017-11,11,近畿クラブスフィーダ,6,,柿木秀人,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,25.0,0,0,0,-
2017-11-19,2017-11,11,近畿クラブスフィーダ,7,,石田康祐,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-19,2017-11,11,近畿クラブスフィーダ,9,,本多駿,3,■,□,□,,,25,9,2,0.36,0.28,3.00,4,2,0,50.0,0,-,6,0,1,1,0.0,6,2,2,50.0
2017-11-19,2017-11,11,近畿クラブスフィーダ,11,,桑原瑠星,3,■,■,■,,,14,2,1,0.14285714285714285,0.07142857142857142,0.67,0,0,0,-,1,0.33,9,0,1,2,2.8,24,9,6,50.0
2017-11-19,2017-11,11,近畿クラブスフィーダ,12,,中田雄大,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,1,0,0,0.0
