月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,24,6,6,6,5,1,138,52,6,37.7,33.3,2.2,3,0,0,0.0,17,0.7,76,0,0,12,3.9,6,3,0,50.0
12,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,16,5,4,5,2,0,71,25,1,35.2,33.8,1.6,1,0,0,0.0,12,0.8,54,4,2,15,13.4,2,1,1,75.0
01,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,4,0,0,0,1,0,14,4,1,28.6,21.4,1.0,0,0,0,,2,0.5,10,1,2,1,7.5,1,0,1,50.0
02,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,1,0,0,0,0,0,1,1,0,100.0,100.0,1.0,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,
