月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,プレステージ・インターナショナルアランマーレ,8,,田村愛美,23,6,6,5,4,0,8,3,0,37.5,37.5,0.1,0,0,0,,4,0.2,55,2,1,9,7.3,1,0,0,0.0
12,プレステージ・インターナショナルアランマーレ,8,,田村愛美,24,2,3,3,3,1,5,2,0,40.0,40.0,0.1,0,0,0,,0,0.0,38,0,1,10,5.9,0,0,0,
01,プレステージ・インターナショナルアランマーレ,8,,田村愛美,19,3,4,4,2,1,3,1,0,33.3,33.3,0.1,0,0,0,,1,0.1,47,2,0,12,10.6,0,0,0,
02,プレステージ・インターナショナルアランマーレ,8,,田村愛美,12,3,3,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,,0,0.0,33,0,0,3,2.3,0,0,0,
