月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,堺ブレイザーズ,10,,千々木駿介,7,2,2,2,1,0,30,19,2,63.3,56.7,2.7,13,9,2,69.2,3,0.4,20,0,4,4,0.0,25,6,8,40.0
11,堺ブレイザーズ,10,,千々木駿介,25,6,5,6,5,1,128,62,6,48.4,43.8,2.5,35,22,3,62.9,5,0.2,72,1,14,13,1.0,141,52,35,49.3
12,堺ブレイザーズ,10,,千々木駿介,22,6,6,6,3,1,130,63,3,48.5,46.2,2.9,29,19,1,65.5,4,0.2,69,1,9,14,3.3,103,30,31,44.2
01,堺ブレイザーズ,10,,千々木駿介,12,4,4,3,1,0,85,46,3,54.1,50.6,3.8,37,24,1,64.9,2,0.2,43,3,10,8,5.8,5,1,2,40.0
02,堺ブレイザーズ,10,,千々木駿介,4,1,1,1,0,0,27,16,4,59.3,44.4,4.0,8,6,2,75.0,1,0.2,15,3,2,2,20.0,20,9,5,57.5
