月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,VC長野トライデンツ,5,,笠利真吾,2,0,0,0,0,0,3,2,0,66.7,66.7,1.0,0,0,0,,0,0.0,3,0,2,1,-8.3,8,4,2,62.5
11,VC長野トライデンツ,5,,笠利真吾,8,1,1,2,0,0,17,5,3,29.4,11.8,0.6,1,0,1,0.0,1,0.1,11,0,4,1,-6.8,21,8,4,47.6
12,VC長野トライデンツ,5,,笠利真吾,6,1,2,1,0,0,32,12,2,37.5,31.2,2.0,0,0,0,,0,0.0,15,0,4,1,-5.0,37,11,15,50.0
01,VC長野トライデンツ,5,,笠利真吾,16,4,4,5,1,0,74,31,3,41.9,37.8,1.9,0,0,0,,1,0.1,53,3,6,13,9.0,105,36,27,47.1
02,VC長野トライデンツ,5,,笠利真吾,13,3,3,3,1,1,51,19,3,37.3,31.4,1.5,1,0,0,0.0,2,0.2,35,2,1,8,10.7,81,31,18,49.4
