月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,ジェイテクトSTINGS,1,,藤中優斗,5,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,9,0,1,0,-2.8,0,0,0,
11,ジェイテクトSTINGS,1,,藤中優斗,17,2,2,2,2,1,24,15,2,62.5,54.2,0.9,2,1,0,50.0,4,0.2,44,0,6,7,0.6,23,9,7,54.3
12,ジェイテクトSTINGS,1,,藤中優斗,23,6,6,6,3,2,58,27,4,46.6,39.7,1.2,2,1,0,50.0,3,0.1,89,2,3,12,4.8,94,48,21,62.2
01,ジェイテクトSTINGS,1,,藤中優斗,12,3,3,3,1,0,20,1,2,5.0,-5.0,0.1,0,0,0,,4,0.3,40,0,3,5,1.2,45,16,17,54.4
02,ジェイテクトSTINGS,1,,藤中優斗,13,3,3,3,2,1,27,10,0,37.0,37.0,0.8,2,1,0,50.0,2,0.2,51,3,2,13,11.3,62,20,22,50.0
