月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,JTサンダーズ広島,19,,陳建禎,6,2,2,2,0,0,25,12,1,48.0,44.0,2.0,4,1,1,25.0,2,0.3,33,4,3,9,16.7,29,13,10,62.1
11,JTサンダーズ広島,19,,陳建禎,18,6,6,5,1,0,76,41,3,53.9,50.0,2.3,12,6,2,50.0,11,0.6,74,3,15,22,6.4,117,67,20,65.8
12,JTサンダーズ広島,19,,陳建禎,20,6,6,6,1,1,93,50,5,53.8,48.4,2.5,18,11,2,61.1,7,0.4,90,5,10,27,10.3,89,45,19,61.2
01,JTサンダーズ広島,19,,陳建禎,18,5,5,6,1,0,96,55,5,57.3,52.1,3.1,13,5,3,38.5,6,0.3,65,5,11,15,9.2,101,47,27,59.9
02,JTサンダーズ広島,19,,陳建禎,18,5,5,4,3,0,77,38,6,49.4,41.6,2.1,6,1,0,16.7,3,0.2,65,0,13,17,1.5,111,52,24,57.7
