月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,サントリーサンバーズ,6,,季道帥,7,2,2,2,1,0,42,20,3,47.6,40.5,2.9,12,6,0,50.0,4,0.6,25,0,8,4,-4.0,37,9,12,40.5
11,サントリーサンバーズ,6,,季道帥,22,8,7,4,3,0,118,53,9,44.9,37.3,2.4,29,20,1,69.0,8,0.4,79,6,18,21,8.5,97,30,22,42.3
12,サントリーサンバーズ,6,,季道帥,7,2,2,2,1,0,40,21,3,52.5,45.0,3.0,10,6,2,60.0,7,1.0,28,0,6,7,0.9,55,16,19,46.4
01,サントリーサンバーズ,6,,季道帥,10,2,3,3,1,0,56,26,3,46.4,41.1,2.6,18,10,1,55.6,4,0.4,40,2,8,17,10.6,17,1,4,17.6
02,サントリーサンバーズ,6,,季道帥,22,6,6,6,4,0,163,77,11,47.2,40.5,3.5,51,29,3,56.9,6,0.3,92,7,16,35,12.8,68,23,18,47.1
