試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-14,ヴィアティン三重,1,,田中一彰,4,■,■,■,■,nan,23,11,4,0.4782608695652174,0.30434782608695654,2.75,0,0,0,-,0,-,14,0,1,5,7.1,44,23,7,60.2
2019-12-14,ヴィアティン三重,3,,野垣昂大,4,■,■,■,■,nan,5,5,0,1.0,1.0,1.25,0,0,0,-,0,-,18,0,1,4,4.2,0,0,0,-
2019-12-14,ヴィアティン三重,4,,石川和樹,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-12-14,ヴィアティン三重,5,,松永崚汰,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,0,0,0.0
2019-12-14,ヴィアティン三重,6,L,米村尊,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,ヴィアティン三重,8,,長谷川博紀,4,■,■,■,■,nan,15,6,0,0.4,0.4,1.50,0,0,0,-,0,-,9,0,2,2,0.0,0,0,0,-
2019-12-14,ヴィアティン三重,11,,前川将太,3,□,■,■,nan,nan,20,12,3,0.6,0.45,4.00,2,2,0,100.0,2,0.67,4,0,2,0,-12.5,19,9,5,60.5
2019-12-14,ヴィアティン三重,12,L,大浦坂健太,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,15,7,63.8
2019-12-14,ヴィアティン三重,15,,茶屋道康輔,4,■,■,■,■,nan,14,7,1,0.5,0.42857142857142855,1.75,0,0,0,-,0,-,15,0,2,7,8.3,1,1,0,100.0
2019-12-14,ヴィアティン三重,19,,中村有登,4,■,■,■,■,nan,34,15,4,0.4411764705882353,0.3235294117647059,3.75,11,4,1,36.4,3,0.75,18,0,0,9,12.5,0,0,0,-
2019-12-14,ヴィアティン三重,20,,落合一輝,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,3,1,8.3,0,0,0,-
2019-12-14,ヴィアティン三重,21,,上出哲也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,ヴィアティン三重,23,,北田陽季,3,■,nan,□,■,nan,16,6,2,0.375,0.25,2.00,5,1,1,20.0,2,0.67,9,0,3,1,-5.6,0,0,0,-
2019-12-14,ヴィアティン三重,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,128,63,14,0.4921875,0.3828125,15.75,18,7,2,38.9,7,1.75,97,1,15,29,4.6,94,48,19,61.2
