試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-16,ヴィアティン三重,1,,田中一彰,4,■,■,■,■,nan,15,3,4,0.2,-0.06666666666666667,0.75,0,0,0,-,0,-,17,2,1,5,17.6,39,23,7,67.9
2020-02-16,ヴィアティン三重,3,,野垣昂大,4,■,■,□,■,nan,2,0,1,0.0,-0.5,-,0,0,0,-,0,-,9,0,1,1,0.0,0,0,0,-
2020-02-16,ヴィアティン三重,4,,石川和樹,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-02-16,ヴィアティン三重,5,,松永崚汰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,ヴィアティン三重,6,L,米村尊,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,ヴィアティン三重,8,,長谷川博紀,4,■,■,■,■,nan,22,8,1,0.36363636363636365,0.3181818181818182,2.00,0,0,0,-,1,0.25,10,1,1,2,12.5,1,1,0,100.0
2020-02-16,ヴィアティン三重,11,,前川将太,4,■,■,□,■,nan,31,17,1,0.5483870967741935,0.5161290322580645,4.25,7,3,1,42.9,1,0.25,9,0,4,3,-2.8,16,8,6,68.8
2020-02-16,ヴィアティン三重,12,L,大浦坂健太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,15,2,72.7
2020-02-16,ヴィアティン三重,15,,茶屋道康輔,3,■,■,■,nan,nan,12,3,1,0.25,0.16666666666666666,1.00,0,0,0,-,1,0.33,7,1,1,1,14.3,1,1,0,100.0
2020-02-16,ヴィアティン三重,19,,中村有登,4,■,■,■,■,nan,26,10,5,0.38461538461538464,0.19230769230769232,2.50,9,2,4,22.2,1,0.25,13,0,1,6,9.6,0,0,0,-
2020-02-16,ヴィアティン三重,20,,落合一輝,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,2,1,10.7,0,0,0,-
2020-02-16,ヴィアティン三重,21,,上出哲也,2,nan,nan,□,■,nan,5,2,0,0.4,0.4,1.00,0,0,0,-,1,0.50,7,1,0,0,14.3,3,3,0,100.0
2020-02-16,ヴィアティン三重,23,,北田陽季,2,nan,□,■,nan,nan,7,4,1,0.5714285714285714,0.42857142857142855,2.00,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-16,ヴィアティン三重,39,,諏訪晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,ヴィアティン三重,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,120,47,14,0.39166666666666666,0.275,11.75,17,5,5,29.4,5,1.25,84,6,11,19,9.5,82,51,15,71.3
