試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2014-11-15,11,デンソーエアリービーズ,1,,泉岡未来,3,■,■,■,nan,nan,24,9,2,0.375,0.2916666666666667,3.00,2,1,0,50.0,0,-,12,1,2,4,15.0,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,4,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,5,,石井里沙,3,■,■,■,nan,nan,22,3,0,0.13636363636363635,0.13636363636363635,1.00,3,0,0,0.0,1,0.33,11,0,0,3,6.8,31,19,0,61.3
2014-11-15,11,デンソーエアリービーズ,6,,鈴木裕子,3,■,■,■,nan,nan,7,3,0,0.42857142857142855,0.42857142857142855,1.00,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,7,,真柴咲紀,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2014-11-15,11,デンソーエアリービーズ,8,,井上香織,3,■,■,■,nan,nan,13,2,2,0.15384615384615385,0.0,0.67,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,9,,大宮里美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3
2014-11-15,11,デンソーエアリービーズ,12,,大竹里歩,3,□,□,□,nan,nan,8,4,0,0.5,0.5,1.33,0,0,0,-,1,0.33,5,0,0,1,5.0,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,13,L,山田美花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-11-15,11,デンソーエアリービーズ,14,,橋本涼加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
