試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,16,L,永間香奈子,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,4,0,100.0,0
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,18,,金田修佳,3,■,■,■,,,36,11,1,30.6,27.8,3.67,1,1,0,100.0,1,0.33,11,0,0,1,2.3,15,9,1,63.3,12
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,20,L,丸山亜季,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,3,0,100.0,0
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,21,,高野由里加,2,,□,■,,,5,1,0,20.0,20.0,0.50,0,0,0,-,1,0.50,4,0,0,0,0.0,0,0,0,-,2
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,27,,楢崎慈恵,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-,1
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,28,,川島亜依美,3,■,■,■,,,8,5,0,62.5,62.5,1.67,0,0,0,-,0,-,12,1,0,2,12.5,0,0,0,-,6
2019-03-09,2019-03,岡山シーガルズ,KUROBEアクアフェアリーズ,31,,小野寺夏希,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,,丸山紗季,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,8,1,0,3,21.9,0,0,0,-,1
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,2,,倉見夏乃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,3,,和才奈々美,4,■,■,■,■,,27,11,2,40.7,33.3,2.75,0,0,0,-,3,0.75,15,2,1,5,20.0,29,16,7,67.2,16
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,4,L,馬場ゆりか,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,7,63.9,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,5,,白崎麻友香,2,■,■,,,,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,6,1,0,1,20.8,2,0,0,0.0,2
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,6,,綿引菜都美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,7,,雪丸梢,4,■,■,■,■,,14,5,1,35.7,28.6,1.25,0,0,0,-,0,-,18,0,2,4,2.8,0,0,0,-,5
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,8,,南美寿希,3,,□,■,■,,0,0,0,,,-,0,0,0,-,1,0.33,10,1,0,3,17.5,0,0,0,-,2
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,9,,舛田紗淑,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,11,,平谷里奈,4,■,■,■,■,,54,16,4,29.6,22.2,4.00,4,1,1,25.0,1,0.25,14,2,0,10,32.1,31,12,9,53.2,19
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,12,,浮島杏加子,4,■,■,■,■,,37,21,2,56.8,51.4,5.25,2,2,0,100.0,0,-,13,1,0,6,19.2,2,1,1,75.0,22
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,16,,星加輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,17,,白岩蘭奈,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2019-03-16,2019-03,KUROBEアクアフェアリーズ,PFUブルーキャッツ,19,,アールブレヒトフレヤ,4,■,■,■,■,,29,13,0,44.8,44.8,3.25,2,0,0,0.0,1,0.25,11,0,0,2,4.5,0,0,0,-,14
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,2,,ドリスジェニファー,4,■,■,■,■,,23,13,0,56.5,56.5,3.25,0,0,0,-,3,0.75,14,1,0,5,16.1,0,0,0,-,17
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,L,吉安遥,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,6,8,52.6,0
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,4,,宇田沙織,1,,,,■,,7,1,1,14.3,0.0,1.00,0,0,0,-,0,-,4,1,0,3,43.8,7,4,0,57.1,2
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,5,,江畑幸子,4,■,■,■,■,,49,16,1,32.7,30.6,4.00,5,2,0,40.0,1,0.25,10,0,1,4,7.5,0,0,0,-,17
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,6,,村上華澄,4,■,■,□,■,,12,2,2,16.7,0.0,0.50,0,0,0,-,2,0.50,18,0,2,3,1.4,2,2,0,100.0,4
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,7,L,谷七海,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,10,,秋山愛海,2,■,,□,,,11,2,0,18.2,18.2,1.00,0,0,0,-,1,0.50,5,0,0,3,15.0,12,3,2,33.3,3
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,11,,堀口あやか,4,□,■,■,□,,26,5,2,19.2,11.5,1.25,1,0,0,0.0,1,0.25,8,1,0,0,12.5,13,7,1,57.7,7
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,12,,清水眞衣,2,,□,■,,,3,1,0,33.3,33.3,0.50,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0,0,-,2
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,13,,津賀菜緒,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,14,,島畑奈緒子,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,16,,和田実莉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,18,,山下遥香,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,11,0,1,1,0.0,0,0,0,-,1
2019-03-16,2019-03,PFUブルーキャッツ,KUROBEアクアフェアリーズ,19,,モクシ―チャッチュオン,4,■,■,■,■,,27,15,0,55.6,55.6,3.75,6,3,0,50.0,2,0.50,14,0,1,2,1.8,40,13,9,43.8,17
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,1,,吉田みなみ,1,,,□,,,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,2,,山口舞,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,4,,吉岡美晴,1,,□,,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,6,,渡邊真恵,3,■,■,■,,,15,7,1,46.7,40.0,2.33,0,0,0,-,0,-,8,1,0,0,12.5,3,0,0,0.0,8
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,7,,佐々木萌,3,■,■,■,,,32,10,0,31.2,31.2,3.33,2,1,0,50.0,3,1.00,16,0,0,4,6.2,13,4,3,42.3,13
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,12,,居村杏奈,1,■,,,,,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,4,0,0,1,6.2,0,0,0,-,1
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,14,,宮下遥,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,13,0,1,4,5.8,0,0,0,-,2
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,16,L,永間香奈子,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,1,64.3,0
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,18,,金田修佳,3,■,■,■,,,40,20,0,50.0,50.0,6.67,0,0,0,-,0,-,9,2,2,2,22.2,29,9,7,43.1,22
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,20,L,丸山亜季,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,21,,高野由里加,2,,■,■,,,8,3,0,37.5,37.5,1.50,0,0,0,-,1,0.50,6,0,0,1,4.2,0,0,0,-,4
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,27,,楢崎慈恵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,28,,川島亜依美,3,■,■,■,,,7,3,0,42.9,42.9,1.00,0,0,0,-,3,1.00,14,1,0,7,19.6,1,0,1,50.0,7
2019-03-17,2019-03,岡山シーガルズ,PFUブルーキャッツ,31,,小野寺夏希,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,3,L,吉安遥,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,1,3,35.7,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,4,,宇田沙織,2,,□,■,,,8,5,0,62.5,62.5,2.50,1,1,0,100.0,1,0.50,6,0,0,1,4.2,7,3,3,64.3,6
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,5,,江畑幸子,3,■,■,■,,,31,11,2,35.5,29.0,3.67,8,0,0,0.0,0,-,9,0,2,4,5.6,0,0,0,-,11
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,6,,村上華澄,3,■,■,■,,,8,2,1,25.0,12.5,0.67,0,0,0,-,1,0.33,13,0,1,4,5.8,0,0,0,-,3
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,7,L,谷七海,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,10,,秋山愛海,3,■,■,□,,,21,5,3,23.8,9.5,1.67,1,0,1,0.0,0,-,5,0,0,3,15.0,12,8,2,75.0,5
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,11,,堀口あやか,3,□,■,■,,,30,10,3,33.3,23.3,3.33,5,0,2,0.0,0,-,11,1,1,5,18.2,27,14,3,57.4,11
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,12,,清水眞衣,3,■,■,■,,,17,5,2,29.4,17.6,1.67,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0,5
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,13,,津賀菜緒,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,14,,島畑奈緒子,3,□,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,6,0,0,4,16.7,0,0,0,-,1
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,15,,松下紗也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,17,,高相みな実,2,□,,□,,,6,4,0,66.7,66.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,4,1,1,37.5,4
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,18,,山下遥香,1,■,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,2019-03,PFUブルーキャッツ,岡山シーガルズ,19,,モクシ―チャッチュオン,1,■,,,,,6,3,0,50.0,50.0,3.00,2,2,0,100.0,0,-,3,1,0,1,41.7,12,6,1,54.2,4
