試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-03-09,KUROBEアクアフェアリーズ,1,,丸山紗季,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,2,,倉見夏乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,3,,和才奈々美,3,■,■,■,nan,nan,41,12,5,0.2926829268292683,0.17073170731707318,4.00,1,0,0,0.0,0,-,9,0,0,4,11.1,19,16,0,84.2
2019-03-09,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,12,1,83.3
2019-03-09,KUROBEアクアフェアリーズ,5,,白崎麻友香,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,4,10.0,1,1,0,100.0
2019-03-09,KUROBEアクアフェアリーズ,6,,綿引菜都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,7,,雪丸梢,3,■,■,■,nan,nan,11,3,2,0.2727272727272727,0.09090909090909091,1.00,1,0,0,0.0,1,0.33,7,0,0,2,7.1,2,2,0,100.0
2019-03-09,KUROBEアクアフェアリーズ,8,,南美寿希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,9,,舛田紗淑,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,11,,平谷里奈,3,■,■,■,nan,nan,39,11,4,0.28205128205128205,0.1794871794871795,3.67,1,0,0,0.0,1,0.33,9,0,2,2,0.0,38,31,0,81.6
2019-03-09,KUROBEアクアフェアリーズ,12,,浮島杏加子,3,■,■,■,nan,nan,40,12,5,0.3,0.175,4.00,6,0,1,0.0,0,-,6,1,1,2,20.8,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,16,,星加輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,17,,白岩蘭奈,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2019-03-09,KUROBEアクアフェアリーズ,19,,アールブレヒトフレヤ,3,■,■,■,nan,nan,22,7,0,0.3181818181818182,0.3181818181818182,2.33,0,0,0,-,0,-,6,0,0,1,4.2,2,1,0,50.0
2019-03-09,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,153,45,16,0.29411764705882354,0.1895424836601307,15.00,9,0,1,0.0,2,0.67,53,1,4,16,7.5,77,63,1,82.5
