月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,ブレス浜松,21,,水上真悠子,18,6,5,4,2,0,237,60,20,25.3,16.9,3.3,42,6,5,14.3,3,0.2,54,1,7,11,3.7,35,14,9,52.9
12,ブレス浜松,21,,水上真悠子,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
01,ブレス浜松,21,,水上真悠子,10,2,2,2,2,1,143,38,13,26.6,17.5,3.8,5,3,0,60.0,0,0.0,39,1,1,18,13.5,49,26,12,65.3
02,ブレス浜松,21,,水上真悠子,11,3,3,3,1,1,143,35,9,24.5,18.2,3.2,7,1,0,14.3,7,0.6,37,2,1,10,11.5,90,34,28,53.3
