試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,16,,黒澤雄介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,20,,川口太一,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,21,L,細中久里寿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,1,,カジースキマテイ,3,■,■,■,nan,nan,31,13,2,41.9,35.5,4.33,3,1,0,33.3,0,-,11,1,4,4,16.4,16,6,0,37.5,14
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,2,,金丸晃大,3,■,■,■,nan,nan,5,4,0,80.0,80.0,1.33,0,0,0,-,1,0.33,11,1,0,3,15.9,0,0,0,-,6
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,4,,古田史郎,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,5,,清野真一,3,■,■,■,nan,nan,23,8,2,34.8,26.1,2.67,9,1,1,11.1,0,-,13,0,1,7,13.5,0,0,0,-,8
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,6,,高橋慎治,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,7,,高橋和人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,10,,松原広輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,12,L,興梠亮,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,16,,久保山尚,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,6,0,1,0,0.0,0,0,0,-,2
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,17,L,本間隆太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,19,,浅野博亮,3,■,■,■,nan,nan,18,7,1,38.9,33.3,2.33,1,0,1,0.0,0,-,8,0,2,1,3.1,30,16,0,53.3,7
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,21,,廣瀬優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,22,,柳澤広平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,23,,福山汰一,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,2,0.67,14,0,0,7,12.5,1,1,0,100.0,6
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,1,,山田脩造,1,■,nan,nan,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,1,1.00,2,0,2,0,0.0,7,2,0,28.6,3
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,2,,山近哲,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,4,,内山正平,1,■,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,1
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,5,,前田一誠,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,6,,近裕崇,1,■,nan,nan,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-,2
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,10,L,古賀幸一郎,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,0,33.3,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,11,,傳田亮太,1,■,nan,nan,nan,nan,3,3,0,100.0,100.0,3.00,0,0,0,-,1,1.00,7,0,1,1,3.6,0,0,0,-,4
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,12,,高松卓矢,1,■,nan,nan,nan,nan,9,5,0,55.6,55.6,5.00,0,0,0,-,0,-,5,0,1,2,10.0,6,2,0,33.3,5
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,13,,岡本秀明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,15,,オムルチェンイゴール,1,■,nan,nan,nan,nan,18,7,1,38.9,33.3,7.00,5,2,0,40.0,1,1.00,4,0,2,1,6.2,0,0,0,-,8
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,16,,黒澤雄介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,20,,川口太一,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2017-03-12,03,豊田合成トレフェルサ,ジェイテクトSTINGS,21,L,細中久里寿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,1,,カジースキマテイ,1,■,nan,nan,nan,nan,12,5,0,41.7,41.7,5.00,1,0,0,0.0,2,2.00,5,1,1,3,31.0,7,5,0,71.4,8
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,2,,金丸晃大,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,3,0,0,2,16.7,0,0,0,-,1
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,4,,古田史郎,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,5,,清野真一,1,■,nan,nan,nan,nan,5,1,1,20.0,0.0,1.00,2,0,1,0.0,0,-,5,0,0,3,15.0,0,0,0,-,1
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,6,,高橋慎治,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,7,,高橋和人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,10,,松原広輔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,12,L,興梠亮,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,16,,久保山尚,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,17,L,本間隆太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,19,,浅野博亮,1,■,nan,nan,nan,nan,13,3,0,23.1,23.1,3.00,0,0,0,-,0,-,3,0,0,1,8.3,7,5,0,71.4,3
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,21,,廣瀬優希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,22,,柳澤広平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,ジェイテクトSTINGS,豊田合成トレフェルサ,23,,福山汰一,1,■,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,4,0,0,2,12.5,0,0,0,-,2
