試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-26,13,,クビアクミハウ,3,■,■,■,,,15,7,0,0.4666666666666667,0.4666666666666667,2.33,5,1,0,20.0,1,0.33,16,1,3,3,6.2,6,2,2,50.0
2019-11-02,13,,クビアクミハウ,4,■,■,■,■,,29,16,1,0.5517241379310345,0.5172413793103449,4.00,4,1,1,25.0,2,0.50,19,1,1,2,6.6,33,13,10,54.5
2019-11-03,13,,クビアクミハウ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-09,13,,クビアクミハウ,4,■,■,■,■,,40,18,1,0.45,0.425,4.50,3,0,0,0.0,5,1.25,20,2,4,4,10.0,31,8,9,40.3
2019-11-10,13,,クビアクミハウ,4,■,■,■,■,,33,11,5,0.3333333333333333,0.18181818181818185,2.75,2,1,0,50.0,0,-,13,1,1,2,9.6,29,17,5,67.2
2019-11-16,13,,クビアクミハウ,3,■,■,■,,,22,11,1,0.5,0.4545454545454545,3.67,4,1,0,25.0,3,1.00,10,1,1,1,10.0,28,17,5,69.6
2019-11-17,13,,クビアクミハウ,3,■,■,■,,,21,12,1,0.5714285714285714,0.5238095238095238,4.00,4,3,0,75.0,2,0.67,12,0,2,4,4.2,15,7,5,63.3
2019-11-23,13,,クビアクミハウ,3,■,■,■,,,17,9,1,0.5294117647058824,0.4705882352941176,3.00,6,2,0,33.3,0,-,12,1,5,4,6.2,19,4,5,34.2
2019-11-24,13,,クビアクミハウ,4,■,■,■,■,,27,11,2,0.4074074074074074,0.3333333333333333,2.75,3,2,0,66.7,2,0.50,16,1,2,5,10.9,34,13,9,51.5
2019-11-30,13,,クビアクミハウ,4,■,■,■,■,,30,13,2,0.43333333333333335,0.36666666666666653,3.25,3,0,1,0.0,1,0.25,19,1,4,7,9.2,34,11,6,41.2
2019-12-01,13,,クビアクミハウ,4,■,■,■,■,,35,25,1,0.7142857142857143,0.6857142857142857,6.25,7,6,1,85.7,2,0.50,18,0,3,2,-1.4,35,9,14,45.7
2019-12-07,13,,クビアクミハウ,3,■,■,■,,,28,10,1,0.35714285714285715,0.32142857142857145,3.33,3,1,0,33.3,2,0.67,14,0,1,5,7.1,18,8,4,55.6
2019-12-08,13,,クビアクミハウ,5,■,■,■,■,■,28,15,1,0.5357142857142857,0.5,3.00,4,2,0,50.0,2,0.40,17,1,1,2,7.4,39,15,16,59.0
2019-12-14,13,,クビアクミハウ,3,■,■,■,,,17,11,0,0.6470588235294118,0.6470588235294118,3.67,3,2,0,66.7,3,1.00,16,1,0,5,14.1,23,6,9,45.7
2019-12-21,13,,クビアクミハウ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,13,,クビアクミハウ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,13,,クビアクミハウ,3,■,■,■,,,28,14,1,0.5,0.4642857142857143,4.67,3,2,0,66.7,1,0.33,13,1,2,3,9.6,13,6,3,57.7
2020-01-12,13,,クビアクミハウ,3,■,■,■,,,23,8,2,0.3478260869565217,0.2608695652173913,2.67,4,2,0,50.0,0,-,10,2,3,2,17.5,38,15,5,46.1
2020-01-18,13,,クビアクミハウ,4,■,■,■,■,,29,14,3,0.4827586206896552,0.3793103448275862,3.50,8,5,1,62.5,5,1.25,22,1,4,8,9.1,18,10,5,69.4
2020-01-19,13,,クビアクミハウ,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-01-25,13,,クビアクミハウ,2,■,■,,,,12,6,3,0.5,0.25,3.00,2,1,1,50.0,3,1.50,9,1,1,4,19.4,11,7,3,77.3
2020-01-26,13,,クビアクミハウ,5,■,■,■,■,■,38,19,1,0.5,0.4736842105263158,3.80,6,2,0,33.3,3,0.60,20,1,3,5,7.5,59,27,9,53.4
2020-02-01,13,,クビアクミハウ,3,■,■,■,,,16,8,1,0.5,0.4375,2.67,2,2,0,100.0,1,0.33,19,1,2,9,14.5,26,9,6,46.2
2020-02-02,13,,クビアクミハウ,4,■,■,■,■,,34,16,4,0.4705882352941176,0.35294117647058826,4.00,8,3,2,37.5,1,0.25,20,3,1,3,17.5,29,6,12,41.4
2020-02-08,13,,クビアクミハウ,3,■,■,■,,,13,6,1,0.4615384615384616,0.38461538461538464,2.00,3,0,1,0.0,3,1.00,11,1,0,2,13.6,24,11,6,58.3
2020-02-09,13,,クビアクミハウ,3,■,■,■,,,17,12,1,0.7058823529411765,0.6470588235294118,4.00,3,3,0,100.0,2,0.67,18,4,3,6,26.4,20,9,4,55.0
2020-02-15,13,,クビアクミハウ,2,■,■,,,,15,4,1,0.26666666666666666,0.2,2.00,0,0,0,-,2,1.00,5,0,2,2,0.0,14,7,4,64.3
