試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,1,,貞包里穂,5,■,■,■,■,■,45,18,2,40.0,35.6,3.60,1,1,0,100.0,2,0.40,14,0,1,4,5.4,43,13,10,41.9,20
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,5,,長野有紗,2,■,■,nan,nan,nan,6,2,1,33.3,16.7,1.00,0,0,0,-,0,-,7,1,2,1,10.7,0,0,0,-,3
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,6,,金杉由香,5,■,■,■,■,■,67,22,3,32.8,28.4,4.40,3,1,1,33.3,0,-,13,1,1,3,11.5,17,7,3,50.0,23
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,7,,堀込奈央,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,20,0,1,6,6.2,0,0,0,-,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,8,,片下恭子,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,2,66.7,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,9,,吉岡可奈,5,■,■,■,■,■,15,5,1,33.3,26.7,1.00,0,0,0,-,0,-,25,2,0,7,15.0,0,0,0,-,7
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,11,,マライブナ,5,■,■,■,■,■,64,25,7,39.1,28.1,5.00,14,7,3,50.0,4,0.80,15,1,1,1,6.7,0,0,0,-,30
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,13,,田中咲希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,14,,高木理江,4,nan,□,■,■,■,6,3,0,50.0,50.0,0.75,0,0,0,-,1,0.25,12,0,0,4,8.3,0,0,0,-,4
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,15,,大元朱菜,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,18,L,溝口由利香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,14,4,59.3,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,19,,兒島晴香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,21,,孫田菜奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,23,,松本愛希穂,4,□,□,nan,□,□,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,6,1,0,2,25.0,2,1,1,75.0,2
2019-12-15,ヴィクトリーナ姫路,日立リヴァーレ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,205,76,14,37.1,30.2,15.20,18,9,4,50.0,7,1.40,112,6,6,28,10.3,104,44,20,51.9,89
