試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-12,ヴィクトリーナ姫路,1,,貞包里穂,4,■,■,■,■,nan,55,17,2,0.3090909090909091,0.2727272727272727,4.25,7,3,0,42.9,0,-,16,0,2,4,3.1,38,9,11,38.2
2019-10-12,ヴィクトリーナ姫路,3,L,高橋咲妃惠,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,0,42.9
2019-10-12,ヴィクトリーナ姫路,4,,浅津ゆうこ,2,nan,□,□,nan,nan,2,0,1,0.0,-0.5,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,5,,長野有紗,4,■,■,■,■,nan,16,8,1,0.5,0.4375,2.00,0,0,0,-,0,-,12,0,1,1,0.0,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,6,,金杉由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,7,,堀込奈央,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,14,1,1,5,14.3,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,9,,吉岡可奈,2,nan,□,■,nan,nan,5,1,0,0.2,0.2,0.50,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,10,,脇田美怜,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,11,,マライブナ,4,■,■,■,■,nan,37,14,2,0.3783783783783784,0.32432432432432434,3.50,11,5,1,45.5,4,1.00,10,0,0,2,5.0,16,7,3,53.1
2019-10-12,ヴィクトリーナ姫路,13,,田中咲希,4,■,■,■,■,nan,51,15,4,0.29411764705882354,0.21568627450980393,3.75,4,1,0,25.0,0,-,11,2,1,3,22.7,20,4,5,32.5
2019-10-12,ヴィクトリーナ姫路,14,,高木理江,1,nan,nan,nan,■,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,15,,大元朱菜,2,■,■,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,5,1,1,0,15.0,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,18,L,溝口由利香,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,19,,兒島晴香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-10-12,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,173,57,10,0.32947976878612717,0.27167630057803466,14.25,22,9,1,40.9,4,1.00,82,4,6,17,8.2,81,23,19,40.1
