名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
三浦あゆみ,2014-11,GSS東京サンビームズ,8,33,10,5,1,1,20.0,0.0,0,0,0,0,1,0,1,0,33,20,0,,0.1,0.0,-25.0,60.6
三浦あゆみ,2014-12,GSS東京サンビームズ,8,24,7,0,0,0,,,0,0,0,0,0,0,0,0,25,14,0,,0.0,0.0,,56.0
三浦あゆみ,2015-01,GSS東京サンビームズ,8,4,15,13,1,2,7.7,-7.7,4,0,0,0,2,0,0,1,33,25,0,0.0,0.07,0.0,12.5,75.8
三浦あゆみ,2015-02,GSS東京サンビームズ,8,14,24,20,5,4,25.0,5.0,1,0,1,0,4,0,1,1,78,47,0,0.0,0.21,0.0,0.0,60.3
三浦あゆみ,2015-03,GSS東京サンビームズ,8,6,7,44,11,7,25.0,9.1,1,0,0,1,13,0,3,4,52,33,0,0.0,1.57,0.14,1.9,63.5
上屋敷綾,2014-11,JTマーヴェラス,11,33,11,41,19,0,46.3,46.3,0,0,0,1,45,2,3,17,57,34,0,,1.73,0.09,12.2,59.6
上屋敷綾,2014-12,JTマーヴェラス,11,12,3,24,4,0,16.7,16.7,2,0,0,1,15,1,2,8,24,15,0,0.0,1.33,0.33,16.7,62.5
上屋敷綾,2015-01,JTマーヴェラス,11,5,14,43,14,3,32.6,25.6,3,0,1,0,52,4,4,21,86,53,0,0.0,1.0,0.0,15.9,61.6
上屋敷綾,2015-02,JTマーヴェラス,11,12,12,34,10,3,29.4,20.6,2,0,0,1,36,3,4,12,54,35,0,0.0,0.83,0.08,13.9,64.8
上屋敷綾,2015-03,JTマーヴェラス,11,9,5,7,1,1,14.3,0.0,0,0,0,0,10,1,0,3,15,8,0,,0.2,0.0,17.5,53.3
下田梨生,2015-01,トヨタ自動車ヴァルキューレ,17,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
下田梨生,2015-02,トヨタ自動車ヴァルキューレ,17,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中村亜友美,2014-11,JTマーヴェラス,4,33,3,9,3,1,33.3,22.2,0,0,0,1,3,1,0,2,5,1,0,,1.0,0.33,50.0,20.0
中村亜友美,2014-12,JTマーヴェラス,4,12,1,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
中村亜友美,2015-01,JTマーヴェラス,4,5,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
中村亜友美,2015-02,JTマーヴェラス,4,12,11,46,20,2,43.5,39.1,3,1,0,2,30,3,6,13,60,37,0,33.3,1.82,0.18,15.8,61.7
中村亜友美,2015-03,JTマーヴェラス,4,9,5,24,9,2,37.5,29.2,0,0,0,0,12,0,3,5,22,17,0,,1.8,0.0,4.2,77.3
中村愛理,2014-11,JAぎふリオレーナ,18,22,4,0,0,0,,,0,0,0,0,6,0,0,1,4,1,0,,0.0,0.0,4.2,25.0
中村愛理,2014-12,JAぎふリオレーナ,18,12,3,0,0,0,,,0,0,0,0,6,1,0,1,1,1,0,,0.0,0.0,20.8,100.0
中村愛理,2015-01,JAぎふリオレーナ,18,7,20,0,0,0,,,0,0,0,0,24,0,1,12,12,6,0,,0.0,0.0,11.5,50.0
中村愛理,2015-02,JAぎふリオレーナ,18,14,10,0,0,0,,,0,0,0,0,10,0,4,2,5,3,0,,0.0,0.0,-5.0,60.0
中村愛理,2015-03,JAぎふリオレーナ,18,3,2,0,0,0,,,0,0,0,0,2,0,2,0,1,0,0,,0.0,0.0,-25.0,0.0
中村早紀子,2014-11,JAぎふリオレーナ,10,22,8,103,40,3,38.8,35.9,8,4,1,1,24,0,2,9,70,57,0,50.0,5.0,0.12,7.3,81.4
中村早紀子,2014-12,JAぎふリオレーナ,10,12,3,38,15,2,39.5,34.2,6,1,0,0,7,1,0,3,33,24,0,16.7,5.0,0.0,25.0,72.7
中村早紀子,2015-01,JAぎふリオレーナ,10,7,27,256,70,12,27.3,22.7,16,2,0,4,97,1,5,39,222,160,0,12.5,2.59,0.15,9.8,72.1
中村早紀子,2015-02,JAぎふリオレーナ,10,14,25,212,59,10,27.8,23.1,25,2,4,3,95,5,7,26,233,167,0,8.0,2.36,0.12,10.3,71.7
中村早紀子,2015-03,JAぎふリオレーナ,10,3,4,41,12,4,29.3,19.5,6,1,1,0,13,0,2,3,55,37,0,16.7,3.0,0.0,1.9,67.3
中野清香,2014-11,仙台ベルフィーユ,8,44,12,128,41,1,32.0,31.2,7,0,0,2,52,4,7,24,1,1,0,0.0,3.42,0.17,15.9,100.0
中野清香,2014-12,仙台ベルフィーユ,8,24,7,106,23,5,21.7,17.0,4,1,0,3,30,2,3,13,6,2,0,25.0,3.29,0.43,15.0,33.3
中野清香,2015-01,仙台ベルフィーユ,8,4,17,272,94,13,34.6,29.8,7,1,1,5,72,0,6,23,7,5,0,14.3,5.53,0.29,5.9,71.4
中野清香,2015-02,仙台ベルフィーユ,8,14,25,368,122,11,33.2,30.2,2,0,0,10,99,4,12,39,5,0,0,0.0,4.88,0.4,10.9,0.0
中野清香,2015-03,仙台ベルフィーユ,8,3,5,58,17,6,29.3,19.0,0,0,0,1,28,2,6,4,1,1,0,,3.4,0.2,5.4,100.0
丸山紗季,2014-11,KUROBEアクアフェアリーズ,1,44,12,11,4,0,36.4,36.4,0,0,0,2,1,0,0,0,8,3,0,,0.33,0.17,0.0,37.5
丸山紗季,2014-12,KUROBEアクアフェアリーズ,1,12,2,0,0,0,,,0,0,0,0,3,0,0,1,1,0,0,,0.0,0.0,8.3,0.0
丸山紗季,2015-01,KUROBEアクアフェアリーズ,1,4,9,6,2,2,33.3,0.0,0,0,0,2,0,0,0,0,6,3,0,,0.22,0.22,,50.0
丸山紗季,2015-02,KUROBEアクアフェアリーズ,1,14,20,44,12,3,27.3,20.5,0,0,0,3,8,1,1,2,35,19,0,,0.6,0.15,15.6,54.3
丸山紗季,2015-03,KUROBEアクアフェアリーズ,1,6,8,32,15,0,46.9,46.9,1,0,0,6,15,0,1,8,15,10,0,0.0,1.88,0.75,11.7,66.7
井上実咲,2015-01,仙台ベルフィーユ,1,3,8,26,7,1,26.9,23.1,0,0,0,2,32,1,2,13,1,0,0,,0.88,0.25,11.7,0.0
井上実咲,2015-02,仙台ベルフィーユ,1,14,17,24,6,1,25.0,20.8,0,0,0,2,34,1,8,18,0,0,0,,0.35,0.12,10.3,
井上実咲,2015-03,仙台ベルフィーユ,1,3,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,,0.0,0.0,-25.0,
井上琴絵,2014-11,JTマーヴェラス,10,33,11,0,0,0,,,0,0,0,0,0,0,0,0,51,37,0,,0.0,0.0,,72.5
井上琴絵,2014-12,JTマーヴェラス,10,12,3,0,0,0,,,0,0,0,0,0,0,0,0,13,10,0,,0.0,0.0,,76.9
井上琴絵,2015-01,JTマーヴェラス,10,5,16,0,0,0,,,0,0,0,0,0,0,0,0,66,46,0,,0.0,0.0,,69.7
井上琴絵,2015-02,JTマーヴェラス,10,12,20,0,0,0,,,0,0,0,0,0,0,0,0,112,70,0,,0.0,0.0,,62.5
井上琴絵,2015-03,JTマーヴェラス,10,9,11,0,0,0,,,0,0,0,0,0,0,0,0,29,18,0,,0.0,0.0,,62.1
位田愛,2015-02,JTマーヴェラス,5,2,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
位田愛,2015-03,JTマーヴェラス,5,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々原和,2015-01,JAぎふリオレーナ,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々原和,2015-02,JAぎふリオレーナ,2,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木夏希,2014-11,PFUブルーキャッツ,6,33,3,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,,0.0,0.0,10.7,
佐々木夏希,2014-12,PFUブルーキャッツ,6,24,4,0,0,0,,,0,0,0,0,9,1,0,3,0,0,0,,0.0,0.0,19.4,
佐々木夏希,2015-01,PFUブルーキャッツ,6,5,10,0,0,0,,,0,0,0,0,17,0,0,7,0,0,0,,0.0,0.0,10.3,
佐々木夏希,2015-02,PFUブルーキャッツ,6,6,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
佐々木夏希,2015-03,PFUブルーキャッツ,6,9,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
佐々木香織,2014-11,仙台ベルフィーユ,15,44,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木香織,2014-12,仙台ベルフィーユ,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木香織,2015-01,仙台ベルフィーユ,15,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木香織,2015-02,仙台ベルフィーユ,15,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤みなみ,2014-11,フォレストリーヴズ熊本,8,22,6,0,0,0,,,0,0,0,0,0,0,0,0,28,18,0,,0.0,0.0,,64.3
佐藤みなみ,2014-12,フォレストリーヴズ熊本,8,24,7,0,0,0,,,0,0,0,0,0,0,0,0,47,23,0,,0.0,0.0,,48.9
佐藤みなみ,2015-01,フォレストリーヴズ熊本,8,6,23,0,0,0,,,0,0,0,0,0,0,0,0,93,66,0,,0.0,0.0,,71.0
佐藤みなみ,2015-02,フォレストリーヴズ熊本,8,10,13,0,0,0,,,0,0,0,0,0,0,0,0,10,7,0,,0.0,0.0,,70.0
佐藤みなみ,2015-03,フォレストリーヴズ熊本,8,9,10,0,0,0,,,0,0,0,0,0,0,0,0,39,28,0,,0.0,0.0,,71.8
佐藤仁美,2014-11,トヨタ自動車ヴァルキューレ,6,33,6,12,3,0,25.0,25.0,0,0,0,1,13,0,2,4,1,0,0,,0.5,0.17,3.8,0.0
佐藤仁美,2014-12,トヨタ自動車ヴァルキューレ,6,24,8,18,1,0,5.6,5.6,0,0,0,1,12,0,4,5,0,0,0,,0.12,0.12,2.1,
佐藤仁美,2015-01,トヨタ自動車ヴァルキューレ,6,5,14,24,5,1,20.8,16.7,0,0,0,4,24,0,1,4,1,0,0,,0.36,0.29,3.1,0.0
佐藤仁美,2015-02,トヨタ自動車ヴァルキューレ,6,10,13,8,3,0,37.5,37.5,0,0,0,2,19,0,2,1,1,0,0,,0.23,0.15,-1.3,0.0
佐藤仁美,2015-03,トヨタ自動車ヴァルキューレ,6,9,4,11,1,1,9.1,0.0,0,0,0,0,4,0,0,0,0,0,0,,0.25,0.0,0.0,
佐藤優花,2014-11,トヨタ自動車ヴァルキューレ,4,33,10,150,54,11,36.0,28.7,11,4,4,3,26,0,0,12,42,27,0,36.4,5.4,0.3,11.5,64.3
佐藤優花,2014-12,トヨタ自動車ヴァルキューレ,4,24,8,149,54,3,36.2,34.2,14,7,1,1,29,1,2,9,20,13,0,50.0,6.75,0.12,9.5,65.0
佐藤優花,2015-01,トヨタ自動車ヴァルキューレ,4,5,17,297,119,18,40.1,34.0,29,10,3,4,59,1,1,12,75,43,0,34.5,7.0,0.24,6.4,57.3
佐藤優花,2015-02,トヨタ自動車ヴァルキューレ,4,10,18,281,100,13,35.6,31.0,56,16,6,1,66,2,1,14,105,64,0,28.6,5.56,0.06,8.0,61.0
佐藤優花,2015-03,トヨタ自動車ヴァルキューレ,4,9,10,185,67,8,36.2,31.9,32,5,2,2,23,2,0,5,31,19,0,15.6,6.7,0.2,14.1,61.3
佐藤舞,2014-11,柏エンゼルクロス,12,44,13,58,16,1,27.6,25.9,0,0,0,6,43,1,5,11,0,0,0,,1.23,0.46,5.8,
佐藤舞,2014-12,柏エンゼルクロス,12,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤舞,2015-01,柏エンゼルクロス,12,4,13,51,16,0,31.4,31.4,0,0,0,8,51,3,5,12,0,0,0,,1.23,0.62,9.3,
佐藤舞,2015-02,柏エンゼルクロス,12,12,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤舞,2015-03,柏エンゼルクロス,12,9,4,5,1,1,20.0,0.0,0,0,0,2,3,0,0,0,0,0,0,,0.25,0.5,0.0,
倉見夏乃,2014-11,KUROBEアクアフェアリーズ,2,44,15,44,15,3,34.1,27.3,0,0,0,13,51,0,1,10,1,1,0,,1.0,0.87,4.4,100.0
倉見夏乃,2014-12,KUROBEアクアフェアリーズ,2,12,3,12,4,1,33.3,25.0,1,0,0,2,13,1,0,5,0,0,0,0.0,1.33,0.67,17.3,
倉見夏乃,2015-01,KUROBEアクアフェアリーズ,2,4,13,54,19,3,35.2,29.6,1,0,0,12,38,1,2,10,1,1,0,0.0,1.46,0.92,7.9,100.0
倉見夏乃,2015-02,KUROBEアクアフェアリーズ,2,14,30,152,67,12,44.1,36.2,0,0,0,27,106,4,3,39,2,2,0,,2.23,0.9,12.3,100.0
倉見夏乃,2015-03,KUROBEアクアフェアリーズ,2,6,9,34,12,3,35.3,26.5,0,0,0,3,30,2,0,8,0,0,0,,1.33,0.33,13.3,
前田舞,2014-11,フォレストリーヴズ熊本,15,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2014-12,フォレストリーヴズ熊本,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2015-01,フォレストリーヴズ熊本,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2015-02,フォレストリーヴズ熊本,15,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2015-03,フォレストリーヴズ熊本,15,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北原美和子,2014-11,トヨタ自動車ヴァルキューレ,12,33,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北原美和子,2014-12,トヨタ自動車ヴァルキューレ,12,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北原美和子,2015-01,トヨタ自動車ヴァルキューレ,12,5,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北原美和子,2015-02,トヨタ自動車ヴァルキューレ,12,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北原美和子,2015-03,トヨタ自動車ヴァルキューレ,12,9,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
厨子真帆,2014-11,KUROBEアクアフェアリーズ,9,44,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
厨子真帆,2014-12,KUROBEアクアフェアリーズ,9,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
厨子真帆,2015-01,KUROBEアクアフェアリーズ,9,4,7,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
厨子真帆,2015-02,KUROBEアクアフェアリーズ,9,14,13,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
厨子真帆,2015-03,KUROBEアクアフェアリーズ,9,6,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古屋美紀,2014-11,KUROBEアクアフェアリーズ,4,44,15,74,30,4,40.5,35.1,1,0,1,5,39,1,4,13,0,0,0,0.0,2.0,0.33,8.3,
古屋美紀,2014-12,KUROBEアクアフェアリーズ,4,12,3,14,0,0,0.0,0.0,1,0,0,8,3,0,1,1,0,0,0,0.0,0.0,2.67,0.0,
古屋美紀,2015-01,KUROBEアクアフェアリーズ,4,4,13,56,20,3,35.7,30.4,0,0,0,10,47,3,4,24,0,0,0,,1.54,0.77,17.0,
古屋美紀,2015-02,KUROBEアクアフェアリーズ,4,14,30,128,43,8,33.6,27.3,0,0,0,23,67,2,8,23,3,2,0,,1.43,0.77,8.6,66.7
古屋美紀,2015-03,KUROBEアクアフェアリーズ,4,6,9,35,13,6,37.1,20.0,0,0,0,2,28,0,3,10,0,0,0,,1.44,0.22,6.2,
吉井奎乃,2015-02,JAぎふリオレーナ,4,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉安遥,2014-11,大野石油広島オイラーズ,8,44,14,107,41,7,38.3,31.8,1,0,0,5,58,0,1,17,47,32,0,0.0,2.93,0.36,6.9,68.1
吉安遥,2014-12,大野石油広島オイラーズ,8,24,7,66,28,0,42.4,42.4,0,0,0,3,23,0,1,13,15,13,0,,4.0,0.43,13.0,86.7
吉安遥,2015-01,大野石油広島オイラーズ,8,4,15,138,46,13,33.3,23.9,1,0,0,9,52,0,2,20,65,44,0,0.0,3.07,0.6,8.7,67.7
吉安遥,2015-02,大野石油広島オイラーズ,8,14,26,214,85,16,39.7,32.2,0,0,0,7,87,1,3,27,160,108,0,,3.27,0.27,8.0,67.5
吉安遥,2015-03,大野石油広島オイラーズ,8,3,3,32,15,1,46.9,43.8,0,0,0,2,9,0,2,3,18,10,0,,5.0,0.67,2.8,55.6
吉川ひかる,2014-11,KUROBEアクアフェアリーズ,13,44,8,0,0,0,,,0,0,0,0,12,2,0,3,0,0,0,,0.0,0.0,22.9,
吉川ひかる,2014-12,KUROBEアクアフェアリーズ,13,12,3,1,1,0,100.0,100.0,0,0,0,0,4,1,0,1,0,0,0,,0.33,0.0,31.2,
吉川ひかる,2015-01,KUROBEアクアフェアリーズ,13,4,10,8,2,1,25.0,12.5,0,0,0,2,10,0,1,4,2,1,0,,0.2,0.2,7.5,50.0
吉川ひかる,2015-02,KUROBEアクアフェアリーズ,13,14,17,2,2,0,100.0,100.0,0,0,0,0,23,1,6,8,0,0,0,,0.12,0.0,6.5,
吉川ひかる,2015-03,KUROBEアクアフェアリーズ,13,6,4,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
吉本梓穂,2015-03,大野石油広島オイラーズ,14,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
和多桃子,2014-11,フォレストリーヴズ熊本,13,22,4,1,1,0,100.0,100.0,0,0,0,0,9,0,1,5,0,0,0,,0.25,0.0,11.1,
和多桃子,2014-12,フォレストリーヴズ熊本,13,24,7,2,0,0,0.0,0.0,0,0,0,0,22,0,3,8,0,0,0,,0.0,0.0,5.7,
和多桃子,2015-01,フォレストリーヴズ熊本,13,6,22,8,0,0,0.0,0.0,0,0,0,0,61,4,2,20,1,0,0,,0.0,0.0,13.9,0.0
和多桃子,2015-02,フォレストリーヴズ熊本,13,10,17,2,0,0,0.0,0.0,0,0,0,0,49,1,1,12,2,1,0,,0.0,0.0,7.7,50.0
和多桃子,2015-03,フォレストリーヴズ熊本,13,9,7,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,,0.0,0.0,5.0,
和才奈々美,2014-11,KUROBEアクアフェアリーズ,3,44,15,173,58,16,33.5,24.3,11,1,0,4,66,1,5,20,84,61,0,9.1,3.87,0.27,7.2,72.6
和才奈々美,2014-12,KUROBEアクアフェアリーズ,3,12,3,38,13,3,34.2,26.3,3,1,0,0,9,0,0,5,8,3,0,33.3,4.33,0.0,13.9,37.5
和才奈々美,2015-01,KUROBEアクアフェアリーズ,3,4,13,174,60,14,34.5,26.4,10,2,2,4,55,1,3,23,49,30,0,20.0,4.62,0.31,10.9,61.2
和才奈々美,2015-02,KUROBEアクアフェアリーズ,3,14,30,394,140,30,35.5,27.9,18,3,4,6,132,7,4,50,117,92,0,16.7,4.67,0.2,14.0,78.6
和才奈々美,2015-03,KUROBEアクアフェアリーズ,3,6,9,95,33,8,34.7,26.3,8,0,1,1,44,3,1,14,33,22,0,0.0,3.67,0.11,14.2,66.7
坂下麻衣子,2014-11,PFUブルーキャッツ,10,33,5,16,9,0,56.2,56.2,0,0,0,1,0,0,0,0,0,0,0,,1.8,0.2,,
坂下麻衣子,2014-12,PFUブルーキャッツ,10,24,3,37,12,1,32.4,29.7,7,3,0,1,15,2,0,4,0,0,0,42.9,4.0,0.33,20.0,
坂下麻衣子,2015-01,PFUブルーキャッツ,10,5,5,34,8,0,23.5,23.5,3,1,0,1,7,0,0,2,0,0,0,33.3,1.6,0.2,7.1,
坂下麻衣子,2015-02,PFUブルーキャッツ,10,10,7,38,10,4,26.3,15.8,2,0,0,3,23,2,1,6,0,0,0,0.0,1.43,0.43,14.1,
坂下麻衣子,2015-03,PFUブルーキャッツ,10,9,7,15,5,1,33.3,26.7,0,0,0,0,0,0,0,0,0,0,0,,0.71,0.0,,
塚本尚子,2014-11,JAぎふリオレーナ,13,22,6,0,0,0,,,0,0,0,0,0,0,0,0,15,12,0,,0.0,0.0,,80.0
塚本尚子,2014-12,JAぎふリオレーナ,13,12,3,0,0,0,,,0,0,0,0,0,0,0,0,9,6,0,,0.0,0.0,,66.7
塚本尚子,2015-01,JAぎふリオレーナ,13,7,27,0,0,0,,,0,0,0,0,0,0,0,0,136,90,0,,0.0,0.0,,66.2
塚本尚子,2015-02,JAぎふリオレーナ,13,14,25,0,0,0,,,0,0,0,0,0,0,0,0,84,67,0,,0.0,0.0,,79.8
塚本尚子,2015-03,JAぎふリオレーナ,13,3,4,0,0,0,,,0,0,0,0,0,0,0,0,28,20,0,,0.0,0.0,,71.4
大内世莉香,2014-11,仙台ベルフィーユ,13,44,12,0,0,0,,,0,0,0,0,0,0,0,0,87,49,0,,0.0,0.0,,56.3
大内世莉香,2014-12,仙台ベルフィーユ,13,24,7,0,0,0,,,0,0,0,0,0,0,0,0,41,23,0,,0.0,0.0,,56.1
大内世莉香,2015-01,仙台ベルフィーユ,13,4,17,0,0,0,,,0,0,0,0,0,0,0,0,92,58,0,,0.0,0.0,,63.0
大内世莉香,2015-02,仙台ベルフィーユ,13,14,25,0,0,0,,,0,0,0,0,0,0,0,0,74,42,0,,0.0,0.0,,56.8
大内世莉香,2015-03,仙台ベルフィーユ,13,3,5,0,0,0,,,0,0,0,0,0,0,0,0,15,12,0,,0.0,0.0,,80.0
大楠鼓雪,2014-11,大野石油広島オイラーズ,5,44,14,71,32,0,45.1,45.1,0,0,0,9,54,4,1,16,1,1,0,,2.29,0.64,14.4,100.0
大楠鼓雪,2014-12,大野石油広島オイラーズ,5,24,7,41,13,4,31.7,22.0,0,0,0,5,23,0,2,11,1,1,0,,1.86,0.71,9.8,100.0
大楠鼓雪,2015-01,大野石油広島オイラーズ,5,4,15,78,30,5,38.5,32.1,0,0,0,9,65,6,5,22,4,2,0,,2.0,0.6,15.8,50.0
大楠鼓雪,2015-02,大野石油広島オイラーズ,5,14,26,141,46,10,32.6,25.5,2,2,0,19,94,2,3,26,6,3,0,100.0,1.77,0.73,8.2,50.0
大楠鼓雪,2015-03,大野石油広島オイラーズ,5,3,3,11,5,0,45.5,45.5,0,0,0,3,15,0,2,5,2,0,0,,1.67,1.0,5.0,0.0
大橋亜美,2014-11,トヨタ自動車ヴァルキューレ,11,33,4,9,1,1,11.1,0.0,0,0,0,0,5,0,1,1,18,11,0,,0.25,0.0,0.0,61.1
大橋亜美,2014-12,トヨタ自動車ヴァルキューレ,11,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大橋亜美,2015-01,トヨタ自動車ヴァルキューレ,11,5,12,4,1,1,25.0,0.0,0,0,0,0,20,1,3,6,13,7,0,,0.08,0.0,8.8,53.8
大橋亜美,2015-02,トヨタ自動車ヴァルキューレ,11,10,11,30,6,1,20.0,16.7,0,0,0,0,18,0,2,7,36,18,0,,0.55,0.0,6.9,50.0
大橋亜美,2015-03,トヨタ自動車ヴァルキューレ,11,9,3,13,3,0,23.1,23.1,0,0,0,0,6,0,0,3,22,14,0,,1.0,0.0,12.5,63.6
大盛梢,2014-11,KUROBEアクアフェアリーズ,14,44,4,1,0,0,0.0,0.0,0,0,0,1,3,0,0,1,0,0,0,,0.0,0.25,8.3,
大盛梢,2014-12,KUROBEアクアフェアリーズ,14,12,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
大盛梢,2015-01,KUROBEアクアフェアリーズ,14,4,3,3,0,0,0.0,0.0,0,0,0,0,5,0,1,2,0,0,0,,0.0,0.0,5.0,
大盛梢,2015-02,KUROBEアクアフェアリーズ,14,14,9,5,1,1,20.0,0.0,1,0,0,1,8,1,0,2,0,0,0,0.0,0.11,0.11,18.8,
