試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,0,,吉澤智恵,5,■,■,■,■,■,36,18,2,50.0,44.4,3.60,4,2,0,50.0,1,0.20,16,0,0,4,6.2,16,12,0,75.0,19,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,3,,エステスイェヴゲーニャ,5,■,■,■,■,■,67,32,2,47.8,44.8,6.40,12,3,2,25.0,5,1.00,16,0,1,2,3.1,33,23,0,69.7,37,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,5,,足立留美,5,■,■,■,■,■,42,10,4,23.8,14.3,2.00,3,1,0,33.3,0,-,26,0,0,14,13.5,19,12,0,63.2,10,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,6,,今村直美,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,0,57.1,0,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,7,,内藤香菜子,5,■,■,■,■,■,23,12,1,52.2,47.8,2.40,0,0,0,-,1,0.20,8,0,1,1,3.1,4,4,0,100.0,13,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,9,,春山幸恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,10,,井村仁美,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,24,1,1,10,14.6,0,0,0,-,2,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,13,,田向友美,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,2,2,1,34.2,3,3,0,100.0,2,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,14,,三澤由佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,20,,石川友紀,5,■,■,■,■,■,13,6,0,46.2,46.2,1.20,0,0,0,-,1,0.20,16,1,0,1,6.6,1,1,0,100.0,8,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,22,,石田瑞穂,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,33,L,和久山志恵里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,10,0,100.0,0,,,,,,,,
2007-02-10,武富士バンブー,JTマーヴェラス,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,183,79,9,43.2,38.3,15.80,19,6,2,31.6,8,1.60,112,4,5,33,10.6,93,69,0,74.2,91,182,69,10,37.9,10,2.00,7.2,66.7
