試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-03-04,武富士バンブー,JTマーヴェラス,0,,吉澤智恵,4,■,■,■,■,nan,29,13,2,44.8,37.9,3.25,1,0,0,0.0,2,0.50,16,1,1,9,19.1,23,17,0,73.9,16
2007-03-04,武富士バンブー,JTマーヴェラス,3,,エステスイェヴゲーニャ,4,■,■,■,■,nan,43,18,3,41.9,34.9,4.50,8,3,1,37.5,1,0.25,16,0,3,3,4.7,29,19,0,65.5,19
2007-03-04,武富士バンブー,JTマーヴェラス,5,,足立留美,4,■,■,■,■,nan,33,9,2,27.3,21.2,2.25,1,0,0,0.0,0,-,15,2,1,4,18.7,15,8,0,53.3,11
2007-03-04,武富士バンブー,JTマーヴェラス,7,,内藤香菜子,4,■,■,■,■,nan,23,8,3,34.8,21.7,2.00,0,0,0,-,3,0.75,15,0,1,6,10.0,0,0,0,-,11
2007-03-04,武富士バンブー,JTマーヴェラス,8,,五十川葉子,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-03-04,武富士バンブー,JTマーヴェラス,9,,春山幸恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-03-04,武富士バンブー,JTマーヴェラス,10,,井村仁美,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,0,4,8.3,0,0,0,-,0
2007-03-04,武富士バンブー,JTマーヴェラス,13,,田向友美,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,4,3,0,75.0,0
2007-03-04,武富士バンブー,JTマーヴェラス,14,,三澤由佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-03-04,武富士バンブー,JTマーヴェラス,20,,石川友紀,4,■,■,■,■,nan,15,7,0,46.7,46.7,1.75,0,0,0,-,2,0.50,11,0,0,2,4.5,2,1,0,50.0,9
2007-03-04,武富士バンブー,JTマーヴェラス,22,,石田瑞穂,4,□,□,□,□,nan,3,1,1,33.3,0.0,0.25,0,0,0,-,0,-,0,0,0,0,-,7,3,0,42.9,1
2007-03-04,武富士バンブー,JTマーヴェラス,33,L,和久山志恵里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,10,0,83.3,0
2007-03-04,武富士バンブー,JTマーヴェラス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,147,56,11,38.1,30.6,14.00,10,3,1,30.0,8,2.00,87,3,6,28,11.0,92,61,0,66.3,67
