月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,長野GaRons,9,,石坂ハスナヌ,17,5,5,5,2,0,58,26,6,44.8,34.5,1.5,0,0,0,,5,0.3,76,2,3,16,6.9,7,5,1,78.6
12,長野GaRons,9,,石坂ハスナヌ,19,5,5,5,2,2,67,31,5,46.3,38.8,1.6,0,0,0,,8,0.4,59,0,13,10,-1.3,6,1,5,58.3
01,長野GaRons,9,,石坂ハスナヌ,15,4,4,4,2,1,66,33,5,50.0,42.4,2.2,0,0,0,,5,0.3,63,2,3,13,7.1,6,4,1,75.0
02,長野GaRons,9,,石坂ハスナヌ,21,6,6,5,3,1,66,26,5,39.4,31.8,1.2,0,0,0,,12,0.6,71,1,9,17,4.2,7,2,1,35.7
