名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
下田悟,2002-12,JTサンダーズ,7,48,1,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
下田悟,2003-01,JTサンダーズ,7,7,1,1,1,0,100.0,100.0,0,0,0,0,2,0,0,1,0,0,0,1,,1.0,0.0,12.5,
下田悟,2003-02,JTサンダーズ,7,16,3,2,1,0,50.0,50.0,0,0,0,0,7,1,0,2,20,10,0,2,,0.33,0.0,21.4,50.0
下田悟,2003-03,JTサンダーズ,7,6,4,16,7,1,43.8,37.5,0,0,0,0,13,0,2,1,14,10,0,7,,1.75,0.0,-1.9,71.4
中垣内祐一,2002-12,堺ブレイザーズ,4,24,1,7,3,2,42.9,14.3,1,1,0,0,2,0,1,0,0,0,0,3,100.0,3.0,0.0,-12.5,
中垣内祐一,2003-01,堺ブレイザーズ,4,7,26,26,12,1,46.2,42.3,11,3,1,1,9,1,2,2,0,0,0,14,27.3,0.46,0.04,11.1,
中垣内祐一,2003-02,堺ブレイザーズ,4,16,18,51,24,3,47.1,41.2,22,9,1,4,14,0,3,0,0,0,0,28,40.9,1.33,0.22,-5.4,
中垣内祐一,2003-03,堺ブレイザーズ,4,6,6,37,21,4,56.8,45.9,13,6,3,1,8,0,2,1,0,0,0,22,46.2,3.5,0.17,-3.1,
丸山利明,2002-12,旭化成スパーキッズ,9,48,13,66,24,4,36.4,30.3,3,1,0,2,50,4,5,12,92,63,0,30,33.3,1.85,0.15,11.5,68.5
丸山利明,2003-01,旭化成スパーキッズ,9,7,22,114,64,7,56.1,50.0,3,2,0,5,84,1,13,20,146,108,0,70,66.7,2.91,0.23,3.3,74.0
丸山利明,2003-02,旭化成スパーキッズ,9,16,30,162,73,15,45.1,35.8,7,2,2,4,131,10,24,37,200,148,0,87,28.6,2.43,0.13,10.1,74.0
丸山利明,2003-03,旭化成スパーキッズ,9,6,10,40,21,4,52.5,42.5,0,0,0,2,38,5,7,8,59,40,0,28,,2.1,0.2,13.8,67.8
丹山禎昭,2002-12,JTサンダーズ,5,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丹山禎昭,2003-03,JTサンダーズ,5,3,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
久保尚志,2002-12,パナソニックパンサーズ,11,48,13,0,0,0,,,0,0,0,0,18,1,7,5,5,4,0,1,,0.0,0.0,2.8,80.0
久保尚志,2003-01,パナソニックパンサーズ,11,7,28,0,0,0,,,0,0,0,0,40,4,10,7,15,7,0,4,,0.0,0.0,8.1,46.7
久保尚志,2003-02,パナソニックパンサーズ,11,16,32,0,0,0,,,0,0,0,0,43,3,12,12,10,3,0,3,,0.0,0.0,7.0,30.0
久保尚志,2003-03,パナソニックパンサーズ,11,6,8,0,0,0,,,0,0,0,0,7,1,1,2,26,16,0,1,,0.0,0.0,17.9,61.5
今井啓介,2002-12,パナソニックパンサーズ,4,48,8,19,8,3,42.1,26.3,0,0,0,8,24,1,3,6,1,1,0,17,,1.0,1.0,7.3,100.0
今井啓介,2003-01,パナソニックパンサーズ,4,7,29,72,43,5,59.7,52.8,1,0,0,18,103,3,21,29,0,0,0,64,0.0,1.48,0.62,4.9,
今井啓介,2003-02,パナソニックパンサーズ,4,16,33,87,47,8,54.0,44.8,0,0,0,27,77,6,19,21,0,0,0,80,,1.42,0.82,8.4,
今井啓介,2003-03,パナソニックパンサーズ,4,6,8,20,13,0,65.0,65.0,1,0,0,4,29,4,8,7,0,0,0,21,0.0,1.62,0.5,12.9,
伊勢隆一,2003-01,JTサンダーズ,14,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊勢隆一,2003-03,JTサンダーズ,14,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊藤信博,2002-12,堺ブレイザーズ,15,48,14,40,20,4,50.0,40.0,0,0,0,5,59,6,12,17,1,1,0,31,,1.43,0.36,12.3,100.0
伊藤信博,2003-01,堺ブレイザーズ,15,7,28,63,31,4,49.2,42.9,0,0,0,14,114,10,22,31,2,2,0,55,,1.11,0.5,10.7,100.0
伊藤信博,2003-02,堺ブレイザーズ,15,16,20,29,15,3,51.7,41.4,1,0,0,8,68,7,14,20,0,0,0,30,0.0,0.75,0.4,12.5,
伊藤信博,2003-03,堺ブレイザーズ,15,6,6,13,9,0,69.2,69.2,0,0,0,6,26,4,5,9,0,0,0,19,,1.5,1.0,19.2,
伊藤淳,2002-12,旭化成スパーキッズ,7,48,13,31,16,4,51.6,38.7,0,0,0,8,26,0,1,1,2,1,0,24,,1.23,0.62,0.0,50.0
伊藤淳,2003-01,旭化成スパーキッズ,7,7,23,46,22,3,47.8,41.3,0,0,0,11,57,0,6,5,3,2,0,33,,0.96,0.48,-0.4,66.7
伊藤淳,2003-02,旭化成スパーキッズ,7,16,29,65,40,5,61.5,53.8,0,0,0,12,72,2,2,7,1,1,0,54,,1.38,0.41,4.5,100.0
佐々木太一,2002-12,サントリーサンバーズ,2,48,15,37,19,4,51.4,40.5,2,0,1,12,60,2,12,10,7,7,0,33,0.0,1.27,0.8,2.5,100.0
佐々木太一,2003-01,サントリーサンバーズ,2,7,28,85,52,3,61.2,57.6,0,0,0,14,58,1,15,9,0,0,0,67,,1.86,0.5,-0.9,
佐々木太一,2003-02,サントリーサンバーズ,2,16,27,65,42,2,64.6,61.5,0,0,0,15,95,4,14,22,4,2,0,61,,1.56,0.56,6.3,50.0
佐々木太一,2003-03,サントリーサンバーズ,2,6,8,33,19,1,57.6,54.5,0,0,0,3,21,1,4,10,0,0,0,23,,2.38,0.38,11.9,
佐藤和夫,2002-12,豊田合成トレフェルサ,17,48,9,12,5,0,41.7,41.7,0,0,0,1,32,2,6,12,0,0,0,8,,0.56,0.11,10.9,
佐藤和夫,2003-01,豊田合成トレフェルサ,17,7,23,29,18,1,62.1,58.6,0,0,0,10,76,2,15,17,3,2,0,30,,0.78,0.43,3.3,66.7
佐藤和夫,2003-02,豊田合成トレフェルサ,17,16,24,36,9,5,25.0,11.1,0,0,0,3,75,5,16,24,0,0,0,17,,0.38,0.12,9.3,
佐藤宝男,2003-01,NECブルーロケッツ,1,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤宝男,2003-02,NECブルーロケッツ,1,4,2,12,4,2,33.3,16.7,0,0,0,1,7,0,1,1,14,5,0,5,,2.0,0.5,0.0,35.7
佐藤宝男,2003-03,NECブルーロケッツ,1,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
内冨寛法,2003-02,JTサンダーズ,17,2,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
内冨寛法,2003-03,JTサンダーズ,17,3,1,2,1,0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
前田悟,2002-12,JTサンダーズ,11,48,15,14,9,1,64.3,57.1,1,1,0,2,63,5,12,16,1,0,0,16,100.0,0.6,0.13,9.5,0.0
前田悟,2003-01,JTサンダーズ,11,7,21,13,10,0,76.9,76.9,0,0,0,9,94,5,24,14,1,0,0,24,,0.48,0.43,2.7,0.0
前田悟,2003-02,JTサンダーズ,11,16,28,14,7,1,50.0,42.9,0,0,0,9,95,8,20,31,4,1,0,24,,0.25,0.32,11.3,25.0
前田悟,2003-03,JTサンダーズ,11,6,6,3,2,0,66.7,66.7,0,0,0,1,11,1,2,2,0,0,0,4,,0.33,0.17,9.1,
北川祐介,2002-12,パナソニックパンサーズ,9,48,16,35,19,3,54.3,45.7,0,0,0,13,25,0,0,4,0,0,0,32,,1.19,0.81,4.0,
北川祐介,2003-01,パナソニックパンサーズ,9,7,29,74,45,4,60.8,55.4,0,0,0,23,47,0,0,5,2,2,0,68,,1.55,0.79,2.7,100.0
北川祐介,2003-02,パナソニックパンサーズ,9,16,33,64,34,8,53.1,40.6,1,0,0,26,80,2,6,13,5,3,0,62,0.0,1.03,0.79,4.7,60.0
北川祐介,2003-03,パナソニックパンサーズ,9,6,5,6,3,1,50.0,33.3,0,0,0,6,11,0,2,0,0,0,0,9,,0.6,1.2,-4.5,
千葉進也,2002-12,堺ブレイザーズ,6,48,11,44,15,5,34.1,22.7,13,5,1,4,48,1,5,17,21,12,0,20,38.5,1.36,0.36,8.3,57.1
千葉進也,2003-01,堺ブレイザーズ,6,7,30,113,57,10,50.4,41.6,19,10,1,4,121,9,15,24,154,91,0,70,52.6,1.9,0.13,9.3,59.1
千葉進也,2003-02,堺ブレイザーズ,6,16,28,113,42,12,37.2,26.5,18,8,1,6,82,5,9,23,150,94,0,53,44.4,1.5,0.21,10.4,62.7
南克幸,2002-12,旭化成スパーキッズ,23,48,14,36,9,2,25.0,19.4,0,0,0,5,59,8,13,11,0,0,0,22,,0.64,0.36,12.7,
南克幸,2003-01,旭化成スパーキッズ,23,7,23,60,34,5,56.7,48.3,0,0,0,5,73,1,17,14,5,5,0,40,,1.48,0.22,0.3,100.0
南克幸,2003-02,旭化成スパーキッズ,23,16,25,63,23,5,36.5,28.6,1,1,0,10,91,12,30,20,10,8,0,45,100.0,0.92,0.4,10.4,80.0
南克幸,2003-03,旭化成スパーキッズ,23,6,10,35,19,3,54.3,45.7,0,0,0,3,37,5,15,5,0,0,0,27,,1.9,0.3,6.8,
古田博幸,2003-03,旭化成スパーキッズ,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂本雄一郎,2002-12,サントリーサンバーズ,3,48,15,22,13,0,59.1,59.1,0,0,0,14,33,3,6,5,2,2,0,30,,0.87,0.93,8.3,100.0
坂本雄一郎,2003-01,サントリーサンバーズ,3,7,13,7,4,0,57.1,57.1,0,0,0,4,8,0,0,0,0,0,0,8,,0.31,0.31,0.0,
坂本雄一郎,2003-02,サントリーサンバーズ,3,16,27,60,25,4,41.7,35.0,0,0,0,13,53,1,6,6,1,1,0,39,,0.93,0.48,1.9,100.0
坂本雄一郎,2003-03,サントリーサンバーズ,3,6,8,15,8,1,53.3,46.7,1,0,0,4,31,2,2,9,0,0,0,14,0.0,1.0,0.5,12.1,
増成一志,2002-12,堺ブレイザーズ,12,48,6,0,0,0,,,0,0,0,0,7,0,0,1,0,0,0,0,,0.0,0.0,3.6,
増成一志,2003-01,堺ブレイザーズ,12,7,22,1,0,0,0.0,0.0,0,0,0,2,77,0,2,13,1,0,0,2,,0.0,0.09,3.6,0.0
増成一志,2003-02,堺ブレイザーズ,12,16,6,2,0,0,0.0,0.0,0,0,0,1,16,1,2,4,0,0,0,2,,0.0,0.17,9.4,
増成一志,2003-03,堺ブレイザーズ,12,6,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
増村雅尚,2002-12,堺ブレイザーズ,3,48,9,14,6,1,42.9,35.7,0,0,0,0,8,0,2,1,0,0,0,6,,0.67,0.0,-3.1,
増村雅尚,2003-01,堺ブレイザーズ,3,7,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
増村雅尚,2003-02,堺ブレイザーズ,3,16,11,2,1,0,50.0,50.0,2,1,0,1,2,0,1,0,0,0,0,2,50.0,0.09,0.09,-12.5,
増村雅尚,2003-03,堺ブレイザーズ,3,6,5,24,16,1,66.7,62.5,8,4,0,2,11,2,1,2,0,0,0,20,50.0,3.2,0.4,20.5,
増野彰,2002-12,堺ブレイザーズ,11,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増野彰,2003-01,堺ブレイザーズ,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増野彰,2003-02,堺ブレイザーズ,11,8,14,0,0,0,,,0,0,0,0,0,0,0,0,90,58,0,0,,0.0,0.0,,64.4
増野彰,2003-03,堺ブレイザーズ,11,6,6,0,0,0,,,0,0,0,0,0,0,0,0,38,27,0,0,,0.0,0.0,,71.1
大久保茂和,2002-12,堺ブレイザーズ,2,48,14,0,0,0,,,0,0,0,0,0,0,0,0,90,61,0,0,,0.0,0.0,,67.8
大久保茂和,2003-01,堺ブレイザーズ,2,7,31,0,0,0,,,0,0,0,0,0,0,0,0,204,143,0,0,,0.0,0.0,,70.1
大久保茂和,2003-02,堺ブレイザーズ,2,8,15,0,0,0,,,0,0,0,0,0,0,0,0,103,61,0,0,,0.0,0.0,,59.2
大久保茂和,2003-03,堺ブレイザーズ,2,6,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
大坪史明,2002-12,旭化成スパーキッズ,14,48,13,109,50,7,45.9,39.4,46,24,5,8,45,5,3,14,2,2,0,63,52.2,3.85,0.62,17.2,100.0
大坪史明,2003-01,旭化成スパーキッズ,14,4,11,83,42,6,50.6,43.4,33,16,3,7,37,2,6,13,2,0,0,51,48.5,3.82,0.64,10.1,0.0
大坪史明,2003-02,旭化成スパーキッズ,14,8,9,31,13,5,41.9,25.8,16,7,4,0,16,1,5,4,1,1,0,14,43.8,1.44,0.0,4.7,100.0
大坪史明,2003-03,旭化成スパーキッズ,14,6,7,0,0,0,,,0,0,0,0,11,2,0,1,0,0,0,2,,0.0,0.0,20.5,
大村悟,2002-12,NECブルーロケッツ,16,48,11,51,24,5,47.1,37.3,7,2,1,3,28,1,4,5,35,25,0,28,28.6,2.18,0.27,4.5,71.4
大村悟,2003-01,NECブルーロケッツ,16,7,29,102,46,12,45.1,33.3,11,6,1,10,80,0,4,19,115,67,0,56,54.5,1.59,0.34,4.7,58.3
大村悟,2003-02,NECブルーロケッツ,16,16,28,104,60,8,57.7,50.0,11,7,1,15,91,2,5,12,149,98,0,77,63.6,2.14,0.54,4.1,65.8
大村悟,2003-03,NECブルーロケッツ,16,6,5,18,11,3,61.1,44.4,5,2,2,4,15,0,2,2,22,7,0,15,40.0,2.2,0.8,0.0,31.8
大森陽祐,2002-12,NECブルーロケッツ,3,48,16,0,0,0,,,0,0,0,0,0,0,0,0,93,71,0,0,,0.0,0.0,,76.3
大森陽祐,2003-01,NECブルーロケッツ,3,6,26,0,0,0,,,0,0,0,0,0,0,0,0,135,96,0,0,,0.0,0.0,,71.1
大森陽祐,2003-02,NECブルーロケッツ,3,16,33,0,0,0,,,0,0,0,0,0,0,0,0,185,132,0,0,,0.0,0.0,,71.4
大森陽祐,2003-03,NECブルーロケッツ,3,6,6,0,0,0,,,0,0,0,0,0,0,0,0,40,32,0,0,,0.0,0.0,,80.0
奥谷信彦,2003-01,NECブルーロケッツ,20,2,3,0,0,0,,,0,0,0,0,5,0,2,0,0,0,0,0,,0.0,0.0,-10.0,
奥谷信彦,2003-02,NECブルーロケッツ,20,16,24,6,3,2,50.0,16.7,1,0,1,0,33,3,3,11,3,2,0,6,0.0,0.12,0.0,15.2,66.7
奥谷信彦,2003-03,NECブルーロケッツ,20,6,6,0,0,0,,,0,0,0,0,8,0,1,1,0,0,0,0,,0.0,0.0,0.0,
宇佐美大輔,2002-12,NECブルーロケッツ,8,48,15,8,4,1,50.0,37.5,0,0,0,5,51,0,12,14,0,0,0,9,,0.27,0.33,1.0,
宇佐美大輔,2003-01,NECブルーロケッツ,8,7,30,16,9,0,56.2,56.2,0,0,0,11,116,7,33,35,2,1,0,27,,0.3,0.37,6.5,50.0
宇佐美大輔,2003-02,NECブルーロケッツ,8,16,33,14,9,0,64.3,64.3,0,0,0,19,119,7,34,34,3,0,0,35,,0.27,0.58,5.9,0.0
宇佐美大輔,2003-03,NECブルーロケッツ,8,6,6,2,1,0,50.0,50.0,0,0,0,5,19,0,6,7,0,0,0,6,,0.17,0.83,1.3,
安原貴之,2002-12,豊田合成トレフェルサ,13,48,8,0,0,0,,,0,0,0,0,14,1,0,6,0,0,0,1,,0.0,0.0,17.9,
安原貴之,2003-01,豊田合成トレフェルサ,13,7,19,1,1,0,100.0,100.0,1,1,0,0,24,2,4,7,0,0,0,3,100.0,0.05,0.0,11.5,
安原貴之,2003-02,豊田合成トレフェルサ,13,16,22,1,0,0,0.0,0.0,1,0,0,0,32,2,6,6,0,0,0,2,0.0,0.0,0.0,6.2,
安原貴之,2003-03,豊田合成トレフェルサ,13,6,5,0,0,0,,,0,0,0,0,12,1,2,5,0,0,0,1,,0.0,0.0,14.6,
宮下雅寛,2002-12,JTサンダーズ,1,48,13,25,15,1,60.0,56.0,0,0,0,3,47,1,8,16,1,0,0,19,,1.15,0.23,6.4,0.0
宮下雅寛,2003-01,JTサンダーズ,1,7,25,65,38,3,58.5,53.8,1,1,0,13,121,10,19,33,5,2,0,61,100.0,1.52,0.52,11.2,40.0
宮下雅寛,2003-02,JTサンダーズ,1,16,25,55,26,2,47.3,43.6,0,0,0,9,97,5,15,35,2,2,0,40,,1.04,0.36,10.3,100.0
宮下雅寛,2003-03,JTサンダーズ,1,6,6,14,7,1,50.0,42.9,0,0,0,3,29,3,4,6,0,0,0,13,,1.17,0.5,12.1,
小坂慎吾,2002-12,サントリーサンバーズ,5,36,8,0,0,0,,,0,0,0,0,12,2,1,4,0,0,0,2,,0.0,0.0,22.9,
小坂慎吾,2003-01,サントリーサンバーズ,5,7,20,0,0,0,,,0,0,0,0,25,1,5,4,0,0,0,1,,0.0,0.0,3.0,
小坂慎吾,2003-02,サントリーサンバーズ,5,6,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
小坂慎吾,2003-03,サントリーサンバーズ,5,6,4,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
小川吉,2003-02,サントリーサンバーズ,18,4,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,,0.0,0.0,,0.0
小林敦,2002-12,東レアローズ,11,48,17,34,19,0,55.9,55.9,0,0,0,14,46,1,5,8,2,1,0,34,,1.12,0.82,3.8,50.0
小林敦,2003-01,東レアローズ,11,7,25,70,39,3,55.7,51.4,0,0,0,9,89,6,9,18,0,0,0,54,,1.56,0.36,9.3,
小林敦,2003-02,東レアローズ,11,16,29,82,42,7,51.2,42.7,0,0,0,15,87,2,6,27,0,0,0,59,,1.45,0.52,8.3,
小林敦,2003-03,東レアローズ,11,6,8,27,17,2,63.0,55.6,0,0,0,4,24,0,2,6,0,0,0,21,,2.12,0.5,4.2,
小森誠治,2003-03,JTサンダーズ,15,3,3,0,0,0,,,0,0,0,0,0,0,0,0,34,19,0,0,,0.0,0.0,,55.9
小糸敬夫,2002-12,パナソニックパンサーズ,6,48,16,0,0,0,,,0,0,0,0,0,0,0,0,113,81,0,0,,0.0,0.0,,71.7
小糸敬夫,2003-01,パナソニックパンサーズ,6,7,29,0,0,0,,,0,0,0,0,0,0,0,0,216,148,0,0,,0.0,0.0,,68.5
小糸敬夫,2003-02,パナソニックパンサーズ,6,16,33,0,0,0,,,0,0,0,0,0,0,0,0,205,137,0,0,,0.0,0.0,,66.8
小糸敬夫,2003-03,パナソニックパンサーズ,6,6,7,0,0,0,,,0,0,0,0,0,0,0,0,37,23,0,0,,0.0,0.0,,62.2
小西健太,2002-12,堺ブレイザーズ,0,48,1,0,0,0,,,0,0,0,1,2,0,0,0,0,0,0,1,,0.0,1.0,0.0,
小西健太,2003-01,堺ブレイザーズ,0,7,19,28,11,2,39.3,32.1,0,0,0,8,51,3,8,10,0,0,0,22,,0.58,0.42,6.9,
小西健太,2003-02,堺ブレイザーズ,0,16,13,28,15,1,53.6,50.0,0,0,0,8,49,0,7,12,3,2,0,23,,1.15,0.62,2.6,66.7
小西健太,2003-03,堺ブレイザーズ,0,6,1,1,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
尾上健司,2002-12,JTサンダーズ,20,48,13,24,15,2,62.5,54.2,0,0,0,8,37,2,1,4,0,0,0,25,,1.15,0.62,7.4,
尾上健司,2003-01,JTサンダーズ,20,6,22,43,25,3,58.1,51.2,0,0,0,25,66,0,3,9,2,2,0,50,,1.14,1.14,2.3,100.0
尾上健司,2003-02,JTサンダーズ,20,16,33,85,43,1,50.6,49.4,0,0,0,34,108,0,4,8,5,3,0,77,,1.3,1.03,0.9,60.0
尾上健司,2003-03,JTサンダーズ,20,6,8,8,5,2,62.5,37.5,0,0,0,7,15,0,0,0,0,0,0,12,,0.62,0.88,0.0,
山中正博,2002-12,旭化成スパーキッズ,4,48,2,8,2,0,25.0,25.0,1,0,0,0,3,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,
山中正博,2003-01,旭化成スパーキッズ,4,7,16,130,66,6,50.8,46.2,48,26,2,6,55,1,8,11,4,3,0,73,54.2,4.12,0.38,3.2,75.0
山中正博,2003-02,旭化成スパーキッズ,4,16,27,235,107,21,45.5,36.6,85,32,13,3,103,4,17,29,3,2,0,114,37.6,3.96,0.11,6.8,66.7
山中正博,2003-03,旭化成スパーキッズ,4,6,10,60,23,10,38.3,21.7,21,7,4,1,43,3,7,12,0,0,0,27,33.3,2.3,0.1,9.9,
山中秀晃,2002-12,豊田合成トレフェルサ,5,48,8,0,0,0,,,0,0,0,0,20,0,1,2,0,0,0,0,,0.0,0.0,1.2,
山中秀晃,2003-01,豊田合成トレフェルサ,5,7,11,4,3,0,75.0,75.0,0,0,0,1,31,0,1,5,0,0,0,4,,0.27,0.09,3.2,
山中秀晃,2003-02,豊田合成トレフェルサ,5,16,12,1,0,0,0.0,0.0,0,0,0,0,37,1,3,1,0,0,0,1,,0.0,0.0,1.4,
山中秀晃,2003-03,豊田合成トレフェルサ,5,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
