試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,1,,中道瞳,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,2,,高田ありさ,5,■,■,■,■,■,42,16,3,38.1,31.0,3.20,0,0,0,-,1,0.20,13,0,3,3,5.8,42,21,0,50.0,17
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,3,,木村沙織,5,■,■,■,■,■,57,21,4,36.8,29.8,4.20,5,2,1,40.0,4,0.80,18,0,2,7,9.7,20,14,0,70.0,25
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,4,,迫田さおり,5,■,■,■,■,■,58,24,1,41.4,39.7,4.80,14,4,0,28.6,2,0.40,15,0,1,5,8.3,0,0,0,-,26
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,5,L,小平花織,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,22,0,71.0,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,6,,峯村沙紀,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,1,0,0,0.0,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,7,,田代佳奈美,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,16,0,0,8,12.5,0,0,0,-,1
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,8,L,木村美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,9,,堀川真理,3,□,nan,□,nan,□,9,3,1,33.3,22.2,1.00,0,0,0,-,1,0.33,2,0,1,1,12.5,0,0,0,-,4
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,10,,二見梓,1,■,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,12,,下平夏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,13,,野村明日香,5,□,■,■,■,■,9,2,0,22.2,22.2,0.40,0,0,0,-,1,0.20,18,1,3,6,13.9,0,0,0,-,4
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,15,,伊藤望,5,■,■,■,■,■,25,10,1,40.0,36.0,2.00,0,0,0,-,2,0.40,16,1,2,7,17.2,0,0,0,-,13
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,17,,藤本果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-25,東レアローズ,トヨタ車体クインシーズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,203,77,10,37.9,33.0,15.40,19,6,1,31.6,11,2.20,106,2,14,38,10.8,94,57,0,60.6,90
