試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,1,,島村春世,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,2,,古賀紗理那,3,■,■,■,nan,nan,21,4,0,19.0,19.0,1.33,0,0,0,-,0,-,14,0,3,6,5.4,23,9,10,60.9,4
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,3,,塚田しおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,4,,柳田光綺,3,■,■,□,nan,nan,26,7,1,26.9,23.1,2.33,5,1,0,20.0,1,0.33,9,0,2,3,2.8,8,1,3,31.2,8
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,5,,大野果奈,3,■,■,■,nan,nan,11,5,0,45.5,45.5,1.67,0,0,0,-,1,0.33,8,0,0,3,9.4,1,1,0,100.0,6
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,6,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,7,,山口かなめ,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,8,0,0,4,12.5,0,0,0,-,1
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,9,,廣瀬七海,3,■,■,■,nan,nan,28,9,3,32.1,21.4,3.00,9,4,1,44.4,2,0.67,8,0,0,2,6.2,1,1,0,100.0,11
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,9,7,56.8,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,11,,篠原沙耶香,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,14,,荒谷栞,1,nan,nan,■,nan,nan,8,4,1,50.0,37.5,4.00,0,0,0,-,0,-,3,0,0,1,8.3,8,0,3,18.8,4
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,15,,アルハッサンラーマット,3,■,■,■,nan,nan,19,10,1,52.6,47.4,3.33,0,0,0,-,3,1.00,5,0,0,1,5.0,0,0,0,-,13
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,16,,小島満菜美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,0,1,10.0,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,17,,峯村沙紀,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-23,NECレッドロケッツ,埼玉上尾メディックス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,114,39,6,34.2,28.9,13.00,14,5,1,35.7,8,2.67,60,0,5,20,6.2,68,21,24,48.5,47
