試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,1,,島村春世,3,■,■,■,nan,nan,17,8,0,47.1,47.1,2.67,1,0,0,0.0,0,-,15,2,0,4,20.0,0,0,0,-,10
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,2,,古賀紗理那,5,■,■,■,■,■,45,17,1,37.8,35.6,3.40,2,1,0,50.0,1,0.20,20,1,1,12,18.8,27,9,7,46.3,19
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,3,,塚田しおり,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,0,0,5,7.8,0,0,0,-,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,4,,柳田光綺,4,■,■,■,nan,□,58,21,3,36.2,31.0,5.25,8,1,0,12.5,0,-,9,1,3,3,11.1,5,3,1,70.0,22
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,5,,大野果奈,5,■,■,■,■,■,7,2,0,28.6,28.6,0.40,0,0,0,-,1,0.20,7,0,0,3,10.7,1,0,0,0.0,3
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,6,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,7,,山口かなめ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,9,,廣瀬七海,4,nan,□,□,■,■,28,10,2,35.7,28.6,2.50,7,1,0,14.3,0,-,7,0,2,3,3.6,0,0,0,-,10
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,10,L,岩崎紗也加,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,5,52.5,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,11,,篠原沙耶香,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,12,,山内美咲,5,■,■,■,■,■,38,12,2,31.6,26.3,2.40,1,0,0,0.0,1,0.20,17,0,0,8,11.8,47,20,7,50.0,13
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,14,,荒谷栞,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,15,,アルハッサンラーマット,3,nan,nan,□,■,■,8,5,0,62.5,62.5,1.67,0,0,0,-,1,0.33,8,0,0,2,6.2,1,1,0,100.0,6
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,16,,小島満菜美,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,2,60.0,0
2019-03-02,NECレッドロケッツ,東レアローズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,201,75,8,37.3,33.3,15.00,19,3,0,15.8,4,0.80,106,4,6,43,12.5,106,43,22,50.9,83
