試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2015-03-28,埼玉上尾メディックス,1,,土田望未,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0,0,-
2015-03-28,埼玉上尾メディックス,2,L,東谷幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,埼玉上尾メディックス,4,,近藤志歩,3,■,■,■,nan,nan,23,5,1,0.21739130434782608,0.17391304347826086,1.67,2,0,0,0.0,0,-,12,0,1,2,4.2,27,24,0,88.9
2015-03-28,埼玉上尾メディックス,6,,有田沙織,2,nan,□,□,nan,nan,9,3,0,0.3333333333333333,0.3333333333333333,1.50,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-
2015-03-28,埼玉上尾メディックス,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,10,0,100.0
2015-03-28,埼玉上尾メディックス,8,,関舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,埼玉上尾メディックス,9,,三浦茉実,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,埼玉上尾メディックス,11,,青柳京古,1,□,nan,nan,nan,nan,5,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2015-03-28,埼玉上尾メディックス,12,,荒木絵里香,3,■,■,■,nan,nan,12,7,0,0.5833333333333334,0.5833333333333334,2.33,1,0,0,0.0,1,0.33,13,1,0,5,15.8,2,2,0,100.0
2015-03-28,埼玉上尾メディックス,15,,マーフィーケリー,3,■,■,■,nan,nan,44,14,2,0.3181818181818182,0.2727272727272727,4.67,10,4,1,40.0,0,-,11,0,3,3,6.8,1,1,0,100.0
2015-03-28,埼玉上尾メディックス,16,,皆本明日香,2,nan,□,■,nan,nan,7,1,1,0.14285714285714285,0.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,3,2,0,66.7
2015-03-28,埼玉上尾メディックス,19,,荒木夕貴,3,■,■,□,nan,nan,17,3,1,0.17647058823529413,0.11764705882352941,1.00,0,0,0,-,0,-,9,0,0,2,5.6,18,13,0,72.2
2015-03-28,埼玉上尾メディックス,20,,丸山裕子,3,■,■,■,nan,nan,12,8,0,0.6666666666666666,0.6666666666666666,2.67,0,0,0,-,3,1.00,9,0,1,0,0.0,3,3,0,100.0
2015-03-28,埼玉上尾メディックス,24,,冨永こよみ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2015-03-28,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,130,41,5,0.3153846153846154,0.27692307692307694,13.67,14,4,1,28.6,6,2.00,64,1,6,14,6.7,64,55,0,85.9
2015-03-28,NECレッドロケッツ,1,L,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,NECレッドロケッツ,5,,山口かなめ,3,■,■,■,nan,nan,5,3,0,0.6,0.6,1.00,1,1,0,100.0,0,-,10,1,3,2,15.0,0,0,0,-
2015-03-28,NECレッドロケッツ,6,,近江あかり,3,■,■,■,nan,nan,17,6,0,0.35294117647058826,0.35294117647058826,2.00,1,1,0,100.0,2,0.67,18,0,1,4,5.6,23,19,0,82.6
2015-03-28,NECレッドロケッツ,7,,秋山美幸,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2015-03-28,NECレッドロケッツ,8,,島村春世,3,■,■,■,nan,nan,32,18,0,0.5625,0.5625,6.00,0,0,0,-,1,0.33,10,0,1,1,2.5,0,0,0,-
2015-03-28,NECレッドロケッツ,9,,白垣里紗,3,■,■,■,nan,nan,34,9,2,0.2647058823529412,0.20588235294117646,3.00,1,0,0,0.0,0,-,11,0,0,0,0.0,10,5,0,50.0
2015-03-28,NECレッドロケッツ,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8
2015-03-28,NECレッドロケッツ,12,,大野果奈,3,■,■,■,nan,nan,15,7,0,0.4666666666666667,0.4666666666666667,2.33,0,0,0,-,1,0.33,9,0,1,1,2.8,3,3,0,100.0
2015-03-28,NECレッドロケッツ,13,,鳥越未玖,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,1,1,0,100.0
2015-03-28,NECレッドロケッツ,14,,松崎美歌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,NECレッドロケッツ,15,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,NECレッドロケッツ,18,,佐川奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-03-28,NECレッドロケッツ,19,,柳田光綺,3,■,■,■,nan,nan,34,14,2,0.4117647058823529,0.35294117647058826,4.67,10,1,1,10.0,1,0.33,9,0,0,1,2.8,0,0,0,-
2015-03-28,NECレッドロケッツ,21,,古賀紗理那,3,□,□,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3
2015-03-28,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,141,57,4,0.40425531914893614,0.375886524822695,19.00,13,3,1,23.1,5,1.67,73,1,7,9,4.5,58,43,0,74.1
