試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-03-28,2015-03,埼玉上尾メディックス,NECレッドロケッツ,16,,皆本明日香,2,,□,■,,,7,1,1,14.3,0.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,3,2,0,66.7,1
2015-03-28,2015-03,埼玉上尾メディックス,NECレッドロケッツ,19,,荒木夕貴,3,■,■,□,,,17,3,1,17.6,11.8,1.00,0,0,0,-,0,-,9,0,0,2,5.6,18,13,0,72.2,3
2015-03-28,2015-03,埼玉上尾メディックス,NECレッドロケッツ,20,,丸山裕子,3,■,■,■,,,12,8,0,66.7,66.7,2.67,0,0,0,-,3,1.00,9,0,1,0,0.0,3,3,0,100.0,11
2015-03-28,2015-03,埼玉上尾メディックス,NECレッドロケッツ,24,,冨永こよみ,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,1,L,八幡美樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,5,,山口かなめ,3,■,■,■,,,5,3,0,60.0,60.0,1.00,1,1,0,100.0,0,-,10,1,3,2,15.0,0,0,0,-,4
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,6,,近江あかり,3,■,■,■,,,17,6,0,35.3,35.3,2.00,1,1,0,100.0,2,0.67,18,0,1,4,5.6,23,19,0,82.6,8
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,7,,秋山美幸,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,8,,島村春世,3,■,■,■,,,32,18,0,56.2,56.2,6.00,0,0,0,-,1,0.33,10,0,1,1,2.5,0,0,0,-,19
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,9,,白垣里紗,3,■,■,■,,,34,9,2,26.5,20.6,3.00,1,0,0,0.0,0,-,11,0,0,0,0.0,10,5,0,50.0,9
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,10,L,岩崎紗也加,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,12,,大野果奈,3,■,■,■,,,15,7,0,46.7,46.7,2.33,0,0,0,-,1,0.33,9,0,1,1,2.8,3,3,0,100.0,8
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,13,,鳥越未玖,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,1,1,0,100.0,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,14,,松崎美歌,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,15,,上野香織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,18,,佐川奈美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,19,,柳田光綺,3,■,■,■,,,34,14,2,41.2,35.3,4.67,10,1,1,10.0,1,0.33,9,0,0,1,2.8,0,0,0,-,15
2015-03-28,2015-03,NECレッドロケッツ,埼玉上尾メディックス,21,,古賀紗理那,3,□,□,□,,,4,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
