大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,トヨタモビリティ東京スパークル,15,56,471,177,38,37.6,35,12,8,34.3,3.16,10,0.18,200,0,1,6,28,3.2,459,175,153,54.8,177,10,1,188
レギュラーラウンド,トヨタモビリティ東京スパークル,15,56,471,177,38,37.6,35,12,8,34.3,3.16,10,0.18,200,0,1,6,28,3.2,459,175,153,54.8,177,10,1,188
V.LEAGUE DIVISION3 MEN 2018-19,東京トヨペットグリーンスパークル,15,57,629,254,44,40.4,31,8,5,25.8,4.46,10,0.18,221,2,3,11,39,5.4,409,201,95,60.8,254,10,5,269
レギュラーラウンド,東京トヨペットグリーンスパークル,15,57,629,254,44,40.4,31,8,5,25.8,4.46,10,0.18,221,2,3,11,39,5.4,409,201,95,60.8,254,10,5,269
レギュラーシーズン通算,,30,113,1100,431,82,39.2,66,20,13,30.3,3.81,20,0.18,421,2,4,17,67,4.4,868,376,248,57.6,431,20,6,457
通算,,30,113,1100,431,82,39.2,66,20,13,30.3,3.81,20,0.18,421,2,4,17,67,4.4,868,376,248,57.6,431,20,6,457
