大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,トヨタモビリティ東京スパークル,12,37,117,41,6,35.0,33,6,4,18.2,1.11,2,0.05,78,2,3,6,12,8.3,2,0,1,25.0,41,2,5,48
レギュラーラウンド,トヨタモビリティ東京スパークル,12,37,117,41,6,35.0,33,6,4,18.2,1.11,2,0.05,78,2,3,6,12,8.3,2,0,1,25.0,41,2,5,48
V.LEAGUE DIVISION3 MEN 2018-19,東京トヨペットグリーンスパークル,19,60,263,85,18,32.3,33,7,4,21.2,1.42,4,0.07,127,2,2,21,19,2.8,2,1,0,50.0,85,4,4,93
レギュラーラウンド,東京トヨペットグリーンスパークル,19,60,263,85,18,32.3,33,7,4,21.2,1.42,4,0.07,127,2,2,21,19,2.8,2,1,0,50.0,85,4,4,93
Ｖ・チャレンジリーグⅡ男子 2017/18,東京トヨペットグリーンスパークル,16,14,42,11,3,26.2,1,0,0,0.0,0.79,0,-,27,2,0,4,3,6.5,10,1,5,35.0,11,0,2,13
レギュラーラウンド,東京トヨペットグリーンスパークル,16,14,42,11,3,26.2,1,0,0,0.0,0.79,0,-,27,2,0,4,3,6.5,10,1,5,35.0,11,0,2,13
Ｖ・チャレンジリーグⅡ男子 2016/17,東京トヨペットグリーンスパークル,20,65,465,139,42,29.9,61,17,6,27.9,2.14,16,0.25,180,5,2,36,52,10.9,10,4,0,40.0,139,16,7,162
レギュラーラウンド,東京トヨペットグリーンスパークル,20,65,465,139,42,29.9,61,17,6,27.9,2.14,16,0.25,180,5,2,36,52,10.9,10,4,0,40.0,139,16,7,162
Ｖ・チャレンジリーグⅡ男子 2015/16,東京トヨペットグリーンスパークル,18,63,683,242,54,35.4,180,61,24,33.9,3.84,18,0.29,228,6,6,38,77,13.2,75,32,0,42.7,242,18,12,272
レギュラーラウンド,東京トヨペットグリーンスパークル,18,63,683,242,54,35.4,180,61,24,33.9,3.84,18,0.29,228,6,6,38,77,13.2,75,32,0,42.7,242,18,12,272
Ｖ・チャレンジリーグ男子 2014/15,東京トヨペットグリーンスパークル,22,66,413,127,42,30.8,115,32,21,27.8,1.92,11,0.17,163,6,0,37,50,11.3,31,15,0,48.4,127,11,6,144
レギュラーラウンド,東京トヨペットグリーンスパークル,22,66,413,127,42,30.8,115,32,21,27.8,1.92,11,0.17,163,6,0,37,50,11.3,31,15,0,48.4,127,11,6,144
Ｖ・チャレンジリーグ男子 2013/14,東京トヨペットグリーンスパークル,19,63,510,162,46,31.8,98,33,19,33.7,2.57,16,0.25,189,5,4,28,67,13.2,55,27,0,49.1,162,16,9,187
レギュラーラウンド,東京トヨペットグリーンスパークル,19,63,510,162,46,31.8,98,33,19,33.7,2.57,16,0.25,189,5,4,28,67,13.2,55,27,0,49.1,162,16,9,187
Ｖ・チャレンジリーグ男子 2012/13,東京トヨペットグリーンスパークル,20,65,657,224,70,34.1,161,47,36,29.2,3.45,16,0.25,190,9,3,54,62,14.2,32,16,0,50.0,224,16,12,252
