試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,8,L,菊池由希絵,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,23,0,85.2,0
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,9,,熊沢美穂,1,□,nan,nan,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,12,,齋藤加奈子,5,■,■,■,■,■,24,13,1,54.2,50.0,2.60,0,0,0,-,8,1.60,10,0,0,4,10.0,8,8,0,100.0,21
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,13,,田原香理,4,■,nan,■,■,■,11,5,1,45.5,36.4,1.25,0,0,0,-,0,-,15,1,0,4,13.3,1,1,0,100.0,6
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,14,,横手直子,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,18,1,0,6,13.9,2,2,0,100.0,1
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,15,,吉田早織,5,□,■,■,■,■,43,13,0,30.2,30.2,2.60,3,0,0,0.0,0,-,14,0,2,3,5.4,19,14,0,73.7,13
2003-12-06,2003-12,日立リヴァーレ,武富士バンブー,3,2,1,16,,クロフォードテリーズ,5,■,■,■,■,■,47,14,4,29.8,21.3,2.80,2,0,1,0.0,2,0.40,12,0,1,1,2.1,11,6,0,54.5,16
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,1,,高橋みゆき,3,■,■,■,nan,nan,23,9,2,39.1,30.4,3.00,0,0,0,-,1,0.33,10,0,1,3,7.5,8,7,0,87.5,10
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,2,,津雲博子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,3,,大貫美奈子,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,12,0,1,6,12.5,0,0,0,-,0
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,4,,仁木希,2,nan,□,□,nan,nan,5,2,0,40.0,40.0,1.00,1,0,0,0.0,1,0.50,5,0,0,1,5.0,6,5,0,83.3,3
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,5,,杉山祥子,3,■,■,■,nan,nan,21,7,1,33.3,28.6,2.33,0,0,0,-,2,0.67,10,0,0,3,7.5,1,1,0,100.0,9
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,7,,山本愛,3,■,■,■,nan,nan,18,7,1,38.9,33.3,2.33,4,0,0,0.0,0,-,7,0,2,1,3.6,10,8,0,80.0,7
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,8,L,有田佳織,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,16,0,84.2,0
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,10,,松崎さ代子,1,nan,nan,□,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,2
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,12,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,15,,河村めぐみ,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,17,,有田沙織,3,■,■,■,nan,nan,26,7,3,26.9,15.4,2.33,1,1,0,100.0,1,0.33,7,0,1,0,0.0,8,5,0,62.5,8
2003-12-06,2003-12,NECレッドロケッツ,久光製薬スプリングス,0,3,0,18,,栗原恵,3,■,■,■,nan,nan,19,7,2,36.8,26.3,2.33,2,1,1,50.0,0,-,10,1,2,1,10.5,11,8,0,72.7,8
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,0,,小山修加,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,2,,成田郁久美,3,■,■,■,nan,nan,25,15,1,60.0,56.0,5.00,0,0,0,-,1,0.33,9,0,1,2,5.6,10,7,0,70.0,16
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,3,,落合真理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,4,,先野久美子,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,1,0,0,0.0,0,-,13,0,1,2,3.8,0,0,0,-,5
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,5,,関井陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,7,L,江口理代,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,0,66.7,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,8,,大村加奈子,3,■,■,■,nan,nan,42,15,2,35.7,31.0,5.00,4,2,0,50.0,2,0.67,18,1,3,4,10.0,0,0,0,-,18
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,10,,鶴田桂子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,10,1,0,1,10.5,0,0,0,-,2
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,11,,満永ひとみ,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,3,1.00,13,0,1,2,3.8,22,17,0,77.3,7
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,12,,渡辺真由美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,13,,石原亜希菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,久光製薬スプリングス,NECレッドロケッツ,3,0,1,14,,呉咏梅,3,■,■,■,nan,nan,26,6,2,23.1,15.4,2.00,1,0,0,0.0,2,0.67,9,1,0,1,11.7,8,5,0,62.5,9
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,1,,江藤直美,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,5,1.67,18,0,1,5,6.9,4,3,0,75.0,11
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,2,,谷口雅美,3,■,■,■,nan,nan,32,14,2,43.8,37.5,4.67,2,2,0,100.0,0,-,17,0,1,4,5.9,9,7,0,77.8,14
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,3,,森山淳子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,1,0,50.0,0,0,0,-,1
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,4,,桝谷貴子,3,■,■,■,nan,nan,12,6,0,50.0,50.0,2.00,0,0,0,-,2,0.67,12,2,1,5,23.8,2,0,0,0.0,10
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,5,,菅山かおる,3,■,■,■,nan,nan,28,11,3,39.3,28.6,3.67,1,0,0,0.0,1,0.33,8,0,0,1,3.1,11,10,0,90.9,12
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,7,,竹下佳江,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-,1
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,9,,宝来麻紀子,3,■,■,■,nan,nan,21,11,1,52.4,47.6,3.67,3,2,0,66.7,2,0.67,5,0,0,0,0.0,4,2,0,50.0,13
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,10,,河村聖子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,11,L,朝倉香苗,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3,0
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,14,,佐田樹理,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,5,4,0,80.0,0
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,16,,久保雅,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,2
2003-12-06,2003-12,JTマーヴェラス,デンソーエアリービーズ,3,0,1,19,,平山恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,1,,濱野礼奈,3,■,■,■,nan,nan,26,9,3,34.6,23.1,3.00,2,0,0,0.0,2,0.67,10,0,1,1,2.5,2,2,0,100.0,11
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,2,,温水麻子,3,■,■,■,nan,nan,10,5,0,50.0,50.0,1.67,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,5
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,4,,草深暢子,3,■,■,■,nan,nan,25,7,1,28.0,24.0,2.33,0,0,0,-,0,-,9,0,1,3,8.3,21,13,0,61.9,7
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,5,,西村光代,3,■,■,■,nan,nan,15,6,0,40.0,40.0,2.00,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,6
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,7,,昔農美香,3,■,■,■,nan,nan,17,5,1,29.4,23.5,1.67,1,1,0,100.0,1,0.33,5,0,0,3,15.0,19,13,0,68.4,6
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,8,,井上香織,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,9,L,櫻井由香,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,13,0,92.9,0
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,10,,三浦聖子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,11,,渡部有香,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,1,20.8,0,0,0,-,1
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,14,,岡野知子,3,□,□,□,nan,nan,12,0,2,0.0,-16.7,-,0,0,0,-,1,0.33,3,0,0,1,8.3,11,7,0,63.6,1
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,15,,水野早苗,3,■,■,■,nan,nan,8,1,0,12.5,12.5,0.33,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,1
2003-12-06,2003-12,デンソーエアリービーズ,JTマーヴェラス,0,3,0,16,,横山雅美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,0,,佐々木みき,5,■,■,■,■,■,71,27,2,38.0,35.2,5.40,20,5,1,25.0,1,0.20,20,1,2,2,7.5,12,10,0,83.3,29
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,3,,フールマンフランシーヌ,5,■,■,■,■,■,34,17,3,50.0,41.2,3.40,0,0,0,-,4,0.80,10,0,1,2,5.0,7,7,0,100.0,21
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,4,,庄司夕起,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,5,,多治見麻子,5,■,■,■,■,■,24,13,0,54.2,54.2,2.60,0,0,0,-,3,0.60,19,0,1,3,3.9,0,0,0,-,16
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,6,,島崎みゆき,4,□,□,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,7,L,吉田実代,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,15,0,93.8,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,8,,斎藤真由美,5,□,■,■,■,■,23,5,2,21.7,13.0,1.00,0,0,0,-,1,0.20,17,0,0,3,4.4,36,26,0,72.2,6
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,9,,榛澤舞子,2,nan,□,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,0,0.0,1,1,0,100.0,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,11,,吉原知子,5,■,■,■,■,■,20,8,1,40.0,35.0,1.60,0,0,0,-,0,-,23,2,1,3,11.1,13,12,0,92.3,10
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,14,,久保庭怜奈,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,16,,内田役子,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,1,0.20,11,0,5,0,0.0,0,0,0,-,3
2003-12-06,2003-12,パイオニアレッドウィングス,シーガルズ,3,2,1,17,,西畑美希,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,5,4,0,80.0,0
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,2,,山口舞,4,nan,□,□,□,□,3,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,2,1,5.0,3,3,0,100.0,0
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,3,,米村信子,4,nan,□,□,□,■,11,4,0,36.4,36.4,1.00,0,0,0,-,0,-,8,0,0,1,3.1,6,5,0,83.3,4
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,4,,野村まり,5,■,■,■,■,■,19,7,0,36.8,36.8,1.40,0,0,0,-,1,0.20,13,0,2,0,0.0,0,0,0,-,8
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,7,,神田千絵,3,nan,□,■,nan,□,18,4,3,22.2,5.6,1.33,0,0,0,-,1,0.33,6,0,1,2,8.3,1,1,0,100.0,5
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,15,,岡野弘子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,15,0,1,6,10.0,0,0,0,-,0
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,16,,河野志保,5,■,■,■,■,■,19,11,0,57.9,57.9,2.20,0,0,0,-,1,0.20,14,0,0,0,0.0,14,13,0,92.9,12
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,18,L,金森純子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,27,0,81.8,0
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,21,,森和代,5,■,■,■,■,■,46,21,1,45.7,43.5,4.20,3,1,0,33.3,4,0.80,11,0,4,0,0.0,10,8,0,80.0,25
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,23,,藤野郁子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,25,,川井梅香,5,■,■,□,■,□,35,9,2,25.7,20.0,1.80,1,0,0,0.0,1,0.20,11,0,0,2,4.5,12,10,0,83.3,10
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,33,,若浦貴子,5,■,■,■,■,■,35,14,4,40.0,28.6,2.80,0,0,0,-,1,0.20,14,0,0,2,3.6,14,12,0,85.7,15
2003-12-06,2003-12,シーガルズ,パイオニアレッドウィングス,2,3,0,41,,小菅真弓,3,nan,□,nan,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,1,,濱野礼奈,5,■,■,■,■,■,36,19,2,52.8,47.2,3.80,1,0,0,0.0,1,0.20,22,2,1,3,10.7,0,0,0,-,22
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,2,,温水麻子,5,■,■,■,■,■,21,9,2,42.9,33.3,1.80,0,0,0,-,2,0.40,12,0,0,1,2.1,0,0,0,-,11
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,4,,草深暢子,5,■,■,■,■,■,37,16,1,43.2,40.5,3.20,1,0,0,0.0,2,0.40,23,0,6,7,7.6,44,30,0,68.2,18
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,5,,西村光代,5,■,■,■,■,■,19,10,1,52.6,47.4,2.00,0,0,0,-,5,1.00,9,0,0,4,11.1,2,2,0,100.0,15
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,7,,昔農美香,5,■,■,■,■,■,39,16,1,41.0,38.5,3.20,1,0,0,0.0,0,-,16,1,1,6,14.4,25,14,0,56.0,17
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,8,,井上香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,10,,三浦聖子,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,2,0,50.0,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,11,,渡部有香,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,14,,岡野知子,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,4,3,0,75.0,0
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,15,,水野早苗,5,■,■,■,■,■,14,7,1,50.0,42.9,1.40,0,0,0,-,1,0.20,16,1,0,2,8.1,1,1,0,100.0,9
2003-12-07,2003-12,デンソーエアリービーズ,久光製薬スプリングス,2,3,0,16,,横山雅美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,0,,小山修加,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,2,2,10.0,0,0,0,-,0
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,2,,成田郁久美,5,■,■,■,■,■,37,15,3,40.5,32.4,3.00,0,0,0,-,3,0.60,20,0,4,1,1.2,14,11,0,78.6,18
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,3,,落合真理,3,nan,nan,□,■,■,27,11,0,40.7,40.7,3.67,0,0,0,-,0,-,10,2,0,7,35.5,8,5,0,62.5,13
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,4,,先野久美子,5,■,■,■,■,■,29,15,0,51.7,51.7,3.00,0,0,0,-,6,1.20,14,0,0,3,5.4,1,1,0,100.0,21
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,5,,関井陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,7,L,江口理代,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,17,0,70.8,0
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,8,,大村加奈子,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,0,0,0,-,1,0.33,7,1,1,2,21.4,0,0,0,-,10
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,10,,鶴田桂子,5,■,■,■,■,■,2,1,1,50.0,0.0,0.20,0,0,0,-,1,0.20,20,0,0,6,7.5,1,0,0,0.0,2
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,11,,満永ひとみ,5,■,■,■,■,■,19,7,0,36.8,36.8,1.40,0,0,0,-,2,0.40,19,1,2,5,10.8,25,16,0,64.0,10
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,12,,渡辺真由美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-07,2003-12,久光製薬スプリングス,デンソーエアリービーズ,3,2,1,13,,石原亜希菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
