試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,埼玉上尾メディックス,3,,サンティアゴアライジャダフニ,3,■,■,nan,■,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,0,-,11,0,0,4,9.1,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,4,,堀江美志,3,nan,□,□,□,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,5,,山崎のの花,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,6,,山口珠李,2,nan,□,■,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,1,0.50,5,0,0,1,5.0,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,7,1,57.7,,,,,,,,
2021-03-06,埼玉上尾メディックス,9,,内瀬戸真実,4,■,■,■,■,nan,43,14,2,32.6,27.9,3.50,3,0,0,0.0,1,0.25,14,0,2,5,5.4,25,18,0,72.0,,,,,,,,
2021-03-06,埼玉上尾メディックス,10,,佐藤優花,3,■,nan,■,■,nan,31,11,2,35.5,29.0,3.67,6,3,1,50.0,0,-,9,0,2,0,-5.6,22,11,4,59.1,,,,,,,,
2021-03-06,埼玉上尾メディックス,11,,青柳京古,4,■,■,■,■,nan,22,9,1,40.9,36.4,2.25,0,0,0,-,1,0.25,19,1,1,4,9.2,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,12,,岩澤実育,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,15,,ジョセフシャイナ,4,■,■,■,■,nan,34,12,3,35.3,26.5,3.00,6,1,1,16.7,2,0.50,11,1,3,0,2.3,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,16,,佐々木海空,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,17,,鎌田咲希,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,18,,権田寛奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,埼玉上尾メディックス,22,,目黒安希,2,□,■,nan,nan,nan,13,4,2,30.8,15.4,2.00,0,0,0,-,0,-,7,0,0,2,7.1,15,4,1,30.0,,,,,,,,
2021-03-06,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,165,62,10,37.6,31.5,15.50,15,4,2,26.7,5,1.25,94,2,8,20,5.3,75,40,6,57.3,170,51,14,30.0,7,1.75,9.9,67.9
