試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-27,埼玉上尾メディックス,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,14,8,0,57.1,57.1,2.67,0,0,0,-,3,1.00,10,1,2,1,7.5,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,4,,堀江美志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,5,,山崎のの花,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,6,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,9,2,52.6,,,,,,,,
2021-02-27,埼玉上尾メディックス,9,,内瀬戸真実,3,■,■,■,nan,nan,36,15,1,41.7,38.9,5.00,4,1,1,25.0,1,0.33,8,0,0,1,3.1,15,5,5,50.0,,,,,,,,
2021-02-27,埼玉上尾メディックス,10,,佐藤優花,3,■,■,■,nan,nan,43,9,2,20.9,16.3,3.00,2,1,0,50.0,0,-,18,0,1,3,2.8,14,6,3,53.6,,,,,,,,
2021-02-27,埼玉上尾メディックス,11,,青柳京古,3,■,■,■,nan,nan,14,5,2,35.7,21.4,1.67,0,0,0,-,2,0.67,11,1,1,3,13.6,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,12,,岩澤実育,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,2,0,0,0.0,,,,,,,,
2021-02-27,埼玉上尾メディックス,15,,ジョセフシャイナ,3,■,■,■,nan,nan,23,6,1,26.1,21.7,2.00,6,2,1,33.3,4,1.33,10,1,1,3,15.0,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,17,,鎌田咲希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,19,,仁井田桃子,1,nan,□,nan,nan,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,,,,,,,,
2021-02-27,埼玉上尾メディックス,20,,田川紘美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,埼玉上尾メディックス,22,,目黒安希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,2,2,0,100.0,,,,,,,,
2021-02-27,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,136,45,6,33.1,28.7,15.00,12,4,2,33.3,10,3.33,74,3,6,14,6.8,54,22,11,50.9,143,36,10,25.2,3,1.00,11.2,69.7
