試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,3,L,吉安遥,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,1,3,35.7,0
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,4,,宇田沙織,2,nan,□,■,nan,nan,8,5,0,62.5,62.5,2.50,1,1,0,100.0,1,0.50,6,0,0,1,4.2,7,3,3,64.3,6
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,5,,江畑幸子,3,■,■,■,nan,nan,31,11,2,35.5,29.0,3.67,8,0,0,0.0,0,-,9,0,2,4,5.6,0,0,0,-,11
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,6,,村上華澄,3,■,■,■,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,1,0.33,13,0,1,4,5.8,0,0,0,-,3
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,7,L,谷七海,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,10,,秋山愛海,3,■,■,□,nan,nan,21,5,3,23.8,9.5,1.67,1,0,1,0.0,0,-,5,0,0,3,15.0,12,8,2,75.0,5
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,11,,堀口あやか,3,□,■,■,nan,nan,30,10,3,33.3,23.3,3.33,5,0,2,0.0,0,-,11,1,1,5,18.2,27,14,3,57.4,11
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,12,,清水眞衣,3,■,■,■,nan,nan,17,5,2,29.4,17.6,1.67,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0,5
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,13,,津賀菜緒,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,14,,島畑奈緒子,3,□,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,6,0,0,4,16.7,0,0,0,-,1
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,15,,松下紗也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,17,,高相みな実,2,□,nan,□,nan,nan,6,4,0,66.7,66.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,4,1,1,37.5,4
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,18,,山下遥香,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,19,,モクシ―チャッチュオン,1,■,nan,nan,nan,nan,6,3,0,50.0,50.0,3.00,2,2,0,100.0,0,-,3,1,0,1,41.7,12,6,1,54.2,4
2019-03-17,PFUブルーキャッツ,岡山シーガルズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,128,45,11,35.2,26.6,15.00,17,3,3,17.6,3,1.00,58,2,4,23,11.6,70,34,13,57.9,50
