試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,大分三好ヴァイセアドラー,1,,バグナスブライアン,5,■,■,■,■,■,54,29,4,0.5370370370370371,0.46296296296296297,5.80,11,5,1,45.5,1,0.20,14,1,4,1,1.8,27,9,8,48.1
2019-11-23,大分三好ヴァイセアドラー,2,,田尻信太郎,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,4,,勝将哉,5,■,■,■,■,■,26,13,4,0.5,0.34615384615384615,2.60,4,3,1,75.0,0,-,20,0,4,3,-1.2,33,11,11,50.0
2019-11-23,大分三好ヴァイセアドラー,5,,大西基之,2,■,■,nan,nan,nan,4,1,1,0.25,0.0,0.50,0,0,0,-,2,1.00,8,1,0,3,21.9,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,6,,木本吉紀,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,7,,松尾敬介,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,2,50.0
2019-11-23,大分三好ヴァイセアドラー,8,,川口喬,4,□,nan,■,■,■,5,3,1,0.6,0.4,0.75,0,0,0,-,0,-,9,0,2,0,-5.6,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,9,,林一壽,5,■,■,■,■,■,9,6,0,0.6666666666666666,0.6666666666666666,1.20,0,0,0,-,1,0.20,13,1,1,4,13.5,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,11,,辻口智也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,13,L,久保田雅人,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,6,7,38.0
2019-11-23,大分三好ヴァイセアドラー,14,,ヤカングマ,5,■,■,■,■,■,46,19,0,0.41304347826086957,0.41304347826086957,3.80,12,7,0,58.3,0,-,14,0,0,3,5.4,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,16,,濱本豊,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,22,,藤岡諒馬,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,0,1,0,-1.6,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,24,,米田亘希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,大分三好ヴァイセアドラー,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,144,71,10,0.4930555555555556,0.4236111111111111,14.20,27,15,2,55.6,4,0.80,100,3,14,14,3.0,91,28,28,46.2
