試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,,丸山紗季,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,9,0,1,4,8.3,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,3,,間橋香織,5,■,■,■,■,■,45,19,2,42.2,37.8,3.80,0,0,0,-,1,0.20,16,0,0,5,7.8,25,10,4,48.0,20
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,4,L,馬場ゆりか,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,5,60.7,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,5,,白崎麻友香,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,6,,綿引菜都美,5,■,■,■,■,■,28,8,1,28.6,25.0,1.60,0,0,0,-,1,0.20,14,1,1,1,7.1,0,0,0,-,10
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,7,,雪丸梢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,9,,舛田紗淑,5,■,■,■,■,■,33,10,0,30.3,30.3,2.00,0,0,0,-,0,-,20,3,0,5,21.2,40,19,9,58.8,13
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,10,,リーシモーン,5,■,■,■,■,■,79,36,7,45.6,36.7,7.20,26,12,2,46.2,3,0.60,18,0,1,8,9.7,1,1,0,100.0,39
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,11,,杉原若葉,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,12,,浮島杏加子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,14,,細沼綾,5,■,■,■,■,■,5,1,0,20.0,20.0,0.20,0,0,0,-,0,-,16,0,0,1,1.6,3,1,1,50.0,1
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,15,,小西愛衣,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,4,5.8,1,0,0,0.0,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,16,,星加輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,17,,白岩蘭奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,KUROBEアクアフェアリーズ,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,191,74,10,38.7,33.5,14.80,26,12,2,46.2,5,1.00,109,4,4,30,9.6,84,37,19,55.4,83
