月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,東レアローズ,17,,石川真佑,17,4,4,4,4,1,143,60,13,42.0,32.9,3.5,8,4,0,50.0,4,0.2,49,6,12,12,12.2,108,39,25,47.7
11,東レアローズ,17,,石川真佑,29,8,8,8,4,1,287,107,20,37.3,30.3,3.7,33,11,5,33.3,6,0.2,101,11,19,28,13.1,183,98,37,63.7
12,東レアローズ,17,,石川真佑,30,8,8,8,4,2,308,122,20,39.6,33.1,4.1,34,10,3,29.4,7,0.2,67,2,14,13,2.6,133,62,38,60.9
01,東レアローズ,17,,石川真佑,3,1,1,1,0,0,41,16,5,39.0,26.8,5.3,7,2,3,28.6,1,0.3,7,0,1,3,7.1,22,7,9,52.3
