月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,東レアローズ,3,,大野果歩,17,4,4,4,4,1,52,22,4,42.3,34.6,1.3,0,0,0,,12,0.7,33,1,2,5,5.3,1,0,0,0.0
11,東レアローズ,3,,大野果歩,25,6,7,7,3,1,88,41,2,46.6,44.3,1.6,0,0,0,,9,0.4,77,3,3,11,6.5,5,3,2,80.0
12,東レアローズ,3,,大野果歩,30,8,8,8,4,2,120,59,5,49.2,45.0,2.0,0,0,0,,15,0.5,76,1,2,16,5.9,3,3,0,100.0
01,東レアローズ,3,,大野果歩,3,1,1,1,0,0,15,6,0,40.0,40.0,2.0,0,0,0,,3,1.0,7,0,1,2,3.6,0,0,0,
