月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,8,,白井美沙紀,2,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,3,1,0,1,41.666666666666664,0,0,0,
11,8,,白井美沙紀,6,0,0,0,0,0,1,1,0,100.0,100.0,0.16666666666666666,0,0,0,,0,0.0,5,0,1,1,0.0,0,0,0,
12,8,,白井美沙紀,3,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,2,0,0,0,0.0,0,0,0,
01,8,,白井美沙紀,1,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,
