月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,JAぎふリオレーナ,4,,吉井奎乃,18,4,4,5,2,0,203,60,15,29.6,22.2,3.3,23,7,2,30.4,6,0.3,72,4,7,17,9.0,137,56,29,51.5
12,JAぎふリオレーナ,4,,吉井奎乃,26,6,6,6,5,3,307,87,21,28.3,21.5,3.3,25,6,3,24.0,7,0.3,118,6,6,41,12.5,328,126,104,54.3
01,JAぎふリオレーナ,4,,吉井奎乃,24,6,6,6,4,2,280,89,23,31.8,23.6,3.7,23,8,3,34.8,2,0.1,75,2,8,15,5.0,311,138,86,58.2
02,JAぎふリオレーナ,4,,吉井奎乃,10,3,3,2,1,1,127,36,6,28.3,23.6,3.6,3,0,2,0.0,9,0.9,42,5,5,20,20.8,112,44,28,51.8
