月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,JAぎふリオレーナ,12,,井上実咲,4,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,
12,JAぎふリオレーナ,12,,井上実咲,5,0,0,0,0,1,7,3,0,42.9,42.9,0.6,0,0,0,,3,0.6,13,0,0,5,9.6,2,2,0,100.0
01,JAぎふリオレーナ,12,,井上実咲,11,0,1,2,2,0,47,19,1,40.4,38.3,1.7,0,0,0,,4,0.4,22,0,2,5,3.4,3,3,0,100.0
02,JAぎふリオレーナ,12,,井上実咲,2,0,0,0,0,0,5,1,0,20.0,20.0,0.5,0,0,0,,1,0.5,3,0,0,0,0.0,0,0,0,
