試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,1,,吉田みなみ,1,nan,nan,□,nan,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,2,,山口舞,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,4,,吉岡美晴,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,6,,渡邊真恵,3,■,■,■,nan,nan,15,7,1,46.7,40.0,2.33,0,0,0,-,0,-,8,1,0,0,12.5,3,0,0,0.0,8
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,7,,佐々木萌,3,■,■,■,nan,nan,32,10,0,31.2,31.2,3.33,2,1,0,50.0,3,1.00,16,0,0,4,6.2,13,4,3,42.3,13
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,12,,居村杏奈,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,4,0,0,1,6.2,0,0,0,-,1
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,14,,宮下遥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,13,0,1,4,5.8,0,0,0,-,2
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,16,L,永間香奈子,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,1,64.3,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,18,,金田修佳,3,■,■,■,nan,nan,40,20,0,50.0,50.0,6.67,0,0,0,-,0,-,9,2,2,2,22.2,29,9,7,43.1,22
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,21,,高野由里加,2,nan,■,■,nan,nan,8,3,0,37.5,37.5,1.50,0,0,0,-,1,0.50,6,0,0,1,4.2,0,0,0,-,4
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,27,,楢崎慈恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,28,,川島亜依美,3,■,■,■,nan,nan,7,3,0,42.9,42.9,1.00,0,0,0,-,3,1.00,14,1,0,7,19.6,1,0,1,50.0,7
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,31,,小野寺夏希,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,岡山シーガルズ,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,111,44,1,39.6,38.7,14.67,2,1,0,50.0,10,3.33,73,4,3,19,11.0,54,17,12,42.6,58
