名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
内田役子,パイオニアレッドウィングス,16,97,39,22,1,56.4,53.8,0,0,0,15,351,10,41,83,1,1,0,,0.2,0.2,5.8,100.0
内藤香菜子,武富士バンブー,7,81,188,66,12,35.1,28.7,1,0,0,36,260,6,18,67,279,185,0,0.0,0.8,0.4,7.0,66.3
前山陽子,日立リヴァーレ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤理絵,パイオニアレッドウィングス,10,7,0,0,0,,,0,0,0,0,12,0,3,1,0,0,0,,0.0,0.0,-4.2,
古舘歩,デンソーエアリービーズ,15,87,0,0,0,,,0,0,0,0,134,2,4,22,158,97,0,,0.0,0.0,4.9,61.4
吉原知子,パイオニアレッドウィングス,11,93,349,131,11,37.5,34.4,0,0,0,22,280,12,13,75,328,198,0,,1.4,0.2,9.8,60.4
吉田あい,久光製薬スプリングス,14,104,0,0,0,,,0,0,0,0,0,0,0,0,556,450,0,,0.0,0.0,,80.9
吉田千絵,茂原アルカス,1,99,750,254,49,33.9,27.3,3,1,0,11,316,16,24,108,427,273,0,33.3,2.6,0.1,11.7,63.9
吉田実代,パイオニアレッドウィングス,7,97,0,0,0,,,0,0,0,0,0,0,0,0,478,361,0,,0.0,0.0,,75.5
吉田早織,日立リヴァーレ,15,64,485,149,26,30.7,25.4,2,0,0,8,175,6,11,37,255,159,0,0.0,2.3,0.1,7.1,62.4
向井久子,東レアローズ,1,97,667,239,31,35.8,31.2,25,7,0,28,265,8,15,74,445,270,0,28.0,2.5,0.3,8.6,60.7
和久山志恵里,武富士バンブー,33,112,0,0,0,,,0,0,0,0,0,0,0,0,664,478,0,,0.0,0.0,,72.0
多治見麻子,パイオニアレッドウィングス,5,92,506,224,37,44.3,37.0,0,0,0,36,358,4,15,71,8,5,0,,2.4,0.4,5.0,62.5
大山加奈,東レアローズ,12,104,1080,381,92,35.3,26.8,204,96,19,42,348,13,43,99,127,77,0,47.1,3.7,0.4,7.8,60.6
大山未希,東レアローズ,16,51,88,31,7,35.2,27.3,1,0,0,3,38,0,6,2,180,130,0,0.0,0.6,0.1,-2.6,72.2
大村加奈子,久光製薬スプリングス,8,104,1001,388,77,38.8,31.1,41,15,9,44,333,9,61,60,16,8,0,36.6,3.7,0.4,2.6,50.0
大槻めぐみ,東レアローズ,9,7,0,0,0,,,0,0,0,0,0,0,0,0,32,26,0,,0.0,0.0,,81.2
大沼綾子,日立リヴァーレ,4,95,690,288,41,41.7,35.8,17,4,2,32,314,8,18,102,27,20,0,23.5,3.0,0.3,9.2,74.1
大貫美奈子,NECレッドロケッツ,3,97,54,21,6,38.9,27.8,1,1,0,9,360,24,52,105,2,2,0,100.0,0.2,0.1,10.3,100.0
宝来麻紀子,JTマーヴェラス,9,109,836,299,33,35.8,31.8,50,14,5,90,233,4,6,54,54,23,0,28.0,2.7,0.8,6.9,42.6
宣美幸,武富士バンブー,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小出真弓,武富士バンブー,4,13,46,17,2,37.0,32.6,0,0,0,0,23,0,2,6,46,21,0,,1.3,0.0,4.3,45.7
小山修加,久光製薬スプリングス,5,14,13,2,1,15.4,7.7,0,0,0,0,19,2,4,8,0,0,0,,0.1,0.0,15.8,
小松留美,武富士バンブー,16,68,109,41,5,37.6,33.0,0,0,0,15,156,2,5,41,12,3,0,,0.6,0.2,7.1,25.0
小林亜里沙,シーガルズ,17,7,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,,0.0,0.0,7.1,
小玉佐知子,東レアローズ,2,103,23,9,0,39.1,39.1,0,0,0,6,356,4,11,87,2,0,0,,0.1,0.1,6.5,0.0
小菅真弓,シーガルズ,41,68,6,5,0,83.3,83.3,0,0,0,9,99,1,4,29,2,1,0,,0.1,0.1,7.3,50.0
小金澤弘江,日立リヴァーレ,7,40,72,26,6,36.1,27.8,0,0,0,8,58,3,2,17,19,14,0,,0.6,0.2,11.6,73.7
山口舞,シーガルズ,2,105,689,253,34,36.7,31.8,3,1,1,37,447,10,9,110,477,317,0,33.3,2.4,0.4,7.9,66.5
山城未沙,日立リヴァーレ,10,17,57,16,4,28.1,21.1,0,0,0,1,24,0,3,7,17,8,0,,0.9,0.1,4.2,47.1
山本愛,NECレッドロケッツ,5,105,720,291,57,40.4,32.5,105,36,24,76,396,24,47,119,80,47,0,34.3,2.8,0.7,10.6,58.8
岡野弘子,シーガルズ,15,103,39,17,1,43.6,41.0,1,0,0,12,280,8,10,76,0,0,0,0.0,0.2,0.1,8.8,
岡野知子,デンソーエアリービーズ,14,110,1049,343,55,32.7,27.5,10,2,0,31,379,11,12,102,767,529,0,20.0,3.1,0.3,8.8,69.0
島崎みゆき,パイオニアレッドウィングス,6,74,116,42,10,36.2,27.6,0,0,0,23,143,7,4,32,96,58,0,,0.6,0.3,9.8,60.4
川井梅香,シーガルズ,25,91,853,255,19,29.9,27.7,6,1,0,25,311,7,8,44,284,167,0,16.7,2.8,0.3,5.1,58.8
平下亜矢,久光製薬スプリングス,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平山恵,JTマーヴェラス,15,9,0,0,0,,,0,0,0,0,0,0,0,0,15,13,0,,0.0,0.0,,86.7
庄司夕起,パイオニアレッドウィングス,4,16,14,5,1,35.7,28.6,0,0,0,6,24,1,3,3,0,0,0,,0.3,0.4,4.2,
後藤恵里,武富士バンブー,18,26,66,19,7,28.8,18.2,0,0,0,2,31,3,7,12,7,6,0,,0.7,0.1,13.7,85.7
成田郁久美,久光製薬スプリングス,2,104,403,159,15,39.5,35.7,0,0,0,57,384,24,73,89,617,480,0,,1.5,0.5,7.3,77.8
春山幸恵,武富士バンブー,17,16,0,0,0,,,0,0,0,0,2,0,0,2,23,12,0,,0.0,0.0,25.0,52.2
有田佳織,NECレッドロケッツ,6,105,0,0,0,,,0,0,0,0,0,0,0,0,810,597,0,,0.0,0.0,,73.7
有田沙織,NECレッドロケッツ,12,13,22,6,1,27.3,22.7,0,0,0,0,7,0,2,2,7,6,0,,0.5,0.0,0.0,85.7
朝倉香苗,JTマーヴェラス,11,59,0,0,0,,,0,0,0,0,0,0,0,0,96,65,0,,0.0,0.0,,67.7
杉山祥子,NECレッドロケッツ,2,105,550,256,32,46.5,40.7,1,0,0,76,439,15,27,132,21,13,0,0.0,2.4,0.7,9.4,61.9
村田奈都美,シーガルズ,12,6,6,3,0,50.0,50.0,0,0,0,0,7,0,1,1,7,5,0,,0.5,0.0,0.0,71.4
松下友香,デンソーエアリービーズ,13,21,0,0,0,,,0,0,0,0,29,1,1,9,0,0,0,,0.0,0.0,10.3,
松尾留比子,茂原アルカス,18,2,5,2,0,40.0,40.0,0,0,0,0,0,0,0,0,2,2,0,,1.0,0.0,,100.0
松崎さ代子,NECレッドロケッツ,7,54,178,71,15,39.9,31.5,27,14,2,8,52,3,19,12,8,4,0,51.9,1.3,0.1,2.4,50.0
板橋恵,日立リヴァーレ,2,69,57,27,2,47.4,43.9,0,0,0,5,214,12,23,88,2,1,0,,0.4,0.1,13.2,50.0
栗田奈穂,NECレッドロケッツ,16,4,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,,0.0,0.0,-5.0,
桑村綾子,デンソーエアリービーズ,3,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
梅尾千草,NECレッドロケッツ,9,21,4,3,0,75.0,75.0,0,0,0,0,45,1,0,8,0,0,0,,0.1,0.0,6.7,
森和代,シーガルズ,21,105,1108,447,52,40.3,35.6,29,8,3,63,323,5,26,53,435,258,0,27.6,4.3,0.6,3.6,59.3
森山淳子,JTマーヴェラス,3,93,382,147,23,38.5,32.5,2,0,0,39,370,7,10,112,180,116,0,0.0,1.6,0.4,8.8,64.4
榛澤舞子,パイオニアレッドウィングス,9,96,570,222,35,38.9,32.8,10,5,0,13,371,20,44,61,539,372,0,50.0,2.3,0.1,6.5,69.0
横山雅美,デンソーエアリービーズ,6,98,106,53,2,50.0,48.1,2,1,0,20,334,11,5,90,4,1,0,50.0,0.5,0.2,9.7,25.0
橋口かおり,茂原アルカス,2,64,312,104,11,33.3,29.8,60,24,5,9,107,2,15,32,56,31,0,40.0,1.6,0.1,5.8,55.4
橋本直子,久光製薬スプリングス,17,31,0,0,0,,,0,0,0,0,37,3,7,5,0,0,0,,0.0,0.0,6.8,
櫻井由香,デンソーエアリービーズ,9,110,0,0,0,,,0,0,0,0,0,0,0,0,531,428,0,,0.0,0.0,,80.6
武田菜穂子,東レアローズ,7,23,20,10,0,50.0,50.0,0,0,0,5,18,0,0,7,0,0,0,,0.4,0.2,9.7,
水洗りえ,日立リヴァーレ,1,58,20,12,1,60.0,55.0,0,0,0,5,124,2,2,40,2,0,0,,0.2,0.1,9.3,0.0
江藤直美,JTマーヴェラス,1,109,457,182,15,39.8,36.5,1,0,0,74,330,12,14,80,19,11,0,0.0,1.7,0.7,8.6,57.9
河村めぐみ,NECレッドロケッツ,10,104,474,202,28,42.6,36.7,4,1,0,69,304,17,33,89,19,10,0,25.0,1.9,0.7,10.2,52.6
河村聖子,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
河野志保,シーガルズ,16,61,169,75,2,44.4,43.2,0,0,0,9,90,0,5,23,95,58,0,,1.2,0.1,5.0,61.1
渡辺真由美,久光製薬スプリングス,12,75,0,0,0,,,0,0,0,0,123,9,7,40,0,0,0,,0.0,0.0,14.0,
渡邊絢子,NECレッドロケッツ,11,4,0,0,0,,,0,0,0,0,5,0,4,0,0,0,0,,0.0,0.0,-20.0,
渡部有香,デンソーエアリービーズ,11,110,1117,411,71,36.8,30.4,151,35,22,37,391,12,36,125,22,17,0,23.2,3.7,0.3,8.8,77.3
温水麻子,デンソーエアリービーズ,2,58,96,46,3,47.9,44.8,0,0,0,8,89,2,2,19,2,0,0,,0.8,0.1,7.0,0.0
濱口華菜里,東レアローズ,14,97,0,0,0,,,0,0,0,0,1,0,0,1,528,407,0,,0.0,0.0,25.0,77.1
熊前知加子,JTマーヴェラス,6,107,1174,465,82,39.6,32.6,93,32,12,49,357,25,33,114,443,265,0,34.4,4.3,0.5,12.7,59.8
熊沢美穂,日立リヴァーレ,9,11,65,18,7,27.7,16.9,5,3,0,0,16,0,0,2,5,3,0,60.0,1.6,0.0,3.1,60.0
狩野美雪,茂原アルカス,5,101,1078,360,64,33.4,27.5,2,0,0,23,311,16,25,100,478,344,0,0.0,3.6,0.2,11.2,72.0
田中弓貴,茂原アルカス,7,99,0,0,0,,,0,0,0,0,0,0,0,0,663,478,0,,0.0,0.0,,72.1
田原香理,日立リヴァーレ,13,95,538,226,39,42.0,34.8,0,0,0,69,214,3,17,39,11,7,0,,2.4,0.7,4.0,63.6
田口恵,茂原アルカス,9,102,656,233,37,35.5,29.9,1,0,0,58,265,8,29,46,12,6,0,0.0,2.3,0.6,4.6,50.0
田向友美,武富士バンブー,13,48,0,0,0,,,0,0,0,0,0,0,0,0,67,52,0,,0.0,0.0,,77.6
田辺友紀,茂原アルカス,13,77,188,62,13,33.0,26.1,1,0,0,11,234,12,21,76,11,8,0,0.0,0.8,0.1,11.0,72.7
眞恵子,デンソーエアリービーズ,1,6,17,5,3,29.4,11.8,3,2,0,0,6,0,2,0,0,0,0,66.7,0.8,0.0,-8.3,
矢野美子,デンソーエアリービーズ,16,5,7,1,0,14.3,14.3,1,0,0,1,5,0,0,1,0,0,0,0.0,0.2,0.2,5.0,
石原美穂,シーガルズ,14,6,12,3,1,25.0,16.7,0,0,0,0,7,0,1,0,4,3,0,,0.5,0.0,-3.6,75.0
石田さやか,デンソーエアリービーズ,17,4,6,1,1,16.7,0.0,2,0,1,0,3,0,0,2,0,0,0,0.0,0.2,0.0,16.7,
神田千絵,シーガルズ,7,36,168,50,14,29.8,21.4,0,0,0,7,65,2,4,9,37,27,0,,1.4,0.2,5.0,73.0
福田優,茂原アルカス,3,5,0,0,0,,,0,0,0,0,0,0,0,0,43,38,0,,0.0,0.0,,88.4
秋山葵,茂原アルカス,12,8,0,0,0,,,0,0,0,0,12,2,2,4,0,0,0,,0.0,0.0,20.8,
竹下佳江,JTマーヴェラス,7,109,46,20,2,43.5,39.1,0,0,0,10,444,16,17,149,4,0,0,,0.2,0.1,11.0,0.0
筒井視穂子,久光製薬スプリングス,18,13,17,6,0,35.3,35.3,0,0,0,2,10,0,2,0,18,12,0,,0.5,0.2,-5.0,66.7
米村信子,シーガルズ,3,47,114,40,2,35.1,33.3,1,1,0,2,87,2,2,8,73,47,0,100.0,0.9,0.0,4.0,64.4
細田絵理,デンソーエアリービーズ,18,102,774,223,44,28.8,23.1,3,2,0,20,369,8,16,101,512,339,0,66.7,2.2,0.2,7.9,66.2
船崎恵視,茂原アルカス,8,81,31,14,0,45.2,45.2,1,0,0,6,188,11,29,59,3,2,0,0.0,0.2,0.1,9.8,66.7
船戸美穂,シーガルズ,20,3,9,3,0,33.3,33.3,0,0,0,0,5,0,0,3,6,5,0,,1.0,0.0,15.0,83.3
芝田安希,東レアローズ,4,90,317,121,21,38.2,31.5,9,3,3,7,139,8,3,40,267,204,0,33.3,1.3,0.1,12.4,76.4
若浦貴子,シーガルズ,33,104,997,306,28,30.7,27.9,0,0,0,25,349,6,9,27,293,194,0,,2.9,0.2,3.0,66.2
草深暢子,デンソーエアリービーズ,4,52,325,116,17,35.7,30.5,4,0,1,3,112,2,11,35,179,125,0,0.0,2.2,0.1,7.1,69.8
荒木絵里香,東レアローズ,13,104,557,250,37,44.9,38.2,3,1,1,96,412,15,22,110,6,3,0,33.3,2.4,0.9,9.0,50.0
荒木麻里,パイオニアレッドウィングス,19,8,6,2,0,33.3,33.3,0,0,0,0,13,0,2,5,12,7,0,,0.2,0.0,5.8,58.3
菅山かおる,JTマーヴェラス,5,109,0,0,0,,,0,0,0,0,0,0,0,0,775,609,0,,0.0,0.0,,78.6
菊池由希絵,日立リヴァーレ,8,77,0,0,0,,,0,0,0,0,0,0,0,0,469,327,0,,0.0,0.0,,69.7
落合真理,久光製薬スプリングス,3,104,892,312,52,35.0,29.1,15,5,5,41,462,14,8,110,696,474,0,33.3,3.0,0.4,8.5,68.1
西村佳名子,茂原アルカス,15,93,626,225,35,35.9,30.4,1,0,0,13,270,5,27,71,371,268,0,0.0,2.4,0.1,5.9,72.2
西村光代,デンソーエアリービーズ,5,19,85,41,4,48.2,43.5,0,0,0,2,27,1,1,3,2,0,0,,2.2,0.1,5.6,0.0
西畑美希,パイオニアレッドウィングス,17,9,34,12,2,35.3,29.4,0,0,0,1,12,0,0,0,19,9,0,,1.3,0.1,0.0,47.4
西脇万里子,東レアローズ,5,100,530,244,29,46.0,40.6,0,0,0,58,328,11,16,74,6,4,0,,2.4,0.6,7.8,66.7
角田真由美,茂原アルカス,6,57,165,58,9,35.2,29.7,1,0,0,11,139,7,4,29,3,1,0,0.0,1.0,0.2,9.5,33.3
谷口雅美,JTマーヴェラス,2,73,672,225,38,33.5,27.8,49,14,7,18,248,17,48,64,242,150,0,28.6,3.1,0.2,8.5,62.0
足立留美,武富士バンブー,5,104,683,233,38,34.1,28.6,6,0,0,17,428,24,25,135,411,261,0,0.0,2.2,0.2,12.0,63.5
辻知恵,茂原アルカス,10,75,47,21,1,44.7,42.6,4,1,0,14,158,3,4,43,0,0,0,25.0,0.3,0.2,8.1,
都澤みどり,日立リヴァーレ,3,96,652,199,41,30.5,24.2,0,0,0,18,371,16,30,122,657,484,0,,2.1,0.2,10.5,73.7
野村まり,シーガルズ,4,97,277,113,6,40.8,38.6,0,0,0,75,287,4,3,54,10,7,0,,1.2,0.8,5.8,70.0
野村美沙子,日立リヴァーレ,6,62,0,0,0,,,0,0,0,0,84,2,6,27,16,10,0,,0.0,0.0,8.6,62.5
野田昌代,久光製薬スプリングス,1,82,0,0,0,,,0,0,0,0,122,2,10,34,164,107,0,,0.0,0.0,6.6,65.2
金森純子,シーガルズ,18,105,0,0,0,,,0,0,0,0,0,0,0,0,408,297,0,,0.0,0.0,,72.8
鈴木洋美,武富士バンブー,3,40,68,17,1,25.0,23.5,0,0,0,24,127,5,9,30,14,7,0,,0.4,0.6,8.1,50.0
青木絢子,久光製薬スプリングス,6,9,21,6,1,28.6,23.8,0,0,0,2,7,1,1,0,1,0,0,,0.7,0.2,10.7,0.0
高木智絵,茂原アルカス,11,5,8,1,2,12.5,-12.5,0,0,0,2,11,0,1,2,0,0,0,,0.2,0.4,2.3,
高木理江,JTマーヴェラス,14,24,69,22,3,31.9,27.5,0,0,0,7,84,4,1,14,39,31,0,,0.9,0.3,8.6,79.5
高松未,シーガルズ,13,4,4,3,0,75.0,75.0,0,0,0,0,2,0,0,1,2,2,0,,0.8,0.0,12.5,100.0
高橋みゆき,NECレッドロケッツ,1,96,875,321,48,36.7,31.2,1,0,1,20,380,19,40,106,367,248,0,0.0,3.3,0.2,9.3,67.6
高橋牧子,パイオニアレッドウィングス,22,2,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,,0.5,0.0,0.0,
鶴田桂子,久光製薬スプリングス,10,104,54,27,0,50.0,50.0,0,0,0,9,361,6,12,89,4,0,0,,0.3,0.1,7.0,0.0
齋藤加奈子,日立リヴァーレ,12,94,278,110,9,39.6,36.3,0,0,0,21,247,13,13,76,564,425,0,,1.2,0.2,11.6,75.4
