名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
板橋恵,2004-12,日立リヴァーレ,2,20,21,10,0,47.6,47.6,0,0,0,4,60,3,7,24,2,1,0,17,,0.5,0.2,12.1,50.0
板橋恵,2005-01,日立リヴァーレ,2,12,6,0,1,0.0,-16.7,0,0,0,0,30,2,4,10,0,0,0,2,,0.0,0.0,11.7,
板橋恵,2005-02,日立リヴァーレ,2,12,7,3,1,42.9,28.6,0,0,0,0,43,4,4,19,0,0,0,7,,0.25,0.0,18.0,
栗田奈穂,2004-11,NECレッドロケッツ,16,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
栗田奈穂,2005-02,NECレッドロケッツ,16,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
桑村綾子,2005-01,デンソーエアリービーズ,3,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅尾千草,2004-11,NECレッドロケッツ,9,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
梅尾千草,2004-12,NECレッドロケッツ,9,13,3,3,0,100.0,100.0,0,0,0,0,40,1,0,6,0,0,0,4,,0.23,0.0,6.2,
梅尾千草,2005-01,NECレッドロケッツ,9,4,1,0,0,0.0,0.0,0,0,0,0,5,0,0,2,0,0,0,0,,0.0,0.0,10.0,
梅尾千草,2005-02,NECレッドロケッツ,9,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森和代,2004-11,シーガルズ,21,26,286,109,12,38.1,33.9,7,3,0,13,80,0,10,10,113,77,0,122,42.9,4.19,0.5,0.0,68.1
森和代,2004-12,シーガルズ,21,33,361,143,17,39.6,34.9,7,2,1,19,101,0,7,16,121,65,0,162,28.6,4.33,0.58,2.2,53.7
森和代,2005-01,シーガルズ,21,28,305,133,16,43.6,38.4,11,2,1,15,78,2,7,16,131,69,0,150,18.2,4.75,0.54,5.4,52.7
森和代,2005-02,シーガルズ,21,18,156,62,7,39.7,35.3,4,1,1,16,64,3,2,11,70,47,0,81,25.0,3.44,0.89,8.2,67.1
森山淳子,2004-11,JTマーヴェラス,3,36,158,62,7,39.2,34.8,1,0,0,17,144,2,4,47,69,45,0,81,0.0,1.72,0.47,8.9,65.2
森山淳子,2004-12,JTマーヴェラス,3,20,88,32,9,36.4,26.1,0,0,0,13,91,4,2,22,31,21,0,49,,1.6,0.65,9.9,67.7
森山淳子,2005-01,JTマーヴェラス,3,24,105,46,3,43.8,41.0,1,0,0,6,93,1,3,28,54,36,0,53,0.0,1.92,0.25,7.8,66.7
森山淳子,2005-02,JTマーヴェラス,3,13,31,7,4,22.6,9.7,0,0,0,3,42,0,1,15,26,14,0,10,,0.54,0.23,8.3,53.8
榛澤舞子,2004-11,パイオニアレッドウィングス,9,31,162,67,12,41.4,34.0,8,4,0,2,83,3,8,12,156,113,0,72,50.0,2.16,0.06,4.8,72.4
榛澤舞子,2004-12,パイオニアレッドウィングス,9,23,174,69,10,39.7,33.9,2,1,0,3,89,5,15,11,144,92,0,77,50.0,3.0,0.13,4.5,63.9
榛澤舞子,2005-01,パイオニアレッドウィングス,9,22,134,48,7,35.8,30.6,0,0,0,8,106,11,14,20,114,76,0,67,,2.18,0.36,11.8,66.7
榛澤舞子,2005-02,パイオニアレッドウィングス,9,20,100,38,6,38.0,32.0,0,0,0,0,93,1,7,18,125,91,0,39,,1.9,0.0,4.0,72.8
横山雅美,2004-11,デンソーエアリービーズ,6,31,39,20,2,51.3,46.2,1,0,0,7,97,3,1,28,3,1,0,30,0.0,0.65,0.23,10.1,33.3
横山雅美,2004-12,デンソーエアリービーズ,6,14,13,6,0,46.2,46.2,0,0,0,3,41,3,0,10,0,0,0,12,,0.43,0.21,13.4,
横山雅美,2005-01,デンソーエアリービーズ,6,34,34,17,0,50.0,50.0,0,0,0,7,134,2,2,36,0,0,0,26,,0.5,0.21,7.8,
横山雅美,2005-02,デンソーエアリービーズ,6,19,20,10,0,50.0,50.0,1,1,0,3,62,3,2,16,1,0,0,16,100.0,0.53,0.16,10.5,0.0
橋口かおり,2004-11,茂原アルカス,2,13,24,7,0,29.2,29.2,5,2,0,0,14,0,1,3,11,9,0,7,40.0,0.54,0.0,3.6,81.8
橋口かおり,2004-12,茂原アルカス,2,14,81,26,5,32.1,25.9,22,7,3,5,21,0,5,7,15,6,0,31,31.8,1.86,0.36,2.4,40.0
橋口かおり,2005-01,茂原アルカス,2,24,155,56,4,36.1,33.5,25,12,1,3,55,2,8,14,25,15,0,61,48.0,2.33,0.12,6.4,60.0
橋口かおり,2005-02,茂原アルカス,2,13,52,15,2,28.8,25.0,8,3,1,1,17,0,1,8,5,1,0,16,37.5,1.15,0.08,10.3,20.0
橋本直子,2004-12,久光製薬スプリングス,17,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
橋本直子,2005-01,久光製薬スプリングス,17,5,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,0.0,0.0,
橋本直子,2005-02,久光製薬スプリングス,17,23,0,0,0,,,0,0,0,0,29,3,7,4,0,0,0,3,,0.0,0.0,7.8,
櫻井由香,2004-11,デンソーエアリービーズ,9,37,0,0,0,,,0,0,0,0,0,0,0,0,189,143,0,0,,0.0,0.0,,75.7
櫻井由香,2004-12,デンソーエアリービーズ,9,20,0,0,0,,,0,0,0,0,0,0,0,0,107,91,0,0,,0.0,0.0,,85.0
櫻井由香,2005-01,デンソーエアリービーズ,9,34,0,0,0,,,0,0,0,0,0,0,0,0,151,124,0,0,,0.0,0.0,,82.1
櫻井由香,2005-02,デンソーエアリービーズ,9,19,0,0,0,,,0,0,0,0,0,0,0,0,84,70,0,0,,0.0,0.0,,83.3
武田菜穂子,2004-11,東レアローズ,7,9,12,6,0,50.0,50.0,0,0,0,1,10,0,0,4,0,0,0,7,,0.67,0.11,10.0,
武田菜穂子,2004-12,東レアローズ,7,5,6,4,0,66.7,66.7,0,0,0,3,8,0,0,3,0,0,0,7,,0.8,0.6,9.4,
武田菜穂子,2005-01,東レアローズ,7,8,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.12,,
武田菜穂子,2005-02,東レアローズ,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
水洗りえ,2004-11,日立リヴァーレ,1,11,5,4,0,80.0,80.0,0,0,0,0,25,1,0,8,1,0,0,5,,0.36,0.0,12.0,0.0
水洗りえ,2004-12,日立リヴァーレ,1,9,2,1,0,50.0,50.0,0,0,0,1,13,0,0,1,0,0,0,2,,0.11,0.11,1.9,
水洗りえ,2005-01,日立リヴァーレ,1,28,9,6,0,66.7,66.7,0,0,0,3,67,1,1,20,1,0,0,10,,0.21,0.11,8.6,0.0
水洗りえ,2005-02,日立リヴァーレ,1,10,4,1,1,25.0,0.0,0,0,0,1,19,0,1,11,0,0,0,2,,0.1,0.1,13.2,
江藤直美,2004-11,JTマーヴェラス,1,36,147,60,3,40.8,38.8,0,0,0,27,102,0,4,28,5,5,0,87,,1.67,0.75,5.9,100.0
江藤直美,2004-12,JTマーヴェラス,1,20,83,33,3,39.8,36.1,0,0,0,9,70,3,1,22,3,3,0,45,,1.65,0.45,11.8,100.0
江藤直美,2005-01,JTマーヴェラス,1,31,130,44,4,33.8,30.8,1,0,0,16,93,5,5,23,10,3,0,65,0.0,1.42,0.52,10.2,30.0
江藤直美,2005-02,JTマーヴェラス,1,22,97,45,5,46.4,41.2,0,0,0,22,65,4,4,7,1,0,0,71,,2.05,1.0,7.3,0.0
河村めぐみ,2004-11,NECレッドロケッツ,10,35,134,55,10,41.0,33.6,2,1,0,17,102,2,16,35,11,5,0,74,50.0,1.57,0.49,6.6,45.5
河村めぐみ,2004-12,NECレッドロケッツ,10,21,79,33,8,41.8,31.6,0,0,0,19,68,5,6,15,4,3,0,57,,1.57,0.9,10.7,75.0
河村めぐみ,2005-01,NECレッドロケッツ,10,18,81,35,3,43.2,39.5,0,0,0,15,49,6,3,15,2,1,0,56,,1.94,0.83,18.4,50.0
河村めぐみ,2005-02,NECレッドロケッツ,10,30,180,79,7,43.9,40.0,2,0,0,18,85,4,8,24,2,1,0,101,0.0,2.63,0.6,9.4,50.0
河村聖子,2004-11,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河村聖子,2004-12,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河村聖子,2005-01,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河村聖子,2005-02,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河野志保,2004-11,シーガルズ,16,11,14,7,0,50.0,50.0,0,0,0,1,11,0,1,2,13,9,0,8,,0.64,0.09,2.3,69.2
河野志保,2004-12,シーガルズ,16,22,83,40,0,48.2,48.2,0,0,0,4,48,0,1,11,48,28,0,44,,1.82,0.18,5.2,58.3
河野志保,2005-01,シーガルズ,16,17,42,14,2,33.3,28.6,0,0,0,3,17,0,2,8,21,12,0,17,,0.82,0.18,8.8,57.1
河野志保,2005-02,シーガルズ,16,11,30,14,0,46.7,46.7,0,0,0,1,14,0,1,2,13,9,0,15,,1.27,0.09,1.8,69.2
渡辺真由美,2004-11,久光製薬スプリングス,12,16,0,0,0,,,0,0,0,0,24,1,2,7,0,0,0,1,,0.0,0.0,9.4,
渡辺真由美,2004-12,久光製薬スプリングス,12,18,0,0,0,,,0,0,0,0,35,4,2,10,0,0,0,4,,0.0,0.0,17.1,
渡辺真由美,2005-01,久光製薬スプリングス,12,19,0,0,0,,,0,0,0,0,28,2,1,8,0,0,0,2,,0.0,0.0,13.4,
渡辺真由美,2005-02,久光製薬スプリングス,12,22,0,0,0,,,0,0,0,0,36,2,2,15,0,0,0,2,,0.0,0.0,14.6,
渡邊絢子,2004-11,NECレッドロケッツ,11,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
渡邊絢子,2004-12,NECレッドロケッツ,11,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
渡邊絢子,2005-01,NECレッドロケッツ,11,2,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
渡邊絢子,2005-02,NECレッドロケッツ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡部有香,2004-11,デンソーエアリービーズ,11,37,372,137,28,36.8,29.3,58,17,10,10,125,1,11,46,14,10,0,148,29.3,3.7,0.27,7.8,71.4
渡部有香,2004-12,デンソーエアリービーズ,11,20,196,63,12,32.1,26.0,29,3,4,4,76,1,7,23,3,2,0,68,10.3,3.15,0.2,6.6,66.7
渡部有香,2005-01,デンソーエアリービーズ,11,34,351,143,18,40.7,35.6,44,10,5,18,123,7,9,35,1,1,0,168,22.7,4.21,0.53,11.0,100.0
渡部有香,2005-02,デンソーエアリービーズ,11,19,198,68,13,34.3,27.8,20,5,3,5,67,3,9,21,4,4,0,76,25.0,3.58,0.26,9.0,100.0
温水麻子,2004-11,デンソーエアリービーズ,2,17,35,17,1,48.6,45.7,0,0,0,4,44,2,1,10,0,0,0,23,,1.0,0.24,9.7,
温水麻子,2004-12,デンソーエアリービーズ,2,10,26,9,1,34.6,30.8,0,0,0,2,25,0,0,6,2,0,0,11,,0.9,0.2,6.0,0.0
温水麻子,2005-01,デンソーエアリービーズ,2,21,25,13,1,52.0,48.0,0,0,0,2,13,0,0,2,0,0,0,15,,0.62,0.1,3.8,
温水麻子,2005-02,デンソーエアリービーズ,2,10,10,7,0,70.0,70.0,0,0,0,0,7,0,1,1,0,0,0,7,,0.7,0.0,0.0,
濱口華菜里,2004-11,東レアローズ,14,27,0,0,0,,,0,0,0,0,0,0,0,0,189,140,0,0,,0.0,0.0,,74.1
濱口華菜里,2004-12,東レアローズ,14,25,0,0,0,,,0,0,0,0,0,0,0,0,113,92,0,0,,0.0,0.0,,81.4
濱口華菜里,2005-01,東レアローズ,14,21,0,0,0,,,0,0,0,0,1,0,0,1,102,83,0,0,,0.0,0.0,25.0,81.4
濱口華菜里,2005-02,東レアローズ,14,24,0,0,0,,,0,0,0,0,0,0,0,0,124,92,0,0,,0.0,0.0,,74.2
熊前知加子,2004-11,JTマーヴェラス,6,36,383,163,26,42.6,35.8,36,11,4,23,112,3,12,41,174,101,0,189,30.6,4.53,0.64,9.2,58.0
熊前知加子,2004-12,JTマーヴェラス,6,20,239,99,16,41.4,34.7,20,8,3,8,61,3,4,20,67,37,0,110,40.0,4.95,0.4,11.5,55.2
熊前知加子,2005-01,JTマーヴェラス,6,29,312,120,24,38.5,30.8,25,10,3,7,107,14,8,36,124,76,0,141,40.0,4.14,0.24,19.6,61.3
熊前知加子,2005-02,JTマーヴェラス,6,22,240,83,16,34.6,27.9,12,3,2,11,77,5,9,17,78,51,0,99,25.0,3.77,0.5,9.1,65.4
熊沢美穂,2004-11,日立リヴァーレ,9,2,13,3,2,23.1,7.7,0,0,0,0,1,0,0,0,2,2,0,3,,1.5,0.0,0.0,100.0
熊沢美穂,2005-01,日立リヴァーレ,9,4,11,2,3,18.2,-9.1,0,0,0,0,4,0,0,0,0,0,0,2,,0.5,0.0,0.0,
熊沢美穂,2005-02,日立リヴァーレ,9,5,41,13,2,31.7,26.8,5,3,0,0,11,0,0,2,3,1,0,13,60.0,2.6,0.0,4.5,33.3
狩野美雪,2004-11,茂原アルカス,5,34,342,117,19,34.2,28.7,1,0,0,5,112,8,9,35,155,121,0,130,0.0,3.44,0.15,12.9,78.1
狩野美雪,2004-12,茂原アルカス,5,19,252,85,13,33.7,28.6,1,0,0,9,56,3,5,24,73,48,0,97,0.0,4.47,0.47,13.8,65.8
狩野美雪,2005-01,茂原アルカス,5,29,291,84,20,28.9,22.0,0,0,0,5,82,2,7,18,165,114,0,91,,2.9,0.17,5.8,69.1
狩野美雪,2005-02,茂原アルカス,5,19,193,74,12,38.3,32.1,0,0,0,4,61,3,4,23,85,61,0,81,,3.89,0.21,12.7,71.8
田中弓貴,2004-11,茂原アルカス,7,34,0,0,0,,,0,0,0,0,0,0,0,0,234,173,0,0,,0.0,0.0,,73.9
田中弓貴,2004-12,茂原アルカス,7,20,0,0,0,,,0,0,0,0,0,0,0,0,153,124,0,0,,0.0,0.0,,81.0
田中弓貴,2005-01,茂原アルカス,7,29,0,0,0,,,0,0,0,0,0,0,0,0,188,127,0,0,,0.0,0.0,,67.6
田中弓貴,2005-02,茂原アルカス,7,16,0,0,0,,,0,0,0,0,0,0,0,0,88,54,0,0,,0.0,0.0,,61.4
田原香理,2004-11,日立リヴァーレ,13,27,122,62,7,50.8,45.1,0,0,0,13,62,1,7,13,0,0,0,76,,2.3,0.48,4.0,
田原香理,2004-12,日立リヴァーレ,13,20,109,38,12,34.9,23.9,0,0,0,20,53,1,6,8,6,4,0,59,,1.9,1.0,2.8,66.7
田原香理,2005-01,日立リヴァーレ,13,30,178,74,11,41.6,35.4,0,0,0,25,61,1,3,11,2,2,0,100,,2.47,0.83,4.9,100.0
田原香理,2005-02,日立リヴァーレ,13,18,129,52,9,40.3,33.3,0,0,0,11,38,0,1,7,3,1,0,63,,2.89,0.61,3.9,33.3
田口恵,2004-11,茂原アルカス,9,34,269,104,16,38.7,32.7,1,0,0,19,83,5,10,11,8,3,0,128,0.0,3.06,0.56,6.3,37.5
田口恵,2004-12,茂原アルカス,9,20,117,38,4,32.5,29.1,0,0,0,8,59,1,7,13,1,1,0,47,,1.9,0.4,4.2,100.0
田口恵,2005-01,茂原アルカス,9,29,165,58,12,35.2,27.9,0,0,0,18,70,1,8,15,2,2,0,77,,2.0,0.62,3.9,100.0
田口恵,2005-02,茂原アルカス,9,19,105,33,5,31.4,26.7,0,0,0,13,53,1,4,7,1,0,0,47,,1.74,0.68,3.3,0.0
田向友美,2004-12,武富士バンブー,13,7,0,0,0,,,0,0,0,0,0,0,0,0,7,7,0,0,,0.0,0.0,,100.0
田向友美,2005-01,武富士バンブー,13,13,0,0,0,,,0,0,0,0,0,0,0,0,15,9,0,0,,0.0,0.0,,60.0
田向友美,2005-02,武富士バンブー,13,28,0,0,0,,,0,0,0,0,0,0,0,0,45,36,0,0,,0.0,0.0,,80.0
田辺友紀,2004-11,茂原アルカス,13,31,71,25,2,35.2,32.4,0,0,0,3,91,5,12,26,3,2,0,33,,0.81,0.1,9.3,66.7
田辺友紀,2004-12,茂原アルカス,13,5,2,2,0,100.0,100.0,0,0,0,0,6,0,1,1,1,1,0,2,,0.4,0.0,0.0,100.0
田辺友紀,2005-01,茂原アルカス,13,24,73,22,8,30.1,19.2,0,0,0,3,83,7,4,25,5,4,0,32,,0.92,0.12,14.8,80.0
田辺友紀,2005-02,茂原アルカス,13,17,42,13,3,31.0,23.8,1,0,0,5,54,0,4,24,2,1,0,18,0.0,0.76,0.29,9.3,50.0
眞恵子,2004-11,デンソーエアリービーズ,1,3,7,0,1,0.0,-14.3,1,0,0,0,4,0,1,0,0,0,0,0,0.0,0.0,0.0,-6.2,
眞恵子,2004-12,デンソーエアリービーズ,1,2,4,2,2,50.0,0.0,2,2,0,0,2,0,1,0,0,0,0,2,100.0,1.0,0.0,-12.5,
眞恵子,2005-01,デンソーエアリービーズ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
眞恵子,2005-02,デンソーエアリービーズ,1,1,6,3,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,3,,3.0,0.0,,
真栄里理沙,2005-01,シーガルズ,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
矢野美子,2004-11,デンソーエアリービーズ,16,2,2,0,0,0.0,0.0,1,0,0,0,2,0,0,1,0,0,0,0,0.0,0.0,0.0,12.5,
矢野美子,2005-01,デンソーエアリービーズ,16,3,5,1,0,20.0,20.0,0,0,0,1,3,0,0,0,0,0,0,2,,0.33,0.33,0.0,
矢野美子,2005-02,デンソーエアリービーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原美穂,2004-11,シーガルズ,14,5,12,3,1,25.0,16.7,0,0,0,0,7,0,1,0,4,3,0,3,,0.6,0.0,-3.6,75.0
石原美穂,2004-12,シーガルズ,14,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石田さやか,2004-11,デンソーエアリービーズ,17,3,6,1,1,16.7,0.0,2,0,1,0,2,0,0,1,0,0,0,1,0.0,0.33,0.0,12.5,
石田さやか,2004-12,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田さやか,2005-01,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田さやか,2005-02,デンソーエアリービーズ,17,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
神田千絵,2004-11,シーガルズ,7,8,38,12,4,31.6,21.1,0,0,0,1,15,0,2,3,10,7,0,13,,1.5,0.12,1.7,70.0
神田千絵,2004-12,シーガルズ,7,10,31,9,3,29.0,19.4,0,0,0,2,11,0,0,0,6,5,0,11,,0.9,0.2,0.0,83.3
神田千絵,2005-01,シーガルズ,7,10,46,13,3,28.3,21.7,0,0,0,1,14,1,2,3,4,3,0,15,,1.3,0.1,8.9,75.0
神田千絵,2005-02,シーガルズ,7,8,53,16,4,30.2,22.6,0,0,0,3,25,1,0,3,17,12,0,20,,2.0,0.38,7.0,70.6
福田優,2005-02,茂原アルカス,3,5,0,0,0,,,0,0,0,0,0,0,0,0,43,38,0,0,,0.0,0.0,,88.4
秋山葵,2004-11,茂原アルカス,12,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
秋山葵,2004-12,茂原アルカス,12,4,0,0,0,,,0,0,0,0,7,1,0,3,0,0,0,1,,0.0,0.0,25.0,
秋山葵,2005-01,茂原アルカス,12,2,0,0,0,,,0,0,0,0,3,1,1,1,0,0,0,1,,0.0,0.0,33.3,
竹下佳江,2004-11,JTマーヴェラス,7,36,15,8,1,53.3,46.7,0,0,0,1,148,6,5,56,0,0,0,15,,0.22,0.03,12.7,
竹下佳江,2004-12,JTマーヴェラス,7,20,7,3,0,42.9,42.9,0,0,0,2,90,4,6,27,1,0,0,9,,0.15,0.1,10.3,0.0
竹下佳江,2005-01,JTマーヴェラス,7,31,13,5,0,38.5,38.5,0,0,0,4,116,3,5,36,1,0,0,12,,0.16,0.13,9.3,0.0
竹下佳江,2005-02,JTマーヴェラス,7,22,11,4,1,36.4,27.3,0,0,0,3,90,3,1,30,2,0,0,10,,0.18,0.14,11.4,0.0
筒井視穂子,2004-11,久光製薬スプリングス,18,3,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,1,,0.33,0.0,0.0,66.7
筒井視穂子,2004-12,久光製薬スプリングス,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井視穂子,2005-01,久光製薬スプリングス,18,1,4,1,0,25.0,25.0,0,0,0,0,1,0,1,0,1,1,0,1,,1.0,0.0,-25.0,100.0
筒井視穂子,2005-02,久光製薬スプリングス,18,8,12,4,0,33.3,33.3,0,0,0,2,8,0,1,0,14,9,0,6,,0.5,0.25,-3.1,64.3
米村信子,2004-11,シーガルズ,3,15,23,5,0,21.7,21.7,0,0,0,0,34,1,0,4,19,15,0,6,,0.33,0.0,5.9,78.9
米村信子,2004-12,シーガルズ,3,16,36,14,1,38.9,36.1,0,0,0,0,32,0,0,2,31,20,0,14,,0.88,0.0,1.6,64.5
米村信子,2005-01,シーガルズ,3,7,5,1,0,20.0,20.0,0,0,0,1,7,0,0,1,6,2,0,2,,0.14,0.14,3.6,33.3
米村信子,2005-02,シーガルズ,3,9,50,20,1,40.0,38.0,1,1,0,1,14,1,2,1,17,10,0,22,100.0,2.22,0.11,5.4,58.8
細田絵理,2004-11,デンソーエアリービーズ,18,34,261,69,18,26.4,19.5,2,1,0,8,120,5,6,30,186,119,0,82,50.0,2.03,0.24,9.2,64.0
細田絵理,2004-12,デンソーエアリービーズ,18,16,78,24,4,30.8,25.6,0,0,0,0,44,2,4,11,69,47,0,26,,1.5,0.0,8.5,68.1
細田絵理,2005-01,デンソーエアリービーズ,18,34,296,87,16,29.4,24.0,1,1,0,8,135,1,3,39,162,105,0,96,100.0,2.56,0.24,7.4,64.8
細田絵理,2005-02,デンソーエアリービーズ,18,18,139,43,6,30.9,26.6,0,0,0,4,70,0,3,21,95,68,0,47,,2.39,0.22,6.4,71.6
船崎恵視,2004-11,茂原アルカス,8,32,11,4,0,36.4,36.4,1,0,0,2,73,2,15,23,2,1,0,8,0.0,0.12,0.06,5.5,50.0
船崎恵視,2004-12,茂原アルカス,8,7,1,0,0,0.0,0.0,0,0,0,0,10,1,2,1,0,0,0,1,,0.0,0.0,7.5,
船崎恵視,2005-01,茂原アルカス,8,23,10,5,0,50.0,50.0,0,0,0,2,51,4,5,17,1,1,0,11,,0.22,0.09,13.7,100.0
船崎恵視,2005-02,茂原アルカス,8,19,9,5,0,55.6,55.6,0,0,0,2,54,4,7,18,0,0,0,11,,0.26,0.11,12.5,
船戸美穂,2005-02,シーガルズ,20,3,9,3,0,33.3,33.3,0,0,0,0,5,0,0,3,6,5,0,3,,1.0,0.0,15.0,83.3
芝田安希,2004-11,東レアローズ,4,25,89,37,8,41.6,32.6,6,2,2,3,56,3,3,14,87,63,0,43,33.3,1.48,0.12,10.3,72.4
芝田安希,2004-12,東レアローズ,4,22,113,44,6,38.9,33.6,2,1,1,1,56,5,0,12,107,88,0,50,50.0,2.0,0.05,14.3,82.2
芝田安希,2005-01,東レアローズ,4,19,62,19,1,30.6,29.0,1,0,0,0,27,0,0,14,68,50,0,19,0.0,1.0,0.0,13.0,73.5
芝田安希,2005-02,東レアローズ,4,24,53,21,6,39.6,28.3,0,0,0,3,0,0,0,0,5,3,0,24,,0.88,0.12,,60.0
若浦貴子,2004-11,シーガルズ,33,25,253,75,8,29.6,26.5,0,0,0,6,70,0,6,3,80,55,0,81,,3.0,0.24,-1.1,68.8
若浦貴子,2004-12,シーガルズ,33,33,302,86,8,28.5,25.8,0,0,0,9,114,2,2,12,89,65,0,97,,2.61,0.27,3.9,73.0
若浦貴子,2005-01,シーガルズ,33,28,280,80,10,28.6,25.0,0,0,0,6,94,0,0,11,76,40,0,86,,2.86,0.21,2.9,52.6
若浦貴子,2005-02,シーガルズ,33,18,162,65,2,40.1,38.9,0,0,0,4,71,4,1,1,48,34,0,73,,3.61,0.22,5.6,70.8
草深暢子,2004-11,デンソーエアリービーズ,4,17,122,41,7,33.6,27.9,2,0,1,0,35,1,2,13,72,49,0,42,0.0,2.41,0.0,10.7,68.1
草深暢子,2004-12,デンソーエアリービーズ,4,15,143,51,6,35.7,31.5,1,0,0,2,40,0,7,12,71,52,0,53,0.0,3.4,0.13,3.1,73.2
草深暢子,2005-01,デンソーエアリービーズ,4,11,22,11,0,50.0,50.0,0,0,0,0,16,0,1,5,17,8,0,11,,1.0,0.0,6.2,47.1
草深暢子,2005-02,デンソーエアリービーズ,4,9,38,13,4,34.2,23.7,1,0,0,1,21,1,1,5,19,16,0,15,0.0,1.44,0.11,9.5,84.2
荒木絵里香,2004-11,東レアローズ,13,27,147,65,8,44.2,38.8,2,0,1,21,110,3,7,31,3,2,0,89,0.0,2.41,0.78,8.2,66.7
荒木絵里香,2004-12,東レアローズ,13,25,139,64,12,46.0,37.4,0,0,0,23,98,2,4,27,2,1,0,89,,2.56,0.92,7.9,50.0
荒木絵里香,2005-01,東レアローズ,13,23,112,42,7,37.5,31.2,0,0,0,25,84,2,6,23,0,0,0,69,,1.83,1.09,7.4,
荒木絵里香,2005-02,東レアローズ,13,29,159,79,10,49.7,43.4,1,1,0,27,120,8,5,29,1,0,0,114,100.0,2.72,0.93,11.7,0.0
荒木麻里,2004-11,パイオニアレッドウィングス,19,3,2,1,0,50.0,50.0,0,0,0,0,4,0,1,2,3,1,0,1,,0.33,0.0,6.2,33.3
荒木麻里,2004-12,パイオニアレッドウィングス,19,5,4,1,0,25.0,25.0,0,0,0,0,9,0,1,3,9,6,0,1,,0.2,0.0,5.6,66.7
荒木麻里,2005-02,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅山かおる,2004-11,JTマーヴェラス,5,36,0,0,0,,,0,0,0,0,0,0,0,0,241,189,0,0,,0.0,0.0,,78.4
菅山かおる,2004-12,JTマーヴェラス,5,20,0,0,0,,,0,0,0,0,0,0,0,0,146,124,0,0,,0.0,0.0,,84.9
菅山かおる,2005-01,JTマーヴェラス,5,31,0,0,0,,,0,0,0,0,0,0,0,0,248,184,0,0,,0.0,0.0,,74.2
菅山かおる,2005-02,JTマーヴェラス,5,22,0,0,0,,,0,0,0,0,0,0,0,0,140,112,0,0,,0.0,0.0,,80.0
菊池由希絵,2004-11,日立リヴァーレ,8,28,0,0,0,,,0,0,0,0,0,0,0,0,171,106,0,0,,0.0,0.0,,62.0
