試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,1,,島村春世,4,■,■,■,■,nan,23,12,1,52.2,47.8,3.00,0,0,0,-,3,0.75,10,0,1,4,7.5,1,0,1,50.0,15,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,2,,古賀紗理那,4,■,■,■,■,nan,38,19,4,50.0,39.5,4.75,9,2,2,22.2,3,0.75,18,2,2,10,22.2,39,12,11,44.9,24,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,3,,塚田しおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,4,,柳田光綺,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,5,,曽我啓菜,4,■,■,■,■,nan,26,10,2,38.5,30.8,2.50,1,0,0,0.0,2,0.50,18,0,2,11,12.5,19,9,5,60.5,12,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,6,,上野香織,2,nan,□,nan,□,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,9,,廣瀬七海,4,■,■,■,■,nan,40,14,1,35.0,32.5,3.50,4,2,0,50.0,1,0.25,16,2,2,5,17.2,0,0,0,-,17,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,10,,澤田由佳,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,14,0,1,3,3.6,0,0,0,-,1,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,11,,古谷ちなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,12,,山内美咲,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,13,,山田二千華,4,■,■,■,■,nan,9,5,1,55.6,44.4,1.25,0,0,0,-,0,-,10,0,2,3,2.5,2,0,2,50.0,5,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,16,L,小島満菜美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,2,6,38.5,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,17,,川上雛菜,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,18,L,佐藤澪,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,NECレッドロケッツ,デンソーエアリービーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,140,62,9,44.3,37.9,15.50,14,4,2,28.6,10,2.50,93,4,10,37,11.6,74,23,25,48.0,76,122,50,7,41.0,6,1.50,7.5,42.6
