試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-27,久光スプリングス,2,,井上美咲,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,10,0,0,4,10.0,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,5,,井上愛里沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,7,,加藤光,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,8,,野本梨佳,3,■,■,■,nan,nan,28,12,0,42.9,42.9,4.00,6,3,0,50.0,0,-,11,0,0,5,11.4,7,4,1,64.3,,,,,,,,
2021-02-27,久光スプリングス,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,12,,今村優香,3,■,■,■,nan,nan,30,9,1,30.0,26.7,3.00,4,1,1,25.0,1,0.33,9,1,1,3,16.7,11,6,3,68.2,,,,,,,,
2021-02-27,久光スプリングス,13,,白澤明香里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,14,,中川美柚,3,■,■,■,nan,nan,22,12,0,54.5,54.5,4.00,0,0,0,-,1,0.33,17,0,2,7,7.4,21,12,3,64.3,,,,,,,,
2021-02-27,久光スプリングス,15,,池谷優佳,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,,,,,,,,
2021-02-27,久光スプリングス,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,17,10,0,58.8,58.8,3.33,0,0,0,-,2,0.67,10,0,1,3,5.0,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,17,,濱松明日香,3,■,■,■,nan,nan,14,6,3,42.9,21.4,2.00,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,,,,,,,,
2021-02-27,久光スプリングス,19,,平山詩嫣,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,1,5,11.1,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,20,,荒木彩花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,久光スプリングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,112,49,4,43.8,40.2,16.33,10,4,1,40.0,6,2.00,74,1,5,28,9.1,51,31,7,67.6,127,43,8,33.9,3,1.00,7.5,45.7
