試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-26,1,,山田脩造,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,2,,山近哲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,4,,内山正平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,5,,前田一誠,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,13,0,0,1,1.9,0,0,0,-
2020-01-26,7,,白岩直也,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,9,,高橋拓也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,11,,傳田亮太,3,■,■,■,,,8,6,0,0.75,0.75,2.00,0,0,0,-,2,0.67,12,1,4,3,6.2,0,0,0,-
2020-01-26,12,,高松卓矢,3,■,■,■,,,15,9,0,0.6,0.6,3.00,6,4,0,66.7,1,0.33,18,2,1,6,18.1,14,7,4,64.3
2020-01-26,14,,椿山竜介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,16,,ガスパリーニミティア,3,■,■,■,,,32,15,2,0.46875,0.40625,5.00,6,2,2,33.3,0,-,14,1,3,3,7.1,0,0,0,-
2020-01-26,21,,永露元稀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,22,,高梨健太,3,■,■,■,,,18,12,0,0.6666666666666666,0.6666666666666666,4.00,5,4,0,80.0,2,0.67,8,0,2,2,0.0,25,12,7,62.0
2020-01-26,24,L,小川智大,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,1,85.0
2020-01-26,25,,劉鴻杰,3,■,■,■,,,4,3,0,0.75,0.75,1.00,0,0,0,-,1,0.33,8,0,3,0,-9.4,0,0,0,-
2020-01-26,チーム合計,チーム合計,チーム合計,3,,,,,,78,45,2,0.5769230769230769,0.5512820512820513,15.00,17,10,2,58.8,7,2.33,73,4,13,15,6.2,49,27,12,67.3
