試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,1,L,吉田みなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,2,,山口舞,4,■,■,■,■,nan,26,11,1,42.3,38.5,2.75,0,0,0,-,3,0.75,13,0,0,2,3.8,2,1,0,50.0,14
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,3,,佐々木侑,4,■,■,■,■,nan,27,7,2,25.9,18.5,1.75,1,0,0,0.0,1,0.25,15,0,0,6,10.0,18,8,0,44.4,8
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,4,,関李香,2,nan,□,□,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,5,,福田舞,4,■,■,■,■,nan,58,19,3,32.8,27.6,4.75,1,0,0,0.0,3,0.75,10,0,1,4,10.0,19,10,0,52.6,22
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,7,,佐々木萌,3,nan,□,□,■,nan,31,7,1,22.6,19.4,2.33,1,0,1,0.0,0,-,6,1,0,4,30.0,8,3,0,37.5,8
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,8,,川畑愛希,4,■,■,■,□,nan,24,8,2,33.3,25.0,2.00,0,0,0,-,0,-,15,2,0,4,18.7,11,4,0,36.4,10
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,11,,栗原恵,2,nan,□,nan,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,12,,村田奈都美,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,14,,宮下遥,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,18,1,1,8,15.6,1,0,0,0.0,2
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,7,0,38.9,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,22,,卜部里菜,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,24,,川畑夏希,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,5,1,0,20.0,0
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,28,,川島亜依美,4,■,■,■,■,nan,16,6,0,37.5,37.5,1.50,0,0,0,-,2,0.50,11,0,1,5,11.4,1,0,0,0.0,8
2014-01-18,岡山シーガルズ,NECレッドロケッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,190,59,9,31.1,26.3,14.75,3,0,1,0.0,10,2.50,91,4,3,33,12.8,83,34,0,41.0,73
