試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,3,,サンティアゴアライジャダフニ,4,■,■,■,■,nan,14,9,0,64.3,64.3,2.25,0,0,0,-,2,0.50,14,0,1,3,3.6,1,0,0,0.0,11,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,4,,堀江美志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,5,,山崎のの花,4,■,■,■,■,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,1,0.25,17,0,1,3,2.9,1,0,0,0.0,2,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,6,,山口珠李,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,2,55.6,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,8,,吉野優理,4,■,■,■,■,nan,47,15,3,31.9,25.5,3.75,3,0,0,0.0,0,-,11,1,1,1,9.1,45,25,7,63.3,16,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,9,,内瀬戸真実,2,■,nan,nan,□,nan,18,2,1,11.1,5.6,1.00,1,0,0,0.0,0,-,5,0,0,1,5.0,8,6,2,87.5,2,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,10,,佐藤優花,4,□,■,■,■,nan,66,25,2,37.9,34.8,6.25,6,1,0,16.7,0,-,11,0,1,0,-2.3,23,4,13,45.7,25,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,11,,青柳京古,4,■,■,■,■,nan,20,5,1,25.0,20.0,1.25,0,0,0,-,1,0.25,17,1,0,2,8.8,1,1,0,100.0,7,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,12,,岩澤実育,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,15,,ジョセフシャイナ,4,■,■,■,■,nan,44,13,3,29.5,22.7,3.25,15,4,2,26.7,1,0.25,11,1,2,1,6.8,0,0,0,-,15,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,19,,仁井田桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,20,,田川紘美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,23,,大室璃紗,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,1,1,0,100.0,0,,,,,,,,
2021-02-21,埼玉上尾メディックス,岡山シーガルズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,213,70,10,32.9,28.2,17.50,25,5,2,20.0,5,1.25,91,3,6,12,4.9,89,41,24,59.6,78,215,65,11,30.2,5,1.25,7.6,75.3
