試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,1,,福田記代子,3,■,■,■,nan,nan,26,10,2,38.5,30.8,3.33,2,2,0,100.0,1,0.33,11,0,0,3,6.8,4,2,0,50.0,11
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,2,,江藤直美,3,■,■,■,nan,nan,10,3,0,30.0,30.0,1.00,0,0,0,-,0,-,10,0,0,0,0.0,7,6,0,85.7,3
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,3,,藤好麻希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,4,,多治見麻子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,5,,島崎みゆき,3,■,■,■,nan,nan,5,1,1,20.0,0.0,0.33,0,0,0,-,1,0.33,11,0,0,1,2.3,1,1,0,100.0,2
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,6,L,田中姿子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,19,0,82.6,0
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,7,,谷口雅美,3,■,■,■,nan,nan,31,12,4,38.7,25.8,4.00,3,0,0,0.0,1,0.33,8,0,1,1,3.1,20,11,0,55.0,13
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,8,,渡邉悠美,2,nan,□,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,1,0.50,3,0,0,1,8.3,4,1,0,25.0,1
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,11,,小玉佐知子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,12,,池田美智子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,13,,宝来麻紀子,3,■,■,■,nan,nan,16,6,1,37.5,31.2,2.00,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,6
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,14,,西村光代,3,■,■,■,nan,nan,11,2,0,18.2,18.2,0.67,0,0,0,-,0,-,8,0,0,1,3.1,9,9,0,100.0,2
2000-03-10,日立ベルフィーユ,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,103,34,8,33.0,25.2,11.33,5,2,0,40.0,4,1.33,58,0,2,9,3.9,68,49,0,72.1,38
