大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,トヨタ車体クインシーズ,24,92,403,153,22,38.0,1,0,0,0.0,1.66,42,0.46,299,2,10,20,88,9.7,4,0,2,25.0,153,42,12,207
スターカンファレンス,トヨタ車体クインシーズ,15,58,253,99,12,39.1,0,0,0,-,1.71,24,0.41,185,0,8,11,54,10.1,4,0,2,25.0,99,24,8,131
交流戦,トヨタ車体クインシーズ,6,21,93,33,5,35.5,1,0,0,0.0,1.57,13,0.62,55,2,1,5,19,11.8,0,0,0,-,33,13,3,49
ファイナル８・Ｂグループ,トヨタ車体クインシーズ,3,13,57,21,5,36.8,0,0,0,-,1.62,5,0.38,59,0,1,4,15,6.4,0,0,0,-,21,5,1,27
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,25,85,348,154,15,44.3,2,1,0,50.0,1.81,35,0.41,294,5,12,21,84,11.1,4,2,0,50.0,154,35,17,206
Western Conference,トヨタ車体クインシーズ,6,20,63,33,5,52.4,0,0,0,-,1.65,8,0.40,73,0,2,4,18,7.5,1,1,0,100.0,33,8,2,43
交流戦,トヨタ車体クインシーズ,12,38,155,63,8,40.6,1,1,0,100.0,1.66,13,0.34,139,5,9,8,42,16.2,0,0,0,-,63,13,14,90
ファイナル８,トヨタ車体クインシーズ,7,27,130,58,2,44.6,1,0,0,0.0,2.15,14,0.52,82,0,1,9,24,5.8,3,1,0,33.3,58,14,1,73
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,28,102,261,116,20,44.4,0,0,0,-,1.14,39,0.38,300,7,14,19,81,12.2,10,5,3,65.0,116,39,21,176
レギュラーラウンド,トヨタ車体クインシーズ,21,75,194,79,17,40.7,0,0,0,-,1.05,30,0.40,211,3,10,15,56,11.0,9,5,2,66.7,79,30,13,122
ファイナル６,トヨタ車体クインシーズ,5,21,50,30,2,60.0,0,0,0,-,1.43,9,0.43,74,4,3,4,20,14.9,1,0,1,50.0,30,9,7,46
ファイナル３,トヨタ車体クインシーズ,2,6,17,7,1,41.2,0,0,0,-,1.17,0,-,15,0,1,0,5,15.0,0,0,0,-,7,0,1,8
皇后杯全日本選手権大会,,2,6,17,3,1,17.6,0,0,0,-,0.5,1,0.17,12,0,0,1,4,6.2,1,1,0,100.0,3,1,0,4
レギュラーラウンド,,2,6,17,3,1,17.6,0,0,0,-,0.5,1,0.17,12,0,0,1,4,6.2,1,1,0,100.0,3,1,0,4
Ｖ・チャレンジリーグⅠ女子 2016/17,仙台ベルフィーユ,21,75,576,255,24,44.3,0,0,0,-,3.4,28,0.37,229,2,3,12,87,11.4,14,9,0,64.3,255,28,5,288
レギュラーラウンド,仙台ベルフィーユ,21,75,576,255,24,44.3,0,0,0,-,3.4,28,0.37,229,2,3,12,87,11.4,14,9,0,64.3,255,28,5,288
Ｖ・チャレンジリーグⅠ女子 2015/16,仙台ベルフィーユ,21,76,631,261,25,41.4,0,0,0,-,3.43,34,0.45,234,6,6,11,84,13.6,8,7,0,87.5,261,34,12,307
レギュラーラウンド,仙台ベルフィーユ,21,76,631,261,25,41.4,0,0,0,-,3.43,34,0.45,234,6,6,11,84,13.6,8,7,0,87.5,261,34,12,307
Ｖ・チャレンジリーグ女子 2014/15,仙台ベルフィーユ,18,66,419,193,23,46.1,1,0,0,0.0,2.92,31,0.47,208,1,7,7,89,13.9,2,1,0,50.0,193,31,8,232
レギュラーラウンド,仙台ベルフィーユ,18,66,419,193,23,46.1,1,0,0,0.0,2.92,31,0.47,208,1,7,7,89,13.9,2,1,0,50.0,193,31,8,232
Ｖ・チャレンジリーグ女子 2013/14,仙台ベルフィーユ,18,66,386,145,17,37.6,1,0,0,0.0,2.2,45,0.68,221,2,6,14,80,12.1,4,4,0,100.0,145,45,8,198
レギュラーラウンド,仙台ベルフィーユ,18,66,386,145,17,37.6,1,0,0,0.0,2.2,45,0.68,221,2,6,14,80,12.1,4,4,0,100.0,145,45,8,198
Ｖ・チャレンジリーグ女子 2012/13,仙台ベルフィーユ,18,58,245,86,10,35.1,3,0,0,0.0,1.48,34,0.59,164,0,1,14,68,10.9,4,3,0,75.0,86,34,1,121
レギュラーラウンド,仙台ベルフィーユ,18,58,245,86,10,35.1,3,0,0,0.0,1.48,34,0.59,164,0,1,14,68,10.9,4,3,0,75.0,86,34,1,121
Ｖ・チャレンジリーグ女子 2011/12,三洋電機レッドソア,22,68,322,129,23,40.1,7,0,1,0.0,1.9,23,0.34,204,1,6,8,76,12.2,8,3,0,37.5,129,23,7,159
レギュラーラウンド,三洋電機レッドソア,22,68,322,129,23,40.1,7,0,1,0.0,1.9,23,0.34,204,1,6,8,76,12.2,8,3,0,37.5,129,23,7,159
Ｖ・チャレンジリーグ女子 2010/11,三洋電機レッドソア,17,48,167,58,9,34.7,2,0,0,0.0,1.21,12,0.25,128,0,2,5,40,9.1,43,23,0,53.5,58,12,2,72
レギュラーラウンド,三洋電機レッドソア,17,48,167,58,9,34.7,2,0,0,0.0,1.21,12,0.25,128,0,2,5,40,9.1,43,23,0,53.5,58,12,2,72
レギュラーシーズン通算,,195,669,3504,1434,178,40.9,16,1,1,6.2,2.14,295,0.44,2051,22,61,114,713,11.3,97,56,4,59.8,1434,295,83,1812
通算,,214,742,3775,1553,189,41.1,17,1,1,5.9,2.09,324,0.44,2293,26,67,132,781,11.1,102,58,5,59.3,1553,324,93,1970
