大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,トヨタ車体クインシーズ,24,96,396,174,22,43.9,1,0,0,0.0,1.81,100,1.04,382,6,20,17,132,14.3,18,4,7,41.7,174,100,26,300
スターカンファレンス,トヨタ車体クインシーズ,15,58,229,98,11,42.8,0,0,0,-,1.69,51,0.88,232,4,10,10,85,14.1,11,2,4,36.4,98,51,14,163
交流戦,トヨタ車体クインシーズ,6,25,112,56,6,50.0,1,0,0,0.0,2.24,33,1.32,99,1,8,6,32,15.7,7,2,3,50.0,56,33,9,98
ファイナル８・Ｂグループ,トヨタ車体クインシーズ,3,13,55,20,5,36.4,0,0,0,-,1.54,16,1.23,51,1,2,1,15,12.7,0,0,0,-,20,16,3,39
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,23,84,336,135,16,40.2,1,0,0,0.0,1.61,67,0.8,322,5,15,27,105,12.3,14,6,2,50.0,135,67,20,222
Western Conference,トヨタ車体クインシーズ,6,23,75,18,7,24.0,0,0,0,-,0.78,17,0.74,69,2,3,8,20,11.6,7,3,1,50.0,18,17,5,40
交流戦,トヨタ車体クインシーズ,10,34,147,71,6,48.3,0,0,0,-,2.09,28,0.82,141,1,10,12,51,14.7,3,2,0,66.7,71,28,11,110
ファイナル８,トヨタ車体クインシーズ,7,27,114,46,3,40.4,1,0,0,0.0,1.7,22,0.81,112,2,2,7,34,9.6,4,1,1,37.5,46,22,4,72
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,27,105,357,169,21,47.3,0,0,0,-,1.61,88,0.84,433,17,19,24,159,16.1,17,3,3,26.5,169,88,36,293
