大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,トヨタ車体クインシーズ,24,96,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,278,156,62,67.3,0,0,0,0
スターカンファレンス,トヨタ車体クインシーズ,15,58,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,173,94,40,65.9,0,0,0,0
交流戦,トヨタ車体クインシーズ,6,25,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,62,34,16,67.7,0,0,0,0
ファイナル８・Ｂグループ,トヨタ車体クインシーズ,3,13,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,43,28,6,72.1,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,27,98,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,305,171,69,67.4,0,0,0,0
Western Conference,トヨタ車体クインシーズ,8,30,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,106,57,27,66.5,0,0,0,0
交流戦,トヨタ車体クインシーズ,12,41,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,114,63,27,67.1,0,0,0,0
ファイナル８,トヨタ車体クインシーズ,7,27,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,85,51,15,68.8,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,28,106,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,395,162,120,56.2,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,21,79,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,274,104,89,54.2,0,0,0,0
ファイナル６,トヨタ車体クインシーズ,5,21,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,95,47,26,63.2,0,0,0,0
ファイナル３,トヨタ車体クインシーズ,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,26,11,5,51.9,0,0,0,0
皇后杯全日本選手権大会,,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,30,13,11,61.7,0,0,0,0
レギュラーラウンド,,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,30,13,11,61.7,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,トヨタ車体クインシーズ,26,98,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,543,369,0,68.0,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,21,79,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,423,292,0,69.0,0,0,0,0
ファイナル６,トヨタ車体クインシーズ,5,19,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,120,77,0,64.2,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,トヨタ車体クインシーズ,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,26,20,0,76.9,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,26,20,0,76.9,0,0,0,0
レギュラーシーズン通算,,85,320,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1178,664,199,64.8,0,0,0,0
通算,,109,415,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1577,891,262,64.8,0,0,0,0
