大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
V.LEAGUE DIVISION1 WOMEN 2018-19,埼玉上尾メディックス,19,20,22,6,1,27.3,0,0,0,-,0.30,1,0.05,22,0,1,4,6,6.8,1,0,0,0.0,6,1,1,8
Eastern Conference,埼玉上尾メディックス,5,8,4,2,0,50.0,0,0,0,-,0.25,1,0.12,10,0,1,1,3,15.0,0,0,0,-,2,1,1,4
交流戦,埼玉上尾メディックス,10,9,18,4,1,22.2,0,0,0,-,0.44,0,-,10,0,0,2,3,2.5,1,0,0,0.0,4,0,0,4
ファイナル８,埼玉上尾メディックス,4,3,0,0,0,-,0,0,0,-,-,0,-,2,0,0,1,0,-12.5,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,埼玉上尾メディックス,21,69,187,75,9,40.1,0,0,0,-,1.09,23,0.33,179,2,2,18,54,7.3,7,2,1,35.7,75,23,4,102
レギュラーラウンド,埼玉上尾メディックス,21,69,187,75,9,40.1,0,0,0,-,1.09,23,0.33,179,2,2,18,54,7.3,7,2,1,35.7,75,23,4,102
Ｖ・チャレンジリーグⅠ女子 2016/17,埼玉上尾メディックス,19,58,262,129,11,49.2,0,0,0,-,2.22,37,0.64,177,1,6,26,65,12.5,2,0,0,0.0,129,37,7,173
レギュラーラウンド,埼玉上尾メディックス,19,58,262,129,11,49.2,0,0,0,-,2.22,37,0.64,177,1,6,26,65,12.5,2,0,0,0.0,129,37,7,173
チャレンジマッチ女子2016/17,埼玉上尾メディックス,2,7,31,16,1,51.6,0,0,0,-,2.29,2,0.29,21,0,1,0,8,13.3,0,0,0,-,16,2,1,19
チャレンジマッチ,埼玉上尾メディックス,2,7,31,16,1,51.6,0,0,0,-,2.29,2,0.29,21,0,1,0,8,13.3,0,0,0,-,16,2,1,19
Ｖ・プレミアリーグ女子 2015/16,埼玉上尾メディックス,21,62,161,59,10,36.6,2,0,0,0.0,0.95,16,0.26,144,3,4,13,50,13.0,6,4,0,66.7,59,16,7,82
レギュラーラウンド,埼玉上尾メディックス,21,62,161,59,10,36.6,2,0,0,0.0,0.95,16,0.26,144,3,4,13,50,13.0,6,4,0,66.7,59,16,7,82
チャレンジマッチ女子2015/16,埼玉上尾メディックス,2,5,10,4,0,40.0,0,0,0,-,0.80,4,0.80,6,0,0,0,3,12.5,0,0,0,-,4,4,0,8
チャレンジマッチ,埼玉上尾メディックス,2,5,10,4,0,40.0,0,0,0,-,0.80,4,0.80,6,0,0,0,3,12.5,0,0,0,-,4,4,0,8
レギュラーシーズン通算,,76,206,632,269,31,42.6,2,0,0,0.0,1.31,77,0.37,520,6,13,60,175,9.2,16,6,1,40.6,269,77,19,365
通算,,84,221,673,289,32,42.9,2,0,0,0.0,1.31,83,0.38,549,6,14,61,186,9.3,16,6,1,40.6,289,83,20,392
