大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,トヨタ車体クインシーズ,24,16,37,11,2,29.7,0,0,0,-,0.69,5,0.31,35,1,2,4,12,14.3,1,0,0,0.0,11,5,3,19
スターカンファレンス,トヨタ車体クインシーズ,15,6,9,2,1,22.2,0,0,0,-,0.33,1,0.17,14,1,1,2,5,19.6,0,0,0,-,2,1,2,5
交流戦,トヨタ車体クインシーズ,6,10,28,9,1,32.1,0,0,0,-,0.90,4,0.40,21,0,1,2,7,10.7,1,0,0,0.0,9,4,1,14
ファイナル８・Ｂグループ,トヨタ車体クインシーズ,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,27,32,119,64,9,53.8,1,1,0,100.0,2.00,12,0.38,83,1,2,3,26,10.5,4,2,0,50.0,64,12,3,79
Western Conference,トヨタ車体クインシーズ,8,19,63,31,7,49.2,1,1,0,100.0,1.63,6,0.32,53,0,1,2,16,8.5,2,2,0,100.0,31,6,1,38
交流戦,トヨタ車体クインシーズ,12,13,56,33,2,58.9,0,0,0,-,2.54,6,0.46,30,1,1,1,10,14.2,2,0,0,0.0,33,6,2,41
ファイナル８,トヨタ車体クインシーズ,7,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,13,7,5,0,0,0.0,0,0,0,-,-,0,-,8,0,0,1,2,3.1,0,0,0,-,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,6,6,4,0,0,0.0,0,0,0,-,-,0,-,7,0,0,1,2,3.6,0,0,0,-,0,0,0,0
ファイナル６,トヨタ車体クインシーズ,5,1,1,0,0,0.0,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル３,トヨタ車体クインシーズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,47,54,160,75,11,46.9,1,1,0,100.0,1.39,17,0.31,125,2,4,8,40,11.2,5,2,0,40.0,75,17,6,98
通算,,64,55,161,75,11,46.6,1,1,0,100.0,1.36,17,0.31,126,2,4,8,40,11.1,5,2,0,40.0,75,17,6,98
