大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,トヨタ車体クインシーズ,10,9,19,2,1,10.5,0,0,0,-,0.22,1,0.11,13,0,0,0,6,11.5,27,13,8,63.0,2,1,0,3
スターカンファレンス,トヨタ車体クインシーズ,4,3,1,0,0,0.0,0,0,0,-,-,0,-,2,0,0,0,0,0.0,5,2,1,50.0,0,0,0,0
交流戦,トヨタ車体クインシーズ,3,4,7,2,0,28.6,0,0,0,-,0.50,0,-,6,0,0,0,4,16.7,7,3,4,71.4,2,0,0,2
ファイナル８・Ｂグループ,トヨタ車体クインシーズ,3,2,11,0,1,0.0,0,0,0,-,-,1,0.50,5,0,0,0,2,10.0,15,8,3,63.3,0,1,0,1
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,24,45,282,84,18,29.8,10,2,0,20.0,1.87,14,0.31,135,1,5,4,43,11.7,415,178,104,55.4,84,14,6,104
Western Conference,トヨタ車体クインシーズ,6,8,50,17,4,34.0,4,0,0,0.0,2.12,1,0.12,25,1,0,1,10,13.0,93,44,19,57.5,17,1,1,19
交流戦,トヨタ車体クインシーズ,11,16,99,27,5,27.3,2,1,0,50.0,1.69,8,0.50,35,0,0,1,12,7.9,128,45,38,50.0,27,8,0,35
ファイナル８,トヨタ車体クインシーズ,7,21,133,40,9,30.1,4,1,0,25.0,1.90,5,0.24,75,0,5,2,21,13.0,194,89,47,58.0,40,5,5,50
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,28,50,251,70,15,27.9,8,1,0,12.5,1.40,16,0.32,120,1,1,7,32,6.9,334,106,102,47.0,70,16,2,88
レギュラーラウンド,トヨタ車体クインシーズ,21,38,204,52,13,25.5,7,1,0,14.3,1.37,11,0.29,98,1,1,5,23,6.6,282,85,91,46.3,52,11,2,65
ファイナル６,トヨタ車体クインシーズ,5,9,41,17,1,41.5,1,0,0,0.0,1.89,5,0.56,19,0,0,2,9,9.2,42,17,9,51.2,17,5,0,22
ファイナル３,トヨタ車体クインシーズ,2,3,6,1,1,16.7,0,0,0,-,0.33,0,-,3,0,0,0,0,0.0,10,4,2,50.0,1,0,0,1
皇后杯全日本選手権大会,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,トヨタ車体クインシーズ,26,48,254,79,9,31.1,17,1,1,5.9,1.65,3,0.06,100,1,1,5,17,6.0,245,121,0,49.4,79,3,2,84
レギュラーラウンド,トヨタ車体クインシーズ,21,45,240,75,9,31.2,16,1,1,6.2,1.67,3,0.07,95,1,1,5,16,6.1,227,113,0,49.8,75,3,2,80
ファイナル６,トヨタ車体クインシーズ,5,3,14,4,0,28.6,1,0,0,0.0,1.33,0,-,5,0,0,0,1,5.0,18,8,0,44.4,4,0,0,4
Ｖ・プレミアリーグ女子 2015/16,トヨタ車体クインシーズ,13,24,100,24,0,24.0,4,1,0,25.0,1.00,7,0.29,61,1,2,1,22,13.3,128,67,0,52.3,24,7,3,34
レギュラーラウンド,トヨタ車体クインシーズ,8,15,59,17,0,28.8,3,1,0,33.3,1.13,5,0.33,42,1,1,1,16,13.8,79,37,0,46.8,17,5,2,24
ファイナル６,トヨタ車体クインシーズ,5,9,41,7,0,17.1,1,0,0,0.0,0.78,2,0.22,19,0,1,0,6,12.1,49,30,0,61.2,7,2,1,10
レギュラーシーズン通算,,74,129,660,190,31,28.8,32,4,1,12.5,1.47,28,0.22,303,4,3,13,81,7.9,821,329,153,49.4,190,28,7,225
通算,,103,176,906,259,43,28.6,39,5,1,12.8,1.47,41,0.23,429,4,9,17,120,9.0,1149,485,214,51.5,259,41,13,313
