試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2006-02-26,パイオニアレッドウィングス,武富士バンブー,0,,佐々木みき,4,■,■,■,■,nan,25,11,4,44.0,28.0,2.75,5,1,2,20.0,2,0.50,11,0,3,6,13.6,14,6,0,42.9,13
2006-02-26,パイオニアレッドウィングス,武富士バンブー,1,,栗原恵,4,■,■,■,■,nan,42,12,8,28.6,9.5,3.00,3,0,1,0.0,3,0.75,15,2,3,9,25.7,12,6,0,50.0,17
2006-02-26,パイオニアレッドウィングス,武富士バンブー,3,,フールマンフランシーヌ,4,■,■,■,■,nan,52,23,1,44.2,42.3,5.75,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-,23
2006-02-26,パイオニアレッドウィングス,武富士バンブー,4,,庄司夕起,4,□,□,□,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,5,,多治見麻子,4,■,■,■,■,nan,16,7,2,43.8,31.2,1.75,0,0,0,-,1,0.25,17,1,1,5,12.1,0,0,0,-,9
2006-02-26,パイオニアレッドウィングス,武富士バンブー,7,L,吉田実代,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,12,0,48.0,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,9,,榛澤舞子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,11,,吉原知子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,14,,久保庭怜奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,16,,内田役子,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,15,0,0,9,15.0,0,0,0,-,2
2006-02-26,パイオニアレッドウィングス,武富士バンブー,17,,江口理代,4,■,■,■,■,nan,21,9,2,42.9,33.3,2.25,0,0,0,-,0,-,16,1,0,5,12.8,21,6,0,28.6,10
2006-02-26,パイオニアレッドウィングス,武富士バンブー,19,,荒木麻里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2006-02-26,パイオニアレッドウィングス,武富士バンブー,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,160,63,17,39.4,28.7,15.75,8,1,3,12.5,7,1.75,88,4,7,38,14.4,75,31,0,41.3,74
