試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,5,,柴田真果,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,8,2,0,3,34.4,0,0,0,-,2
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,6,,田中瑞稀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,7,,田中美咲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,8,,カムンタラーケオカラヤー,3,,,□,■,■,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,8,0,0,0,0.0,0,0,0,-,1
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,10,,ドルーズアンドレア,5,■,■,■,■,■,67,33,3,49.3,44.8,6.60,17,8,1,47.1,2,0.40,20,1,1,10,16.2,0,0,0,-,36
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,11,,目黒優佳,4,□,□,,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,7,3,3,64.3,0
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,13,,西川有喜,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,14,,ヒックマンジャスティス,3,■,■,■,,,41,7,3,17.1,9.8,2.33,1,0,0,0.0,0,-,11,0,2,2,0.0,37,12,16,54.1,7
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,3,6,46.2,0
2020-01-26,2020-01,1,JTマーヴェラス,岡山シーガルズ,19,,籾井あき,5,■,■,■,■,■,7,5,0,71.4,71.4,1.00,0,0,0,-,0,-,12,1,1,4,14.6,0,0,0,-,6
